Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-15 16:43:17.000000,47,0x0000,0xffff,170.0,,,0.0
2023-10-15 16:43:21.259705,51,0xebe5,0xffff,132.0,0xebe5,0xfffc,4.259705
2023-10-15 16:43:21.266705,56,0xebe5,0xffff,133.0,,,0.007
2023-10-15 16:43:21.285644,57,0x0000,0xebe5,171.0,,,0.018939
2023-10-15 16:43:21.287811,5,0xebe5,0x0000,171.0,,,0.002167
2023-10-15 16:43:21.309686,56,0x0000,0xffff,172.0,,,0.021875
2023-10-15 16:43:21.328708,59,0x0000,0xebe5,173.0,0x0000,0xebe5,0.019022
2023-10-15 16:43:21.330940,5,,,,,,0.002232
2023-10-15 16:43:21.334577,59,0x0000,0xebe5,173.0,0x0000,0xebe5,0.003637
2023-10-15 16:43:21.336809,5,0xebe5,0x0000,173.0,,,0.002232
2023-10-15 16:43:21.517723,56,0xebe5,0xffff,134.0,0xebe5,0xfffc,0.180914
2023-10-15 16:43:21.756231,5,,,228.0,,,0.238508
2023-10-15 16:43:21.765522,56,0xebe5,0xffff,136.0,,,0.009291
2023-10-15 16:43:21.775881,51,0xebe5,0xffff,137.0,,,0.010359
2023-10-15 16:43:22.029851,51,0xebe5,0xffff,138.0,0xebe5,0xfffc,0.25397
2023-10-15 16:43:22.260008,12,0x265e,0x0000,229.0,,,0.230157
2023-10-15 16:43:22.260775,5,0x0000,0x265e,229.0,,,0.000767
2023-10-15 16:43:22.284028,51,0xebe5,0xffff,139.0,,,0.023253
2023-10-15 16:43:22.661019,50,0x0000,0xffff,174.0,,,0.376991
2023-10-15 16:43:22.875445,57,0x0000,0xebe5,175.0,0x0000,0xebe5,0.214426
2023-10-15 16:43:22.877616,5,0xebe5,0x0000,175.0,,,0.002171
2023-10-15 16:43:22.882388,45,0xebe5,0x0000,140.0,,,0.004772
2023-10-15 16:43:22.884211,5,0x0000,0xebe5,140.0,,,0.001823
2023-10-15 16:43:22.904981,59,0x0000,0xebe5,176.0,0x0000,0xebe5,0.02077
2023-10-15 16:43:22.907215,5,0xebe5,0x0000,176.0,,,0.002234
2023-10-15 16:43:22.912159,45,0xebe5,0x0000,141.0,0xebe5,0x0000,0.004944
2023-10-15 16:43:22.913981,5,0x0000,0xebe5,141.0,,,0.001822
2023-10-15 16:43:26.805842,59,0x0000,0xffff,177.0,,,3.891861
2023-10-15 16:43:26.820269,59,0x0000,0xffff,178.0,,,0.014427
2023-10-15 16:43:26.838258,59,0xebe5,0xffff,142.0,0x0000,0xfffc,0.017989
2023-10-15 16:43:26.866517,59,0x0000,0xffff,179.0,0x0000,0xfffc,0.028259
2023-10-15 16:43:27.055762,59,0xebe5,0xffff,143.0,,,0.189245
2023-10-15 16:43:27.092325,59,0xebe5,0xffff,144.0,0x0000,0xfffc,0.036563
2023-10-15 16:43:27.100277,59,0xebe5,0xffff,145.0,,,0.007952
2023-10-15 16:43:27.116623,59,0x0000,0xffff,180.0,,,0.016346
2023-10-15 16:43:27.135438,59,0x0000,0xffff,181.0,,,0.018815
2023-10-15 16:43:27.145777,59,0x0000,0xffff,182.0,,,0.010339
2023-10-15 16:43:27.309880,59,0xebe5,0xffff,146.0,0x0000,0xfffc,0.164103
2023-10-15 16:43:27.346459,59,0xebe5,0xffff,147.0,,,0.036579
