Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-15 16:18:13.000000,47,0x0000,0xffff,253,,,0.0
2023-10-15 16:18:17.968598,65,0x09ac,0xffff,138,0x09ac,0xfffd,4.968598
2023-10-15 16:18:18.002469,65,0x0000,0xffff,254,0x09ac,0xfffd,0.033871
2023-10-15 16:18:18.013710,49,0x0000,0x09ac,255,0x0000,0x09ac,0.011241
2023-10-15 16:18:18.015661,5,0x09ac,0x0000,255,,,0.001951
2023-10-15 16:18:18.022807,55,0x09ac,0x0000,139,,,0.007146
2023-10-15 16:18:18.027143,55,0x772c,0x0000,139,,,0.004336
2023-10-15 16:18:18.029285,5,0x0000,0x772c,139,,,0.002142
2023-10-15 16:18:18.069203,50,0x09ac,0x0000,140,,,0.039918
2023-10-15 16:18:18.071186,5,0x0000,0x09ac,140,,,0.001983
2023-10-15 16:18:18.083873,45,0x0000,0x09ac,0,0x0000,0x09ac,0.012687
2023-10-15 16:18:18.085697,5,0x09ac,0x0000,0,,,0.001824
2023-10-15 16:18:18.446051,65,0x09ac,0xffff,141,0x09ac,0xfffd,0.360354
2023-10-15 16:18:18.897308,55,0x09ac,0x0000,142,,,0.451257
2023-10-15 16:18:18.899451,5,0x0000,0x09ac,142,,,0.002143
2023-10-15 16:18:18.942457,52,0x09ac,0x0000,143,0x09ac,0x0000,0.043006
2023-10-15 16:18:18.944504,5,0x0000,0x09ac,143,,,0.002047
2023-10-15 16:18:18.957044,45,0x0000,0x09ac,1,0x0000,0x09ac,0.01254
2023-10-15 16:18:18.958867,6,,,1,,,0.001823
2023-10-15 16:18:18.960125,45,0x0000,0x09ac,1,0x0000,0x09ac,0.001258
2023-10-15 16:18:18.961948,5,0x09ac,0x0000,1,,,0.001823
2023-10-15 16:18:18.985604,50,0x0000,0x09ac,2,0x0000,0x09ac,0.023656
2023-10-15 16:18:18.987587,5,0x09ac,0x0000,2,,,0.001983
2023-10-15 16:18:18.993444,55,0x09ac,0x0000,144,,,0.005857
2023-10-15 16:18:18.995587,5,0x0000,0x09ac,144,,,0.002143
2023-10-15 16:18:19.039305,45,0x09ac,0x0000,145,,,0.043718
2023-10-15 16:18:19.041128,5,0x0000,0x09ac,145,,,0.001823
2023-10-15 16:18:21.395859,50,0x0000,0xffff,3,,,2.354731
2023-10-15 16:18:22.167247,50,0x09ac,0xffff,146,,,0.771388
2023-10-15 16:18:25.969618,50,0x09ac,0xffff,147,,,3.802371
2023-10-15 16:18:26.261962,59,0x0000,0xffff,4,0x0000,0xfffc,0.292344
2023-10-15 16:18:26.277299,59,0x0000,0xffff,5,0x0000,0xfffc,0.015337
2023-10-15 16:18:26.313497,59,0x09ac,0xffff,148,0x0000,0xfffc,0.036198
2023-10-15 16:18:26.325512,59,0x0000,0xffff,6,,,0.012015
2023-10-15 16:18:26.383351,59,0x09ac,0xffff,149,,,0.057839
2023-10-15 16:18:26.387006,59,0x09ac,0xffff,150,0x0000,0xfffc,0.003655
2023-10-15 16:18:26.581193,59,0x0000,0xffff,7,0x0000,0xfffc,0.194187
2023-10-15 16:18:26.606616,59,0x0000,0xffff,8,,,0.025423
2023-10-15 16:18:26.609737,59,0x09ac,0xffff,151,,,0.003121
2023-10-15 16:18:26.615913,59,0x0000,0xffff,9,,,0.006176
2023-10-15 16:18:26.701071,59,0x09ac,0xffff,152,,,0.085158
2023-10-15 16:18:26.715810,59,0x09ac,0xffff,153,,,0.014739
2023-10-15 16:18:26.909766,59,0x09ac,0xffff,154,0x0000,0xfffc,0.193956
2023-10-15 16:18:26.914366,59,0x0000,0xffff,10,0x0000,0xfffc,0.0046
2023-10-15 16:18:26.935288,59,0x0000,0xffff,11,0x0000,0xfffc,0.020922
2023-10-15 16:18:26.942459,59,0x0000,0xffff,12,,,0.007171
2023-10-15 16:18:27.044246,59,0x09ac,0xffff,155,,,0.101787
2023-10-15 16:18:27.074578,59,0x09ac,0xffff,156,0x0000,0xfffc,0.030332
2023-10-15 16:18:27.223342,59,0x0000,0xffff,13,,,0.148764
2023-10-15 16:18:27.259657,59,0x0000,0xffff,14,,,0.036315
2023-10-15 16:18:27.313610,59,0x0000,0xffff,15,,,0.053953
2023-10-15 16:18:29.592109,50,0x09ac,0xffff,157,,,2.278499
2023-10-15 16:18:30.013534,50,0x0000,0x482d,16,0x0000,0x482d,0.421425
2023-10-15 16:18:30.017847,50,0x0000,0x482d,16,0x0000,0x482d,0.004313
2023-10-15 16:18:30.023080,50,0x0000,0x482d,16,0x0000,0x482d,0.005233
2023-10-15 16:18:30.028044,50,0x0000,0x482d,16,0x0000,0x482d,0.004964
2023-10-15 16:18:30.055095,50,0x0000,0x482d,17,0x0000,0x482d,0.027051
2023-10-15 16:18:30.058382,50,0x0000,0x482d,17,0x0000,0x482d,0.003287
2023-10-15 16:18:30.074382,50,0x0000,0x482d,17,0x0000,0x482d,0.016
2023-10-15 16:18:30.092159,50,0x0000,0x482d,17,0x0000,0x482d,0.017777
