Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-15 15:44:22.000000,55,0x61af,0xe694,210,0x61af,0x0000,0.0
2023-10-15 15:44:22.004520,55,0x61af,0xe694,210,0x61af,0x0000,0.00452
2023-10-15 15:44:22.008720,55,0x61af,0xe694,210,0x61af,0x0000,0.0042
2023-10-15 15:44:22.012288,55,0x61af,0xe694,210,0x61af,0x0000,0.003568
2023-10-15 15:44:24.598764,47,0xe694,0xffff,171,0xe694,0xfffc,2.586476
2023-10-15 15:44:24.647643,51,0xe694,0xffff,172,0xe694,0xfffc,0.048879
2023-10-15 15:44:24.903359,51,0xe694,0xffff,173,0xe694,0xfffc,0.255716
2023-10-15 15:44:25.157457,51,0xe694,0xffff,174,0xe694,0xfffc,0.254098
2023-10-15 15:44:25.345225,100,0x61af,0xe694,211,0x61af,0x0000,0.187768
2023-10-15 15:44:25.348777,5,0xe694,0x61af,211,,,0.003552
2023-10-15 15:44:25.411490,51,0xe694,0xffff,175,0xe694,0xfffc,0.062713
2023-10-15 15:44:25.665613,51,0xe694,0xffff,176,0xe694,0xfffc,0.254123
2023-10-15 15:44:25.696417,50,0x0000,0xffff,216,,,0.030804
2023-10-15 15:44:25.888712,12,0x61af,0xe694,212,,,0.192295
2023-10-15 15:44:25.889443,5,0xe694,0x61af,212,,,0.000731
2023-10-15 15:44:26.218198,59,0x0000,0xffff,217,0x0000,0xfffc,0.328755
2023-10-15 15:44:26.223790,45,0xe694,0x0000,177,0xe694,0x0000,0.005592
2023-10-15 15:44:26.225613,5,0x0000,0xe694,177,,,0.001823
2023-10-15 15:44:26.235821,59,0x0000,0xffff,218,,,0.010208
2023-10-15 15:44:26.253037,54,0x0000,0xe694,219,,,0.017216
2023-10-15 15:44:26.255118,5,0xe694,0x0000,219,,,0.002081
2023-10-15 15:44:26.262573,66,0xe694,0x0000,178,,,0.007455
2023-10-15 15:44:26.265067,5,0x0000,0xe694,178,,,0.002494
2023-10-15 15:44:26.288228,45,0x0000,0xe694,220,,,0.023161
2023-10-15 15:44:26.290019,5,0xe694,0x0000,220,,,0.001791
2023-10-15 15:44:26.295158,59,0x0000,0xffff,221,0x0000,0xfffc,0.005139
2023-10-15 15:44:26.405580,59,0xe694,0xffff,179,,,0.110422
2023-10-15 15:44:26.417288,52,0x0000,0xe694,222,,,0.011708
2023-10-15 15:44:26.419305,5,0xe694,0x0000,222,,,0.002017
2023-10-15 15:44:26.426736,63,0xe694,0x0000,180,,,0.007431
2023-10-15 15:44:26.429135,5,0x0000,0xe694,180,,,0.002399
2023-10-15 15:44:26.446529,45,0x0000,0xe694,223,0x0000,0xe694,0.017394
2023-10-15 15:44:26.448310,5,0xe694,0x0000,223,,,0.001781
2023-10-15 15:44:26.487193,59,0xe694,0xffff,181,,,0.038883
2023-10-15 15:44:26.553725,59,0x0000,0xffff,224,,,0.066532
2023-10-15 15:44:26.563123,59,0x0000,0xffff,225,0x0000,0xfffc,0.009398
2023-10-15 15:44:26.601642,59,0x0000,0xffff,226,0x0000,0xfffc,0.038519
2023-10-15 15:44:26.659859,59,0xe694,0xffff,182,,,0.058217
2023-10-15 15:44:26.741433,59,0xe694,0xffff,183,0x0000,0xfffc,0.081574
2023-10-15 15:44:26.829578,59,0x0000,0xffff,227,,,0.088145
2023-10-15 15:44:26.913974,59,0xe694,0xffff,184,0x0000,0xfffc,0.084396
