Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-15 17:32:30.000000,54,0x4e52,0x0000,233,,,0.0
2023-10-15 17:32:30.002111,5,0x0000,0x4e52,233,,,0.002111
2023-10-15 17:32:30.505817,12,0x4e52,0x0000,234,,,0.503706
2023-10-15 17:32:30.506583,5,0x0000,0x4e52,234,,,0.000766
2023-10-15 17:32:31.249795,47,0x0000,0xffff,155,,,0.743212
2023-10-15 17:32:31.277747,54,0x0000,0x482d,156,0x0000,0xa209,0.027952
2023-10-15 17:32:31.281356,54,0x0000,0x482d,156,0x0000,0xa209,0.003609
2023-10-15 17:32:31.287074,54,0x0000,0x482d,156,0x0000,0xa209,0.005718
2023-10-15 17:32:31.292831,54,0x0000,0x482d,156,0x0000,0xa209,0.005757
2023-10-15 17:32:31.327591,54,0x0000,0x482d,157,,,0.03476
2023-10-15 17:32:31.331044,54,0x0000,0x482d,157,,,0.003453
2023-10-15 17:32:31.336060,54,0x0000,0x482d,157,,,0.005016
2023-10-15 17:32:31.340551,54,0x0000,0x482d,157,,,0.004491
2023-10-15 17:32:31.382532,54,0x0000,0x482d,158,,,0.041981
2023-10-15 17:32:31.388224,54,0x0000,0x482d,158,,,0.005692
2023-10-15 17:32:31.391588,54,0x0000,0x482d,158,,,0.003364
2023-10-15 17:32:31.395065,54,0x0000,0x482d,158,,,0.003477
2023-10-15 17:32:31.421536,54,0x0000,0x482d,159,0x0000,0xa209,0.026471
2023-10-15 17:32:31.425949,54,0x0000,0x482d,159,0x0000,0xa209,0.004413
2023-10-15 17:32:31.430862,54,0x0000,0x482d,159,0x0000,0xa209,0.004913
2023-10-15 17:32:31.434394,54,0x0000,0x482d,159,0x0000,0xa209,0.003532
2023-10-15 17:32:31.464856,54,0x0000,0x482d,160,,,0.030462
2023-10-15 17:32:31.469373,54,0x0000,0x482d,160,,,0.004517
2023-10-15 17:32:31.474286,54,0x0000,0x482d,160,,,0.004913
2023-10-15 17:32:31.479633,54,0x0000,0x482d,160,,,0.005347
