Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-15 18:25:37.000000,54,0x4e52,0x0000,49.0,0x4e52,0x0000,0.0
2023-10-15 18:25:37.002111,5,0x0000,0x4e52,49.0,,,0.002111
2023-10-15 18:25:37.506045,12,0x4e52,0x0000,50.0,,,0.503934
2023-10-15 18:25:37.506812,5,0x0000,0x4e52,50.0,,,0.000767
2023-10-15 18:25:40.604073,57,0x9989,0x0000,208.0,0x9989,0x0000,3.097261
2023-10-15 18:25:40.606280,5,0x0000,0x9989,208.0,,,0.002207
2023-10-15 18:25:42.212664,54,0xb815,0x0000,169.0,,,1.606384
2023-10-15 18:25:42.214774,5,0x0000,0xb815,169.0,,,0.00211
2023-10-15 18:25:42.718758,12,0xb815,0x0000,170.0,,,0.503984
2023-10-15 18:25:42.719524,5,0x0000,0xb815,170.0,,,0.000766
2023-10-15 18:25:45.121511,47,0xc8f0,0xffff,45.0,,,2.401987
2023-10-15 18:25:45.164121,59,0xc8f0,0xffff,46.0,,,0.04261
2023-10-15 18:25:45.419925,59,0xc8f0,0xffff,47.0,,,0.255804
2023-10-15 18:25:45.674009,59,0xc8f0,0xffff,48.0,0xc8f0,0xfffc,0.254084
2023-10-15 18:25:45.928280,59,0xc8f0,0xffff,49.0,,,0.254271
2023-10-15 18:25:46.182358,59,0xc8f0,0xffff,50.0,,,0.254078
2023-10-15 18:25:48.281398,50,0x0000,0xffff,232.0,,,2.09904
2023-10-15 18:25:48.642659,54,0xc8f0,0x0000,51.0,,,0.361261
2023-10-15 18:25:48.644769,5,0x0000,0xc8f0,51.0,,,0.00211
2023-10-15 18:25:48.693543,59,0x0000,0xffff,233.0,,,0.048774
2023-10-15 18:25:48.699334,45,0xc8f0,0x0000,52.0,,,0.005791
2023-10-15 18:25:48.701157,5,0x0000,0xc8f0,52.0,,,0.001823
2023-10-15 18:25:48.725110,58,0x0000,0xc8f0,234.0,0x0000,0xc8f0,0.023953
2023-10-15 18:25:48.727318,5,0xc8f0,0x0000,234.0,,,0.002208
2023-10-15 18:25:48.730353,58,0x0000,0xc8f0,234.0,0x0000,0xc8f0,0.003035
2023-10-15 18:25:48.735556,58,0x0000,0xc8f0,234.0,0x0000,0xc8f0,0.005203
2023-10-15 18:25:48.739897,58,0x0000,0xc8f0,234.0,0x0000,0xc8f0,0.004341
2023-10-15 18:25:48.746401,69,0xc8f0,0x0000,53.0,,,0.006504
2023-10-15 18:25:48.748992,5,0x0000,0xc8f0,53.0,,,0.002591
2023-10-15 18:25:48.751667,69,0xc8f0,0x0000,53.0,,,0.002675
2023-10-15 18:25:48.754258,5,0x0000,0xc8f0,53.0,,,0.002591
2023-10-15 18:25:48.766799,45,0x0000,0xc8f0,235.0,0x0000,0xc8f0,0.012541
2023-10-15 18:25:48.770398,45,0x0000,0xc8f0,235.0,0x0000,0xc8f0,0.003599
2023-10-15 18:25:48.772191,5,0xc8f0,0x0000,235.0,,,0.001793
2023-10-15 18:25:48.774653,45,0x0000,0xc8f0,235.0,0x0000,0xc8f0,0.002462
2023-10-15 18:25:48.776435,5,0xc8f0,0x0000,235.0,,,0.001782
2023-10-15 18:25:48.782370,45,0x0000,0xc8f0,235.0,0x0000,0xc8f0,0.005935
2023-10-15 18:25:48.792397,58,0x0000,0xc8f0,236.0,,,0.010027
2023-10-15 18:25:48.794608,5,0xc8f0,0x0000,236.0,,,0.002211
2023-10-15 18:25:48.797008,58,0x0000,0xc8f0,236.0,,,0.0024
2023-10-15 18:25:48.799218,5,0xc8f0,0x0000,236.0,,,0.00221
2023-10-15 18:25:48.821433,45,0x0000,0xc8f0,237.0,0x0000,0xc8f0,0.022215
