Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-15 16:23:59.000000,12,0x9989,0x0000,184,,,0.0
2023-10-15 16:23:59.000766,5,0x0000,0x9989,184,,,0.000766
2023-10-15 16:24:02.943667,65,0x09ac,0xffff,136,0x09ac,0xfffd,3.942901
2023-10-15 16:24:02.948000,47,0x09ac,0xffff,137,,,0.004333
2023-10-15 16:24:02.985451,65,0x0000,0xffff,243,0x09ac,0xfffd,0.037451
2023-10-15 16:24:02.992387,49,0x0000,0x09ac,244,,,0.006936
2023-10-15 16:24:02.994338,5,0x09ac,0x0000,244,,,0.001951
2023-10-15 16:24:03.002266,55,0x09ac,0x0000,138,,,0.007928
2023-10-15 16:24:03.004409,5,0x0000,0x09ac,138,,,0.002143
2023-10-15 16:24:03.047734,50,0x09ac,0x0000,139,0x09ac,0x0000,0.043325
2023-10-15 16:24:03.049717,5,0x0000,0x09ac,139,,,0.001983
2023-10-15 16:24:03.063883,45,0x0000,0x09ac,245,0x0000,0x09ac,0.014166
2023-10-15 16:24:03.065706,5,0x09ac,0x0000,245,,,0.001823
2023-10-15 16:24:03.419027,65,0x09ac,0xffff,140,0x09ac,0xfffd,0.353321
2023-10-15 16:24:03.445083,50,0x0000,0xffff,246,,,0.026056
2023-10-15 16:24:03.876226,65,0x09ac,0xffff,141,0x09ac,0xfffd,0.431143
2023-10-15 16:24:04.349891,55,0x09ac,0x0000,142,0x09ac,0x0000,0.473665
2023-10-15 16:24:04.352034,5,0x0000,0x09ac,142,,,0.002143
2023-10-15 16:24:04.395178,52,0x09ac,0x0000,143,,,0.043144
2023-10-15 16:24:04.397225,5,0x0000,0x09ac,143,,,0.002047
2023-10-15 16:24:04.411722,45,0x0000,0x09ac,247,,,0.014497
2023-10-15 16:24:04.413546,5,0x09ac,0x0000,247,,,0.001824
2023-10-15 16:24:04.435465,50,0x0000,0x09ac,248,0x0000,0x09ac,0.021919
2023-10-15 16:24:04.437448,5,0x09ac,0x0000,248,,,0.001983
2023-10-15 16:24:04.443309,55,0x09ac,0x0000,144,0x09ac,0x0000,0.005861
2023-10-15 16:24:04.445451,5,0x0000,0x09ac,144,,,0.002142
2023-10-15 16:24:04.489030,45,0x09ac,0x0000,145,0x09ac,0x0000,0.043579
2023-10-15 16:24:04.490853,5,0x0000,0x09ac,145,,,0.001823
2023-10-15 16:24:05.437358,50,0x09ac,0xffff,146,,,0.946505
2023-10-15 16:24:09.402145,50,0x09ac,0xffff,147,,,3.964787
2023-10-15 16:24:13.419381,50,0x09ac,0xffff,148,,,4.017236
2023-10-15 16:24:17.607181,55,0x09ac,0x0000,149,0x09ac,0x0000,4.1878
2023-10-15 16:24:17.609324,5,0x0000,0x09ac,149,,,0.002143
2023-10-15 16:24:17.651075,52,0x09ac,0x0000,150,0x09ac,0x0000,0.041751
2023-10-15 16:24:17.653122,5,0x0000,0x09ac,150,,,0.002047
2023-10-15 16:24:17.667009,45,0x0000,0x09ac,249,0x0000,0x09ac,0.013887
2023-10-15 16:24:17.668832,5,0x09ac,0x0000,249,,,0.001823
2023-10-15 16:24:17.693140,50,0x0000,0x09ac,250,0x0000,0x09ac,0.024308
2023-10-15 16:24:17.695123,5,0x09ac,0x0000,250,,,0.001983
2023-10-15 16:24:17.702317,55,0x09ac,0x0000,151,,,0.007194
2023-10-15 16:24:17.704460,5,0x0000,0x09ac,151,,,0.002143
2023-10-15 16:24:17.747865,45,0x09ac,0x0000,152,,,0.043405
2023-10-15 16:24:17.749687,5,0x0000,0x09ac,152,,,0.001822
2023-10-15 16:24:20.730743,50,0x0000,0xffff,251,0x0000,0xfffc,2.981056
2023-10-15 16:24:26.769246,59,0x0000,0xffff,252,0x0000,0xfffc,6.038503
2023-10-15 16:24:26.784946,59,0x0000,0xffff,253,0x0000,0xfffc,0.0157
2023-10-15 16:24:26.829653,59,0x0000,0xffff,254,0x0000,0xfffc,0.044707
2023-10-15 16:24:26.856947,59,0x09ac,0xffff,153,0x0000,0xfffc,0.027294
2023-10-15 16:24:26.879707,59,0x09ac,0xffff,154,0x0000,0xfffc,0.02276
2023-10-15 16:24:26.908732,59,0x09ac,0xffff,155,0x0000,0xfffc,0.029025
2023-10-15 16:24:27.110898,59,0x0000,0xffff,255,,,0.202166
2023-10-15 16:24:27.116004,59,0x09ac,0xffff,156,0x0000,0xfffc,0.005106
2023-10-15 16:24:27.121583,59,0x0000,0xffff,0,,,0.005579
2023-10-15 16:24:27.138497,59,0x0000,0xffff,1,0x0000,0xfffc,0.016914
2023-10-15 16:24:27.192010,59,0x09ac,0xffff,157,,,0.053513
2023-10-15 16:24:27.195776,59,0x09ac,0xffff,158,0x0000,0xfffc,0.003766
2023-10-15 16:24:27.385385,59,0x0000,0xffff,2,,,0.189609
2023-10-15 16:24:27.483927,59,0x09ac,0xffff,159,,,0.098542
2023-10-15 16:24:27.499551,59,0x0000,0xffff,3,0x0000,0xfffc,0.015624
2023-10-15 16:24:27.515906,59,0x0000,0xffff,4,,,0.016355
2023-10-15 16:24:27.558437,59,0x09ac,0xffff,160,0x0000,0xfffc,0.042531
2023-10-15 16:24:27.571541,59,0x09ac,0xffff,161,,,0.013104
2023-10-15 16:24:27.691562,59,0x0000,0xffff,5,,,0.120021
2023-10-15 16:24:27.800269,59,0x0000,0xffff,6,0x0000,0xfffc,0.108707
2023-10-15 16:24:27.810654,59,0x0000,0xffff,7,0x0000,0xfffc,0.010385
2023-10-15 16:24:30.456913,50,0x09ac,0xffff,162,0x09ac,0xfffc,2.646259
2023-10-15 16:24:37.985929,54,0x09ac,0xffff,163,,,7.529016
2023-10-15 16:24:38.041048,51,0x0000,0x09ac,8,0x0000,0x09ac,0.055119
2023-10-15 16:24:38.043063,5,0x09ac,0x0000,8,,,0.002015
2023-10-15 16:24:38.052424,54,0x0000,0xffff,9,0x09ac,0xfffd,0.009361
2023-10-15 16:24:38.078650,50,0x0000,0xffff,10,0x0000,0xfffc,0.026226
2023-10-15 16:24:38.096837,45,0x09ac,0x0000,165,0x09ac,0x0000,0.018187
2023-10-15 16:24:38.098660,5,0x0000,0x09ac,165,,,0.001823
2023-10-15 16:24:38.103056,55,0x09ac,0x0000,166,,,0.004396
2023-10-15 16:24:38.105199,5,0x0000,0x09ac,166,,,0.002143
2023-10-15 16:24:38.446067,54,0x09ac,0xffff,167,0x09ac,0xfffd,0.340868
2023-10-15 16:24:38.879993,54,0x09ac,0xffff,168,,,0.433926
2023-10-15 16:24:39.994968,55,0x09ac,0x0000,169,0x09ac,0x0000,1.114975
2023-10-15 16:24:39.997111,5,0x0000,0x09ac,169,,,0.002143
2023-10-15 16:24:40.042083,59,0x09ac,0x0000,170,0x09ac,0x0000,0.044972
2023-10-15 16:24:40.044354,5,0x0000,0x09ac,170,,,0.002271
2023-10-15 16:24:40.057953,45,0x0000,0x09ac,11,0x0000,0x09ac,0.013599
2023-10-15 16:24:40.059777,5,0x09ac,0x0000,11,,,0.001824
2023-10-15 16:24:40.084320,49,0x0000,0x09ac,12,,,0.024543
2023-10-15 16:24:40.086272,5,0x09ac,0x0000,12,,,0.001952
2023-10-15 16:24:40.093697,55,0x09ac,0x0000,171,,,0.007425
2023-10-15 16:24:40.095840,5,0x0000,0x09ac,171,,,0.002143
2023-10-15 16:24:40.140489,45,,,114,,,0.044649
2023-10-15 16:24:40.148796,45,0x09ac,0x0000,172,0x09ac,0x0000,0.008307
2023-10-15 16:24:40.150619,5,0x0000,0x09ac,172,,,0.001823
2023-10-15 16:24:45.604853,50,0x09ac,0xffff,173,,,5.454234
2023-10-15 16:24:52.204580,50,0x0000,0xffff,13,0x0000,0xfffc,6.599727
2023-10-15 16:24:56.772411,59,0x0000,0xffff,14,,,4.567831
2023-10-15 16:24:56.786132,59,0x0000,0xffff,15,0x0000,0xfffc,0.013721
2023-10-15 16:24:56.830179,59,0x0000,0xffff,16,,,0.044047
2023-10-15 16:24:56.860062,59,0x09ac,0xffff,174,,,0.029883
2023-10-15 16:24:56.896852,59,0x09ac,0xffff,175,,,0.03679
2023-10-15 16:24:56.903139,59,0x09ac,0xffff,176,0x0000,0xfffc,0.006287
2023-10-15 16:24:57.050121,59,0x0000,0xffff,17,0x0000,0xfffc,0.146982
2023-10-15 16:24:57.096915,59,0x0000,0xffff,18,0x0000,0xfffc,0.046794
2023-10-15 16:24:57.118531,59,0x09ac,0xffff,177,,,0.021616
2023-10-15 16:24:57.150090,59,0x0000,0xffff,19,0x0000,0xfffc,0.031559
2023-10-15 16:24:57.170514,59,0x09ac,0xffff,178,,,0.020424
2023-10-15 16:24:57.238598,59,0x09ac,0xffff,179,0x0000,0xfffc,0.068084
2023-10-15 16:24:57.318054,59,0x0000,0xffff,20,0x0000,0xfffc,0.079456
2023-10-15 16:24:57.368430,59,0x0000,0xffff,21,,,0.050376
2023-10-15 16:24:57.382383,59,0x09ac,0xffff,180,0x0000,0xfffc,0.013953
2023-10-15 16:24:57.470321,59,0x0000,0xffff,22,,,0.087938
2023-10-15 16:24:57.504728,59,0x09ac,0xffff,181,,,0.034407
2023-10-15 16:24:57.544769,59,0x09ac,0xffff,182,0x0000,0xfffc,0.040041
2023-10-15 16:24:57.669456,59,0x0000,0xffff,23,,,0.124687
2023-10-15 16:24:57.683973,59,0x0000,0xffff,24,,,0.014517
2023-10-15 16:24:57.795909,59,0x0000,0xffff,25,,,0.111936
2023-10-15 16:25:03.153309,50,0x09ac,0xffff,183,,,5.3574
2023-10-15 16:25:08.740645,50,0x0000,0xffff,26,,,5.587336
2023-10-15 16:25:19.949042,50,0x09ac,0xffff,184,,,11.208397
