Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-15 18:57:42.000000,57,0x9989,0x0000,215,,,0.0
2023-10-15 18:57:42.002207,5,0x0000,0x9989,215,,,0.002207
2023-10-15 18:57:49.286217,47,0x0000,0xffff,198,,,7.28401
2023-10-15 18:57:52.097786,59,0x482d,0xffff,72,,,2.811569
2023-10-15 18:57:52.106072,47,0x482d,0xffff,73,0x482d,0xfffc,0.008286
2023-10-15 18:57:52.219171,50,0x0000,0xffff,199,0x0000,0xfffc,0.113099
2023-10-15 18:57:52.484454,59,0x482d,0xffff,74,0x482d,0xfffc,0.265283
2023-10-15 18:57:52.855659,59,0x482d,0xffff,75,,,0.371205
2023-10-15 18:57:53.151818,59,0x482d,0xffff,76,,,0.296159
2023-10-15 18:57:53.159284,10,,0xffff,77,,,0.007466
2023-10-15 18:57:53.226598,28,0x0000,,200,,,0.067314
2023-10-15 18:57:54.463810,50,0x482d,0xffff,93,,,1.237212
2023-10-15 18:57:55.268238,55,0x482d,0x0000,94,,,0.804428
2023-10-15 18:57:55.271811,55,0x482d,0x0000,94,,,0.003573
2023-10-15 18:57:55.273954,5,0x0000,0x482d,94,,,0.002143
2023-10-15 18:57:55.311666,48,0x482d,0x0000,95,,,0.037712
2023-10-15 18:57:55.313585,5,0x0000,0x482d,95,,,0.001919
2023-10-15 18:57:55.328124,62,0x0000,0x482d,201,0x0000,0x482d,0.014539
2023-10-15 18:57:55.330492,5,0x482d,0x0000,201,,,0.002368
2023-10-15 18:57:55.336945,45,0x0000,0x482d,202,,,0.006453
2023-10-15 18:57:55.338769,5,0x482d,0x0000,202,,,0.001824
2023-10-15 18:57:55.344301,45,0x0000,0x482d,203,0x0000,0x482d,0.005532
2023-10-15 18:57:55.346124,5,0x482d,0x0000,203,,,0.001823
2023-10-15 18:57:55.349457,55,0x482d,0x0000,96,0x482d,0x0000,0.003333
2023-10-15 18:57:55.351600,5,0x0000,0x482d,96,,,0.002143
2023-10-15 18:57:55.355774,55,0x482d,0x0000,97,,,0.004174
2023-10-15 18:57:55.357917,5,0x0000,0x482d,97,,,0.002143
2023-10-15 18:57:55.385334,58,0x482d,0x0000,98,0x482d,0x0000,0.027417
2023-10-15 18:57:55.387573,5,0x0000,0x482d,98,,,0.002239
2023-10-15 18:57:55.391474,45,0x482d,0x0000,99,,,0.003901
2023-10-15 18:57:55.393297,5,0x0000,0x482d,99,,,0.001823
2023-10-15 18:57:55.413704,90,0x0000,0x482d,204,0x0000,0x482d,0.020407
2023-10-15 18:57:55.416968,5,0x482d,0x0000,204,,,0.003264
2023-10-15 18:57:55.422323,55,0x482d,0x0000,100,,,0.005355
2023-10-15 18:57:55.424466,5,0x0000,0x482d,100,,,0.002143
2023-10-15 18:57:55.470412,65,0x482d,0x0000,101,,,0.045946
2023-10-15 18:57:55.474194,65,0x482d,0x0000,101,,,0.003782
2023-10-15 18:57:55.476657,5,0x0000,0x482d,101,,,0.002463
2023-10-15 18:57:55.490770,39,0x0000,0x482d,205,,,0.014113
2023-10-15 18:57:55.492402,5,0x482d,0x0000,205,,,0.001632
2023-10-15 18:57:55.496592,67,0x0000,0x482d,206,,,0.00419
2023-10-15 18:57:55.499119,5,0x482d,0x0000,206,,,0.002527
2023-10-15 18:57:55.504749,55,0x482d,0x0000,102,,,0.00563
2023-10-15 18:57:55.506892,5,0x0000,0x482d,102,,,0.002143
2023-10-15 18:57:55.551618,48,0x482d,0x0000,103,0x482d,0x0000,0.044726
2023-10-15 18:57:55.553537,5,0x0000,0x482d,103,,,0.001919
2023-10-15 18:57:55.965589,65,0x482d,0xffff,104,0x482d,0xfffd,0.412052
2023-10-15 18:57:56.009833,49,0x0000,0x482d,207,,,0.044244
