Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-15 19:09:05.000000,57,0x9989,0x0000,223.0,,,0.0
2023-10-15 19:09:05.002207,5,0x0000,0x9989,223.0,,,0.002207
2023-10-15 19:09:07.181825,54,0x0a79,0x0000,121.0,0x0a79,0x0000,2.179618
2023-10-15 19:09:07.183936,5,0x0000,0x0a79,121.0,,,0.002111
2023-10-15 19:09:07.612237,54,0x0000,0x482d,6.0,0x0000,0xa209,0.428301
2023-10-15 19:09:07.617590,54,0x0000,0x482d,6.0,0x0000,0xa209,0.005353
2023-10-15 19:09:07.621273,54,0x0000,0x482d,6.0,0x0000,0xa209,0.003683
2023-10-15 19:09:07.624755,54,0x0000,0x482d,6.0,0x0000,0xa209,0.003482
2023-10-15 19:09:07.668399,54,0x0000,0x482d,7.0,0x0000,0xa209,0.043644
2023-10-15 19:09:07.678486,54,0x0000,0x482d,7.0,0x0000,0xa209,0.010087
2023-10-15 19:09:07.681497,54,0x0000,0x482d,7.0,0x0000,0xa209,0.003011
2023-10-15 19:09:07.687001,54,0x0000,0x482d,7.0,0x0000,0xa209,0.005504
2023-10-15 19:09:07.689928,12,0x0a79,0x0000,122.0,,,0.002927
2023-10-15 19:09:07.690694,5,0x0000,0x0a79,122.0,,,0.000766
2023-10-15 19:09:07.720938,54,0x0000,0x482d,8.0,,,0.030244
2023-10-15 19:09:07.724915,54,0x0000,0x482d,8.0,,,0.003977
2023-10-15 19:09:07.730317,54,0x0000,0x482d,8.0,,,0.005402
2023-10-15 19:09:07.735280,54,0x0000,0x482d,8.0,,,0.004963
2023-10-15 19:09:07.778974,54,0x0000,0x482d,9.0,0x0000,0xa209,0.043694
2023-10-15 19:09:07.783708,54,0x0000,0x482d,9.0,0x0000,0xa209,0.004734
2023-10-15 19:09:07.787239,54,0x0000,0x482d,9.0,0x0000,0xa209,0.003531
2023-10-15 19:09:07.791357,54,0x0000,0x482d,9.0,0x0000,0xa209,0.004118
