Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-13 18:01:09.000000,71,0x09ac,0xffff,255.0,,,0.0
2023-10-13 18:01:10.534370,65,0xebe5,0xffff,199.0,0xebe5,0xfffc,1.53437
2023-10-13 18:01:11.197795,63,0xc8f0,0x0000,79.0,,,0.663425
2023-10-13 18:01:11.200193,5,0x0000,0xc8f0,79.0,,,0.002398
2023-10-13 18:01:11.245003,50,0x0000,0xe5c4,206.0,0x0000,0xc8f0,0.04481
2023-10-13 18:01:11.246986,5,0xe5c4,0x0000,206.0,,,0.001983
2023-10-13 18:01:11.251428,50,0xe5c4,0xc8f0,139.0,0x0000,0xc8f0,0.004442
2023-10-13 18:01:11.253383,5,0xc8f0,0xe5c4,139.0,,,0.001955
2023-10-13 18:01:11.258649,45,0xc8f0,0x0000,80.0,,,0.005266
2023-10-13 18:01:11.260472,5,0x0000,0xc8f0,80.0,,,0.001823
2023-10-13 18:01:11.272863,57,0xc8f0,0x0000,81.0,,,0.012391
2023-10-13 18:01:11.275069,5,0x0000,0xc8f0,81.0,,,0.002206
2023-10-13 18:01:11.318179,50,0x0000,0xe5c4,207.0,,,0.04311
2023-10-13 18:01:11.320162,5,0xe5c4,0x0000,207.0,,,0.001983
2023-10-13 18:01:11.324897,50,0xe5c4,0xc8f0,140.0,,,0.004735
2023-10-13 18:01:11.326850,5,0xc8f0,0xe5c4,140.0,,,0.001953
2023-10-13 18:01:11.331916,45,0xc8f0,0x0000,82.0,,,0.005066
2023-10-13 18:01:11.333738,5,0x0000,0xc8f0,82.0,,,0.001822
2023-10-13 18:01:11.974234,12,0x2cae,0x054f,87.0,,,0.640496
2023-10-13 18:01:11.974987,5,0x054f,0x2cae,87.0,,,0.000753
2023-10-13 18:01:11.995398,52,0x09ac,0x0000,0.0,0x09ac,0x0000,0.020411
2023-10-13 18:01:11.997445,5,0x0000,0x09ac,0.0,,,0.002047
2023-10-13 18:01:12.011537,45,0x0000,0x09ac,208.0,,,0.014092
2023-10-13 18:01:12.013361,5,0x09ac,0x0000,208.0,,,0.001824
2023-10-13 18:01:12.037968,50,0x0000,0x09ac,209.0,,,0.024607
2023-10-13 18:01:12.039952,5,0x09ac,0x0000,209.0,,,0.001984
2023-10-13 18:01:12.045248,45,0x09ac,0x0000,1.0,,,0.005296
2023-10-13 18:01:12.047071,5,0x0000,0x09ac,1.0,,,0.001823
2023-10-13 18:01:12.110409,63,0x6e5f,0x0000,95.0,0x6e5f,0x0000,0.063338
2023-10-13 18:01:12.112808,5,0x0000,0x6e5f,95.0,,,0.002399
2023-10-13 18:01:12.158061,50,0x0000,0x482d,210.0,0x0000,0x6e5f,0.045253
2023-10-13 18:01:12.160044,5,0x482d,0x0000,210.0,,,0.001983
2023-10-13 18:01:12.163800,50,0x482d,0x6e5f,18.0,,,0.003756
2023-10-13 18:01:12.165753,5,0x6e5f,0x482d,18.0,,,0.001953
2023-10-13 18:01:12.170990,45,0x6e5f,0x0000,96.0,,,0.005237
2023-10-13 18:01:12.172813,5,0x0000,0x6e5f,96.0,,,0.001823
2023-10-13 18:01:12.185182,57,0x6e5f,0x0000,97.0,,,0.012369
2023-10-13 18:01:12.187389,5,0x0000,0x6e5f,97.0,,,0.002207
2023-10-13 18:01:12.229507,50,0x0000,0x482d,211.0,,,0.042118
2023-10-13 18:01:12.231490,5,0x482d,0x0000,211.0,,,0.001983
2023-10-13 18:01:12.242822,45,0x6e5f,0x0000,98.0,0x6e5f,0x0000,0.011332
2023-10-13 18:01:12.244645,5,0x0000,0x6e5f,98.0,,,0.001823
2023-10-13 18:01:12.917974,71,0x6e5f,0xffff,99.0,,,0.673329
2023-10-13 18:01:13.384480,74,0xe694,0xffff,91.0,0xe694,0xfffc,0.466506
2023-10-13 18:01:14.199227,53,0xe011,0xe694,157.0,0xe011,0x0000,0.814747
2023-10-13 18:01:14.201266,5,0xe694,0xe011,157.0,,,0.002039
2023-10-13 18:01:14.205376,53,0xe694,0x0000,92.0,0xe011,0x0000,0.00411
2023-10-13 18:01:14.207455,5,0x0000,0xe694,92.0,,,0.002079
2023-10-13 18:01:14.255611,48,0x0000,0x054f,212.0,0x0000,0x054f,0.048156
2023-10-13 18:01:14.257517,5,0x054f,0x0000,212.0,,,0.001906
2023-10-13 18:01:14.289742,55,0x054f,0x0000,122.0,0x054f,0x0000,0.032225
2023-10-13 18:01:14.291885,5,0x0000,0x054f,122.0,,,0.002143
2023-10-13 18:01:14.302060,55,0x054f,0x0000,123.0,,,0.010175
2023-10-13 18:01:14.304203,5,0x0000,0x054f,123.0,,,0.002143
2023-10-13 18:01:14.310857,55,0x054f,0x0000,124.0,,,0.006654
2023-10-13 18:01:14.313000,5,0x0000,0x054f,124.0,,,0.002143
2023-10-13 18:01:14.329318,50,0x054f,0x0000,125.0,0x054f,0x0000,0.016318
2023-10-13 18:01:14.331300,5,0x0000,0x054f,125.0,,,0.001982
2023-10-13 18:01:14.338768,52,0x054f,0x0000,126.0,,,0.007468
2023-10-13 18:01:14.340815,5,0x0000,0x054f,126.0,,,0.002047
2023-10-13 18:01:14.349799,52,0x054f,0x0000,127.0,0x054f,0x0000,0.008984
2023-10-13 18:01:14.351845,5,0x0000,0x054f,127.0,,,0.002046
2023-10-13 18:01:14.355811,45,0x0000,0x054f,213.0,,,0.003966
