Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 15:37:52.000000,47,0x0000,0xffff,209,0x0000,0xfffc,0.0
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 15:37:56.487781,59,0x0000,0xffff,213,0x0000,0xfffc,0.284726
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 15:37:56.495016,59,0x0000,0xffff,214,0x0000,0xfffc,0.007235
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 15:37:56.806050,59,0x0000,0xffff,216,0x0000,0xfffc,0.275423
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 15:37:56.829296,59,0x0000,0xffff,217,0x0000,0xfffc,0.023246
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 15:37:57.173416,59,0x0000,0xffff,219,0x0000,0xfffc,0.291851
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 15:37:57.179970,59,0x0000,0xffff,220,0x0000,0xfffc,0.006554
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 15:37:57.186913,59,0x0000,0xffff,221,0x0000,0xfffc,0.006943
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 15:38:01.731065,59,0x0000,0xffff,223,0x0000,0xfffc,0.041732
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-15 15:38:01.736643,45,0xe694,0x0000,178,0xe694,0x0000,0.005578
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-15 15:38:01.951242,63,0xe694,0x0000,181,0xe694,0x0000,0.012385
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-15 15:38:02.022231,54,0xe694,0x0000,183,0xe694,0x0000,0.013586
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 15:38:02.340680,59,0x0000,0xffff,227,0x0000,0xfffc,0.113972
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-15 15:38:02.624535,54,0xe694,0x0000,186,0xe694,0x0000,0.198615
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 15:38:02.684285,59,0x0000,0xffff,228,0x0000,0xfffc,0.057639
