Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Aqara Motion,Motion,Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-15 19:03:25.000000,57,0x9989,0x0000,221.0,0x9989,0x0000,0.0
Aqara Motion,Motion,Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-15 19:05:31.383046,57,0x9989,0x0000,222.0,0x9989,0x0000,3.461612
Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,2023-10-15 19:03:25.000000,57,0x9989,0x0000,221.0,0x9989,0x0000,0.0
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 19:03:26.817592,59,0x0000,0xffff,97.0,0x0000,0xfffc,1.815385
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 19:03:26.832778,59,0x0000,0xffff,98.0,0x0000,0xfffc,0.015186
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 19:03:27.146961,59,0x0000,0xffff,99.0,0x0000,0xfffc,0.314183
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 19:03:27.509493,59,0x0000,0xffff,102.0,0x0000,0xfffc,0.03643
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 19:03:27.810988,59,0x0000,0xffff,103.0,0x0000,0xfffc,0.301495
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 19:03:27.817876,59,0x0000,0xffff,104.0,0x0000,0xfffc,0.006888
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:32.610297,50,0x0000,0xe5c4,108.0,0x0000,0xe5c4,0.022669
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:32.613532,50,0x0000,0xe5c4,108.0,0x0000,0xe5c4,0.003235
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:32.616538,50,0x0000,0xe5c4,108.0,0x0000,0xe5c4,0.003006
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:32.621723,50,0x0000,0xe5c4,108.0,0x0000,0xe5c4,0.005185
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:32.646567,50,0x0000,0xe5c4,109.0,0x0000,0xe5c4,0.024844
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:32.650661,50,0x0000,0xe5c4,109.0,0x0000,0xe5c4,0.004094
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:32.654293,50,0x0000,0xe5c4,109.0,0x0000,0xe5c4,0.003632
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:32.657237,50,0x0000,0xe5c4,109.0,0x0000,0xe5c4,0.002944
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:32.923331,50,0x0000,0xe5c4,114.0,0x0000,0xe5c4,0.029232
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:32.927743,50,0x0000,0xe5c4,114.0,0x0000,0xe5c4,0.004412
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:32.932017,50,0x0000,0xe5c4,114.0,0x0000,0xe5c4,0.004274
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:32.935714,50,0x0000,0xe5c4,114.0,0x0000,0xe5c4,0.003697
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:33.035426,50,0x0000,0xe5c4,117.0,0x0000,0xe5c4,0.022116
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:33.040798,50,0x0000,0xe5c4,117.0,0x0000,0xe5c4,0.005372
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:33.045121,50,0x0000,0xe5c4,117.0,0x0000,0xe5c4,0.004323
Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Philips Motion,Bulb,2023-10-15 19:03:33.050353,50,0x0000,0xe5c4,117.0,0x0000,0xe5c4,0.005232
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 19:03:33.228654,49,0x0000,0x482d,121.0,0x0000,0x482d,0.02027
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-15 19:03:34.881624,45,0x482d,0x0000,103.0,0x482d,0x0000,0.001011
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 19:03:34.903654,45,0x0000,0x482d,124.0,0x0000,0x482d,0.020207
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 19:03:39.008363,77,0x0000,0x482d,128.0,0x0000,0x482d,0.010201
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 19:03:39.015891,77,0x0000,0x482d,128.0,0x0000,0x482d,0.004681
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,2023-10-15 19:03:39.190648,52,0x482d,0x0000,108.0,0x482d,0x0000,0.17191
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,2023-10-15 19:03:39.424478,77,0x0000,0x482d,129.0,0x0000,0x482d,0.123785
