Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-15 16:24:03.047734,50,0x09ac,0x0000,139,0x09ac,0x0000,0.043325
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-15 16:24:03.063883,45,0x0000,0x09ac,245,0x0000,0x09ac,0.014166
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-15 16:24:04.349891,55,0x09ac,0x0000,142,0x09ac,0x0000,0.473665
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-15 16:24:04.435465,50,0x0000,0x09ac,248,0x0000,0x09ac,0.021919
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-15 16:24:04.443309,55,0x09ac,0x0000,144,0x09ac,0x0000,0.005861
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-15 16:24:04.489030,45,0x09ac,0x0000,145,0x09ac,0x0000,0.043579
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-15 16:24:17.607181,55,0x09ac,0x0000,149,0x09ac,0x0000,4.1878
Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-15 16:24:17.651075,52,0x09ac,0x0000,150,0x09ac,0x0000,0.041751
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-15 16:24:17.667009,45,0x0000,0x09ac,249,0x0000,0x09ac,0.013887
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-15 16:24:17.693140,50,0x0000,0x09ac,250,0x0000,0x09ac,0.024308
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:20.730743,50,0x0000,0xffff,251,0x0000,0xfffc,2.981056
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:26.769246,59,0x0000,0xffff,252,0x0000,0xfffc,6.038503
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:26.784946,59,0x0000,0xffff,253,0x0000,0xfffc,0.0157
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:26.829653,59,0x0000,0xffff,254,0x0000,0xfffc,0.044707
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:27.138497,59,0x0000,0xffff,1,0x0000,0xfffc,0.016914
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:27.499551,59,0x0000,0xffff,3,0x0000,0xfffc,0.015624
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:27.800269,59,0x0000,0xffff,6,0x0000,0xfffc,0.108707
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:24:27.810654,59,0x0000,0xffff,7,0x0000,0xfffc,0.010385
