Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:02:12.000000,47,0x0000,0xffff,156,0x0000,0xfffc,0.0
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-15 16:02:16.097391,57,0x0000,0x054f,157,0x0000,0x054f,0.03629
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-15 16:02:16.103932,55,0x054f,0x0000,108,0x054f,0x0000,0.004348
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-15 16:02:16.149258,59,0x0000,0x054f,161,0x0000,0x054f,0.008073
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-15 16:02:16.156310,45,0x054f,0x0000,110,0x054f,0x0000,0.004794
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:02:16.159117,50,0x0000,0xffff,162,0x0000,0xfffc,0.000984
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-15 16:02:16.169657,55,0x054f,0x0000,111,0x054f,0x0000,0.01054
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-15 16:02:16.173098,50,0x054f,0x0000,112,0x054f,0x0000,0.001298
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-15 16:02:16.202492,45,0x054f,0x0000,113,0x054f,0x0000,0.003507
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-15 16:02:16.943368,52,0x054f,0x0000,117,0x054f,0x0000,0.041343
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-15 16:02:16.990597,55,0x054f,0x0000,118,0x054f,0x0000,0.00362
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-15 16:02:17.038332,45,0x054f,0x0000,121,0x054f,0x0000,0.029846
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-15 16:02:17.641357,55,0x054f,0x0000,122,0x054f,0x0000,0.601202
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-15 16:02:17.689227,52,0x054f,0x0000,123,0x054f,0x0000,0.045727
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-15 16:02:17.737312,55,0x054f,0x0000,124,0x054f,0x0000,0.003305
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-15 16:02:17.785502,45,0x054f,0x0000,125,0x054f,0x0000,0.046048
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:02:27.141873,59,0x0000,0xffff,171,0x0000,0xfffc,0.16248
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:02:27.209721,59,0x0000,0xffff,172,0x0000,0xfffc,0.044654
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:02:27.257396,59,0x0000,0xffff,173,0x0000,0xfffc,0.047675
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:02:27.488948,59,0x0000,0xffff,174,0x0000,0xfffc,0.014872
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:02:27.569530,59,0x0000,0xffff,175,0x0000,0xfffc,0.080582
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:02:27.850811,59,0x0000,0xffff,177,0x0000,0xfffc,0.162474
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:02:27.879473,59,0x0000,0xffff,179,0x0000,0xfffc,0.006933
