Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:36:48.650628,47,0x0000,0xffff,91.0,0x0000,0xfffc,1.143618
Coordinator,Coordinator,Sonoff Motion 1,Motion,Coordinator,Coordinator,Sonoff Motion 1,Motion,Coordinator,Coordinator,2023-10-15 18:36:50.936325,54,0xb815,0x0000,186.0,0xb815,0x0000,1.323846
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:36:57.334313,59,0x0000,0xffff,95.0,0x0000,0xfffc,0.289314
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:36:57.346859,59,0x0000,0xffff,96.0,0x0000,0xfffc,0.012546
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:36:57.620595,59,0x0000,0xffff,97.0,0x0000,0xfffc,0.273736
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:36:57.968235,59,0x0000,0xffff,99.0,0x0000,0xfffc,0.029744
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 18:36:58.084222,59,0x0000,0xffff,100.0,0x0000,0xfffc,0.115987
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-15 18:36:58.642612,45,0xc8f0,0x0000,56.0,0xc8f0,0x0000,0.002041
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-15 18:36:58.861764,54,0xc8f0,0x0000,61.0,0xc8f0,0x0000,0.183568
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-15 18:37:00.064565,95,0xc8f0,0x0000,64.0,0xc8f0,0x0000,0.398241
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-15 18:37:01.313415,50,0x0000,0xc8f0,102.0,0x0000,0xc8f0,1.245428
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-15 18:37:01.316374,50,0x0000,0xc8f0,102.0,0x0000,0xc8f0,0.002959
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-15 18:37:01.319680,50,0x0000,0xc8f0,102.0,0x0000,0xc8f0,0.001354
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-15 18:37:01.328124,50,0x0000,0xc8f0,103.0,0x0000,0xc8f0,0.00215
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-15 18:37:01.331792,45,0xc8f0,0x0000,66.0,0xc8f0,0x0000,0.001718
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-15 18:37:01.334971,50,0x0000,0xc8f0,103.0,0x0000,0xc8f0,0.003179
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-15 18:37:01.338373,50,0x0000,0xc8f0,103.0,0x0000,0xc8f0,0.00146
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-15 18:37:01.341830,45,0xc8f0,0x0000,66.0,0xc8f0,0x0000,0.001516
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-15 18:37:13.594084,50,0xc8f0,0x0000,72.0,0xc8f0,0x0000,0.160012
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-15 18:37:14.196032,50,0xc8f0,0x0000,75.0,0xc8f0,0x0000,0.171897
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-15 18:37:14.597305,50,0xc8f0,0x0000,77.0,0xc8f0,0x0000,0.198699
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-15 18:37:14.999303,50,0xc8f0,0x0000,79.0,0xc8f0,0x0000,0.19935
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-15 18:37:15.031611,56,0x0000,0xc8f0,109.0,0x0000,0xc8f0,0.030326
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-15 18:37:15.036479,56,0x0000,0xc8f0,109.0,0x0000,0xc8f0,0.002723
