Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-15 16:43:21.328708,59,0x0000,0xebe5,173.0,0x0000,0xebe5,0.019022
Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-15 16:43:21.334577,59,0x0000,0xebe5,173.0,0x0000,0xebe5,0.003637
Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-15 16:43:22.875445,57,0x0000,0xebe5,175.0,0x0000,0xebe5,0.214426
Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-15 16:43:22.904981,59,0x0000,0xebe5,176.0,0x0000,0xebe5,0.02077
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,2023-10-15 16:43:22.912159,45,0xebe5,0x0000,141.0,0xebe5,0x0000,0.004944
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:43:26.866517,59,0x0000,0xffff,179.0,0x0000,0xfffc,0.028259
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:43:27.468554,59,0x0000,0xffff,185.0,0x0000,0xfffc,0.023447
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:43:40.421660,50,0x0000,0xffff,189.0,0x0000,0xfffc,4.225925
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,2023-10-15 16:43:51.242733,52,0xebe5,0x0000,155.0,0xebe5,0x0000,0.002555
Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-15 16:43:51.263403,45,0x0000,0xebe5,190.0,0x0000,0xebe5,0.018623
Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-15 16:43:51.282641,45,0x0000,0xebe5,192.0,0x0000,0xebe5,0.006428
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:43:56.809943,59,0x0000,0xffff,193.0,0x0000,0xfffc,5.525519
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:43:56.825793,59,0x0000,0xffff,194.0,0x0000,0xfffc,0.01585
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:43:56.865921,50,0x0000,0xffff,195.0,0x0000,0xfffc,0.040128
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:43:57.241269,59,0x0000,0xffff,199.0,0x0000,0xfffc,0.031374
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:43:57.403395,59,0x0000,0xffff,200.0,0x0000,0xfffc,0.027474
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 16:43:57.681440,59,0x0000,0xffff,203.0,0x0000,0xfffc,0.12492
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 16:44:13.501923,54,0x0000,0x482d,207.0,0x0000,0xa209,2.605481
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 16:44:13.505429,54,0x0000,0x482d,207.0,0x0000,0xa209,0.003506
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 16:44:13.510125,54,0x0000,0x482d,207.0,0x0000,0xa209,0.004696
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 16:44:13.515101,54,0x0000,0x482d,207.0,0x0000,0xa209,0.004976
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 16:44:13.561995,54,0x0000,0x482d,208.0,0x0000,0xa209,0.046894
