Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
Aqara Button,Button,Smart Socket,Socket,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:18:49.895677000",1.185285,53,0xe011,0xe694,172.0,0xe011,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:18:49.901739000",0.004012,53,0xe694,0x0000,6.0,0xe011,0x0000
Aqara Button,Button,Smart Socket,Socket,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:19:40.347518000",0.695442,53,0xe011,0xe694,173.0,0xe011,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:19:40.353397000",0.003838,53,0xe694,0x0000,37.0,0xe011,0x0000
Aqara Button,Button,Smart Socket,Socket,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:19:57.361154000",0.094797,53,0xe011,0xe694,174.0,0xe011,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:19:57.366993000",0.003801,53,0xe694,0x0000,48.0,0xe011,0x0000
Aqara Button,Button,Smart Socket,Socket,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:20:03.082687000",0.024344,53,0xe011,0xe694,175.0,0xe011,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:20:03.088479000",0.003744,53,0xe694,0x0000,51.0,0xe011,0x0000
Aqara Button,Button,Smart Socket,Socket,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:20:34.083602000",0.750841,53,0xe011,0xe694,176.0,0xe011,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:20:34.089402000",0.003752,53,0xe694,0x0000,67.0,0xe011,0x0000
Aqara Button,Button,Smart Socket,Socket,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:20:58.857349000",0.465835,53,0xe011,0xe694,177.0,0xe011,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:20:58.863365000",0.003967,53,0xe694,0x0000,82.0,0xe011,0x0000
Aqara Button,Button,Smart Socket,Socket,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:21:11.614684000",1.172239,53,0xe011,0xe694,178.0,0xe011,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:21:11.620803000",0.004071,53,0xe694,0x0000,90.0,0xe011,0x0000
Aqara Button,Button,Smart Socket,Socket,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:21:19.648961000",1.297954,53,0xe011,0xe694,179.0,0xe011,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:21:19.654771000",0.003773,53,0xe694,0x0000,102.0,0xe011,0x0000
Aqara Button,Button,Smart Socket,Socket,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:21:30.697776000",0.119048,53,0xe011,0xe694,180.0,0xe011,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:21:30.703714000",0.003891,53,0xe694,0x0000,112.0,0xe011,0x0000
Aqara Button,Button,Smart Socket,Socket,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:21:41.511191000",0.177761,53,0xe011,0xe694,181.0,0xe011,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:21:41.517163000",0.003925,53,0xe694,0x0000,123.0,0xe011,0x0000
Aqara Button,Button,Smart Socket,Socket,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:22:09.867413000",2.457619,53,0xe011,0xe694,182.0,0xe011,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Button,Button,Coordinator,Coordinator,"Oct 13, 2023 18:22:09.873321000",0.00386,53,0xe694,0x0000,135.0,0xe011,0x0000
Aqara Door 1,Door,Smart Socket,Socket,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:18:45.789800000",0.040895,52,0x5db6,0xe694,222.0,0x5db6,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:18:45.795575000",0.003769,52,0xe694,0x0000,3.0,0x5db6,0x0000
Aqara Door 1,Door,Smart Socket,Socket,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:18:50.813454000",0.642478,52,0x5db6,0xe694,223.0,0x5db6,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:18:50.819420000",0.003951,52,0xe694,0x0000,7.0,0x5db6,0x0000
Aqara Door 1,Door,Smart Socket,Socket,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:19:22.333663000",0.467773,52,0x5db6,0xe694,224.0,0x5db6,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:19:22.339591000",0.003912,52,0xe694,0x0000,25.0,0x5db6,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:19:22.344887000",0.00325,52,0xe694,0x0000,25.0,0x5db6,0x0000
Aqara Door 1,Door,Smart Socket,Socket,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:20:07.490257000",0.674989,52,0x5db6,0xe694,225.0,0x5db6,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:20:07.496263000",0.003989,52,0xe694,0x0000,52.0,0x5db6,0x0000
Aqara Door 1,Door,Smart Socket,Socket,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:20:13.315854000",0.191944,52,0x5db6,0xe694,226.0,0x5db6,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:20:13.321764000",0.003902,52,0xe694,0x0000,53.0,0x5db6,0x0000
Aqara Door 1,Door,Smart Socket,Socket,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:20:36.321364000",1.012648,52,0x5db6,0xe694,227.0,0x5db6,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:20:36.327302000",0.003923,52,0xe694,0x0000,68.0,0x5db6,0x0000
Aqara Door 1,Door,Smart Socket,Socket,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:21:13.619145000",0.202538,52,0x5db6,0xe694,228.0,0x5db6,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:21:13.625048000",0.003888,52,0xe694,0x0000,92.0,0x5db6,0x0000
Aqara Door 1,Door,Smart Socket,Socket,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:21:18.139901000",0.040884,52,0x5db6,0xe694,229.0,0x5db6,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:21:18.145995000",0.004089,52,0xe694,0x0000,101.0,0x5db6,0x0000
Aqara Door 1,Door,Smart Socket,Socket,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:21:58.550229000",0.123514,52,0x5db6,0xe694,230.0,0x5db6,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Oct 13, 2023 18:21:58.556052000",0.003806,52,0xe694,0x0000,134.0,0x5db6,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:19:04.285492000",2.792134,52,0x772c,0xe694,211.0,0x772c,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:19:04.291364000",0.003857,52,0xe694,0x0000,10.0,0x772c,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:19:09.100983000",2.10855,52,0x772c,0xe694,212.0,0x772c,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:19:09.106999000",0.00401,52,0xe694,0x0000,11.0,0x772c,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:19:41.565340000",0.000784,52,0x772c,0xe694,213.0,0x772c,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:19:41.571327000",0.003982,52,0xe694,0x0000,39.0,0x772c,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:19:53.806858000",1.090903,52,0x772c,0xe694,214.0,0x772c,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:19:53.812869000",0.004005,52,0xe694,0x0000,45.0,0x772c,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:20:19.221779000",1.069789,52,0x772c,0xe694,215.0,0x772c,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:20:19.227672000",0.003877,52,0xe694,0x0000,57.0,0x772c,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:20:24.083934000",0.204706,52,0x772c,0xe694,216.0,0x772c,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:20:24.089923000",0.003973,52,0xe694,0x0000,65.0,0x772c,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:21:04.545772000",0.187076,52,0x772c,0xe694,217.0,0x772c,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:21:04.551714000",0.003927,52,0xe694,0x0000,83.0,0x772c,0x0000
Aqara Door 2,Door,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:21:09.039013000",0.314946,52,0x772c,0xe694,218.0,0x772c,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Door 2,Door,Coordinator,Coordinator,"Oct 13, 2023 18:21:09.044821000",0.003791,52,0xe694,0x0000,89.0,0x772c,0x0000
Aqara Motion,Motion,Philips Lamp 1,Bulb,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:19:22.861370000",0.131405,57,0x9989,0x482d,209.0,0x9989,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:19:22.868699000",0.005122,57,0x482d,0x0000,73.0,0x9989,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:19:22.916731000",0.02425,57,0x482d,0x0000,74.0,0x9989,0x0000
Aqara Motion,Motion,Philips Lamp 1,Bulb,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:19:52.649377000",3.024918,57,0x9989,0x482d,210.0,0x9989,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:19:52.665748000",0.014164,57,0x482d,0x0000,125.0,0x9989,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:19:52.713748000",0.045793,57,0x482d,0x0000,126.0,0x9989,0x0000
Aqara Motion,Motion,Philips Lamp 1,Bulb,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:20:24.595023000",0.225672,57,0x9989,0x482d,211.0,0x9989,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:20:24.601362000",0.004132,57,0x482d,0x0000,160.0,0x9989,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:20:24.650141000",0.046572,57,0x482d,0x0000,161.0,0x9989,0x0000
Aqara Motion,Motion,Philips Lamp 1,Bulb,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:20:54.378427000",0.732588,57,0x9989,0x482d,212.0,0x9989,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:20:54.383786000",0.003152,57,0x482d,0x0000,108.0,0x9989,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:20:54.435462000",0.025356,57,0x482d,0x0000,109.0,0x9989,0x0000
Aqara Motion,Motion,Philips Lamp 1,Bulb,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:22:00.550678000",1.992579,57,0x9989,0x482d,213.0,0x9989,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:22:00.557295000",0.00441,57,0x482d,0x0000,150.0,0x9989,0x0000
Philips Lamp 1,Bulb,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 13, 2023 18:22:00.605235000",0.023898,57,0x482d,0x0000,151.0,0x9989,0x0000
Aqara Vibration,Vibration,Smart Socket,Socket,Aqara Vibration,Vibration,Coordinator,Coordinator,"Oct 13, 2023 18:18:55.039260000",2.421453,53,0x61af,0xe694,13.0,0x61af,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Vibration,Vibration,Coordinator,Coordinator,"Oct 13, 2023 18:18:55.045205000",0.003908,53,0xe694,0x0000,8.0,0x61af,0x0000
Aqara Vibration,Vibration,Smart Socket,Socket,Aqara Vibration,Vibration,Coordinator,Coordinator,"Oct 13, 2023 18:20:54.402066000",0.016073,53,0x61af,0xe694,14.0,0x61af,0x0000
Smart Socket,Socket,Coordinator,Coordinator,Aqara Vibration,Vibration,Coordinator,Coordinator,"Oct 13, 2023 18:20:54.408027000",0.003911,53,0xe694,0x0000,80.0,0x61af,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 18:18:49.988679000",0.033603,55,0x054f,0x0000,183.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 18:18:49.999550000",0.008729,55,0x054f,0x0000,184.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 18:18:50.009460000",0.007767,55,0x054f,0x0000,185.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 18:18:50.026551000",0.014948,50,0x054f,0x0000,186.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 18:18:50.041581000",0.005987,52,0x054f,0x0000,187.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 13, 2023 18:18:50.061008000",0.003484,52,0x054f,0x0000,188.0,0x054f,0x0000
