Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-11-28 16:14:22.000000,59,0x4308,0xffff,114.0,,,0.0
2023-11-28 16:14:22.320891,59,0x4308,0xffff,115.0,0x4308,0xfffc,0.320891
2023-11-28 16:14:22.455593,74,0xe1a6,0xffff,227.0,0xe1a6,0xfffc,0.134702
2023-11-28 16:14:22.784498,55,0x711c,0x0000,126.0,,,0.328905
2023-11-28 16:14:22.786641,5,0x0000,0x711c,126.0,,,0.002143
2023-11-28 16:14:22.821562,52,0x711c,0x0000,127.0,,,0.034921
2023-11-28 16:14:22.823609,5,0x0000,0x711c,127.0,,,0.002047
2023-11-28 16:14:22.856650,74,0x711c,0xffff,128.0,,,0.033041
2023-11-28 16:14:22.960778,59,0x4308,0xffff,117.0,0x4308,0xfffc,0.104128
2023-11-28 16:14:23.223566,74,0x0000,0xffff,54.0,0x0000,0xfffc,0.262788
2023-11-28 16:14:24.214719,74,0x0112,0xffff,207.0,,,0.991153
2023-11-28 16:14:25.782226,74,0xb1bf,0xffff,82.0,,,1.567507
2023-11-28 16:14:26.155599,50,0x0000,0x711c,55.0,,,0.373373
2023-11-28 16:14:26.157582,5,0x711c,0x0000,55.0,,,0.001983
2023-11-28 16:14:26.162588,55,0x711c,0x0000,129.0,,,0.005006
2023-11-28 16:14:26.164731,5,0x0000,0x711c,129.0,,,0.002143
2023-11-28 16:14:26.211167,53,0x711c,0x0000,130.0,,,0.046436
2023-11-28 16:14:26.213246,5,0x0000,0x711c,130.0,,,0.002079
2023-11-28 16:14:26.253349,50,0x0000,0x711c,56.0,,,0.040103
2023-11-28 16:14:26.257000,50,0x0000,0x711c,56.0,,,0.003651
2023-11-28 16:14:26.258983,5,0x711c,0x0000,56.0,,,0.001983
2023-11-28 16:14:26.263542,55,0x711c,0x0000,131.0,,,0.004559
2023-11-28 16:14:26.265685,5,0x0000,0x711c,131.0,,,0.002143
2023-11-28 16:14:26.312005,53,0x711c,0x0000,132.0,,,0.04632
2023-11-28 16:14:26.314084,5,0x0000,0x711c,132.0,,,0.002079
2023-11-28 16:14:26.573434,74,0xec7f,0xffff,181.0,,,0.25935
2023-11-28 16:14:26.612007,74,0x1cd8,0xffff,227.0,,,0.038573
2023-11-28 16:14:27.966832,74,0x4e11,0xffff,140.0,0x4e11,0xfffc,1.354825
2023-11-28 16:14:28.664809,63,0xb1bf,0x0000,83.0,,,0.697977
2023-11-28 16:14:28.667208,5,0x0000,0xb1bf,83.0,,,0.002399
2023-11-28 16:14:28.716168,50,0x0000,0x711c,57.0,,,0.04896
2023-11-28 16:14:28.718150,5,0x711c,0x0000,57.0,,,0.001982
2023-11-28 16:14:28.721558,50,0x711c,0xb1bf,133.0,,,0.003408
2023-11-28 16:14:28.730176,5,,,84.0,,,0.008618
2023-11-28 16:14:28.745509,5,,,85.0,,,0.015333
2023-11-28 16:14:28.783445,50,0x0000,0x711c,58.0,,,0.037936
2023-11-28 16:14:28.785428,5,0x711c,0x0000,58.0,,,0.001983
2023-11-28 16:14:28.789181,50,0x711c,0xb1bf,134.0,0x0000,0xb1bf,0.003753
2023-11-28 16:14:28.795932,45,0xb1bf,0x0070,86.0,,,0.006751
2023-11-28 16:14:28.797754,5,0x0070,0xb1bf,86.0,,,0.001822
2023-11-28 16:14:29.175781,47,0x4308,0xffff,118.0,,,0.378027
2023-11-28 16:14:29.584425,57,0x27d7,0x0000,146.0,0x27d7,0x0000,0.408644
2023-11-28 16:14:29.586632,5,0x0000,0x27d7,146.0,,,0.002207
2023-11-28 16:14:30.765987,74,0x3d95,0xffff,135.0,0x3d95,0xfffc,1.179355
2023-11-28 16:14:31.001690,59,0x4308,0xffff,119.0,0x4308,0xfffc,0.235703
2023-11-28 16:14:31.326266,59,0x4308,0xffff,120.0,,,0.324576
2023-11-28 16:14:31.646097,59,0x4308,0xffff,121.0,0x4308,0xfffc,0.319831
2023-11-28 16:14:34.335346,59,0x4308,0xffff,124.0,0x4308,0xfffc,2.689249
2023-11-28 16:14:34.519606,51,0x4308,0xffff,125.0,,,0.18426
2023-11-28 16:14:34.655845,59,0x4308,0xffff,126.0,,,0.136239
2023-11-28 16:14:34.974408,59,0x4308,0xffff,127.0,,,0.318563
2023-11-28 16:14:36.138158,52,0x907b,0x0000,53.0,,,1.16375
2023-11-28 16:14:36.140205,5,0x0000,0x907b,53.0,,,0.002047
2023-11-28 16:14:37.521344,74,0xe1a6,0xffff,228.0,0xe1a6,0xfffc,1.381139
2023-11-28 16:14:37.577445,74,0x711c,0xffff,135.0,0x711c,0xfffc,0.056101
2023-11-28 16:14:38.800239,71,0x1e15,0xffff,123.0,,,1.222794
2023-11-28 16:14:39.203516,74,0x0112,0xffff,208.0,0x0112,0xfffc,0.403277
2023-11-28 16:14:39.282261,74,0x0000,0xffff,59.0,0x0000,0xfffc,0.078745
2023-11-28 16:14:39.944343,52,0x0000,0x1cd8,60.0,0x0000,0xe1a6,0.662082
2023-11-28 16:14:39.946390,5,0x1cd8,0x0000,60.0,,,0.002047
2023-11-28 16:14:39.950687,52,0x1cd8,0xe1a6,228.0,,,0.004297
2023-11-28 16:14:39.952698,5,0xe1a6,0x1cd8,228.0,,,0.002011
2023-11-28 16:14:39.960233,63,0xe1a6,0x0000,229.0,,,0.007535
2023-11-28 16:14:39.962632,5,0x0000,0xe1a6,229.0,,,0.002399
2023-11-28 16:14:39.965296,52,0x0550,0x1cd8,61.0,,,0.002664
2023-11-28 16:14:39.967343,5,0x1cd8,0x0550,61.0,,,0.002047
2023-11-28 16:14:39.971099,52,0x1cd8,0x3d95,229.0,,,0.003756
2023-11-28 16:14:39.973109,5,0x3d95,0x1cd8,229.0,,,0.00201
2023-11-28 16:14:39.980945,63,0x3d95,0x0000,136.0,,,0.007836
2023-11-28 16:14:39.983344,5,0x0000,0x3d95,136.0,,,0.002399
2023-11-28 16:14:40.003603,45,0x0000,0x1cd8,62.0,,,0.020259
2023-11-28 16:14:40.005426,5,0x1cd8,0x0000,62.0,,,0.001823
2023-11-28 16:14:40.009756,45,0x1cd8,0xe1a6,230.0,,,0.00433
2023-11-28 16:14:40.011549,5,0xe1a6,0x1cd8,230.0,,,0.001793
2023-11-28 16:14:40.015168,54,0x0000,0x1cd8,63.0,,,0.003619
2023-11-28 16:14:40.017279,5,0x1cd8,0x0000,63.0,,,0.002111
2023-11-28 16:14:40.020027,54,0x1cd8,0xe1a6,231.0,0x0000,0xe1a6,0.002748
2023-11-28 16:14:40.022102,5,0xe1a6,0x1cd8,231.0,,,0.002075
2023-11-28 16:14:40.029788,66,0xe1a6,0x0000,230.0,0xe1a6,0x0000,0.007686
2023-11-28 16:14:40.032282,5,0x0000,0xe1a6,230.0,,,0.002494
2023-11-28 16:14:40.034342,54,0x0000,0x1cd8,64.0,,,0.00206
2023-11-28 16:14:40.036453,5,0x1cd8,0x0000,64.0,,,0.002111
2023-11-28 16:14:40.040331,54,0x1cd8,0x3d95,232.0,0x0000,0x3d95,0.003878
2023-11-28 16:14:40.042413,5,0x3d95,0x1cd8,232.0,,,0.002082
2023-11-28 16:14:40.050334,66,0x3d95,0x0000,137.0,0x3d95,0x0000,0.007921
2023-11-28 16:14:40.052829,5,0x0000,0x3d95,137.0,,,0.002495
2023-11-28 16:14:40.058614,45,0x0000,0x1cd8,65.0,,,0.005785
2023-11-28 16:14:40.060437,5,0x1cd8,0x0000,65.0,,,0.001823
2023-11-28 16:14:40.064575,45,0x1cd8,0x3d95,233.0,0x0000,0x3d95,0.004138
2023-11-28 16:14:40.066363,5,0x3d95,0x1cd8,233.0,,,0.001788
2023-11-28 16:14:40.070398,54,0x0000,0x711c,66.0,0x0000,0xb1bf,0.004035
2023-11-28 16:14:40.072510,5,0x711c,0x0000,66.0,,,0.002112
2023-11-28 16:14:40.076223,54,0x711c,0xb1bf,136.0,,,0.003713
2023-11-28 16:14:40.081248,54,0x711c,0xb1bf,136.0,,,0.005025
2023-11-28 16:14:40.083342,5,0xb1bf,0x711c,136.0,,,0.002094
2023-11-28 16:14:40.085005,52,0x0000,0x711c,67.0,0x0000,0xb1bf,0.001663
2023-11-28 16:14:40.090058,52,0x711c,0xb1bf,137.0,,,0.005053
2023-11-28 16:14:40.094812,52,0x711c,0xb1bf,137.0,,,0.004754
2023-11-28 16:14:40.099431,52,0x711c,0xb1bf,137.0,,,0.004619
2023-11-28 16:14:40.101196,66,0xb1bf,0x0000,87.0,0xb1bf,0x0000,0.001765
2023-11-28 16:14:40.104223,52,0x711c,0xb1bf,137.0,0x0000,0xb1bf,0.003027
2023-11-28 16:14:40.108458,45,0x0000,0x1cd8,68.0,0x0000,0xe1a6,0.004235
2023-11-28 16:14:40.110281,5,0x1cd8,0x0000,68.0,,,0.001823
2023-11-28 16:14:40.113612,66,0xb1bf,0x0000,88.0,,,0.003331
2023-11-28 16:14:40.116107,5,0x0000,0xb1bf,88.0,,,0.002495
2023-11-28 16:14:40.117847,45,0x1cd8,0xe1a6,234.0,,,0.00174
2023-11-28 16:14:40.119628,5,0xe1a6,0x1cd8,234.0,,,0.001781
2023-11-28 16:14:40.123608,45,0x0000,0x1cd8,69.0,,,0.00398
2023-11-28 16:14:40.125431,5,0x1cd8,0x0000,69.0,,,0.001823
2023-11-28 16:14:40.129810,45,0x1cd8,0x3d95,235.0,0x0000,0x3d95,0.004379
2023-11-28 16:14:40.131602,5,0x3d95,0x1cd8,235.0,,,0.001792
2023-11-28 16:14:40.133363,45,0x0000,0x711c,70.0,,,0.001761
2023-11-28 16:14:40.135186,5,0x711c,0x0000,70.0,,,0.001823
2023-11-28 16:14:40.139945,45,0x711c,0xb1bf,138.0,,,0.004759
2023-11-28 16:14:40.145665,52,0x711c,0xb1bf,139.0,,,0.00572
2023-11-28 16:14:40.147681,5,0xb1bf,0x711c,139.0,,,0.002016
2023-11-28 16:14:40.154818,63,0xb1bf,0x0000,89.0,,,0.007137
2023-11-28 16:14:40.157216,5,0x0000,0xb1bf,89.0,,,0.002398
2023-11-28 16:14:40.171799,45,0x0000,0x711c,71.0,,,0.014583
2023-11-28 16:14:40.173621,5,0x711c,0x0000,71.0,,,0.001822
2023-11-28 16:14:40.177553,45,0x711c,0xb1bf,140.0,0x0000,0xb1bf,0.003932
2023-11-28 16:14:40.179345,5,0xb1bf,0x711c,140.0,,,0.001792
2023-11-28 16:14:40.691724,53,0xb1bf,0x0000,90.0,,,0.512379
2023-11-28 16:14:40.693803,5,0x0000,0xb1bf,90.0,,,0.002079
2023-11-28 16:14:40.706329,45,0x0000,0x711c,72.0,,,0.012526
2023-11-28 16:14:40.708152,5,0x711c,0x0000,72.0,,,0.001823
2023-11-28 16:14:40.711752,45,0x711c,0xb1bf,141.0,,,0.0036
2023-11-28 16:14:40.713543,5,0xb1bf,0x711c,141.0,,,0.001791
2023-11-28 16:14:40.757629,74,0xb1bf,0xffff,91.0,0xb1bf,0xfffc,0.044086
2023-11-28 16:14:41.409829,74,0x1cd8,0xffff,236.0,,,0.6522
2023-11-28 16:14:42.468757,50,0x0000,0x1cd8,73.0,,,1.058928
2023-11-28 16:14:42.470741,5,0x1cd8,0x0000,73.0,,,0.001984
2023-11-28 16:14:42.474807,55,0x1cd8,0x0000,237.0,,,0.004066
2023-11-28 16:14:42.476950,5,0x0000,0x1cd8,237.0,,,0.002143
2023-11-28 16:14:42.523929,53,0x1cd8,0x0000,238.0,,,0.046979
2023-11-28 16:14:42.526007,5,0x0000,0x1cd8,238.0,,,0.002078
2023-11-28 16:14:42.566335,50,0x0000,0x1cd8,74.0,,,0.040328
2023-11-28 16:14:42.568319,5,0x1cd8,0x0000,74.0,,,0.001984
2023-11-28 16:14:42.573669,55,0x1cd8,0x0000,239.0,0x1cd8,0x0000,0.00535
2023-11-28 16:14:42.575812,5,0x0000,0x1cd8,239.0,,,0.002143
2023-11-28 16:14:42.621212,53,0x1cd8,0x0000,240.0,,,0.0454
2023-11-28 16:14:42.623290,5,0x0000,0x1cd8,240.0,,,0.002078
