Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-11-28 17:04:40.000000,52,0x0000,0xe1a6,66.0,0x0000,0xe1a6,0.0
2023-11-28 17:04:40.002017,5,0xe1a6,0x0000,66.0,,,0.002017
2023-11-28 17:04:40.009666,63,0xe1a6,0x0000,75.0,,,0.007649
2023-11-28 17:04:40.012065,5,0x0000,0xe1a6,75.0,,,0.002399
2023-11-28 17:04:40.035694,52,0x0000,0xec7f,67.0,,,0.023629
2023-11-28 17:04:40.037727,5,0xec7f,0x0000,67.0,,,0.002033
2023-11-28 17:04:40.039595,52,0xec7f,0x3d95,12.0,,,0.001868
2023-11-28 17:04:40.041610,5,0x3d95,0xec7f,12.0,,,0.002015
2023-11-28 17:04:40.048600,45,0x0000,0xe1a6,68.0,0x0000,0xe1a6,0.00699
2023-11-28 17:04:40.052649,45,0x0000,0xe1a6,68.0,0x0000,0xe1a6,0.004049
2023-11-28 17:04:40.054444,5,0xe1a6,0x0000,68.0,,,0.001795
2023-11-28 17:04:40.059619,63,0x3d95,0x0000,233.0,,,0.005175
2023-11-28 17:04:40.062018,5,0x0000,0x3d95,233.0,,,0.002399
2023-11-28 17:04:40.073132,54,0x0000,0xe1a6,69.0,0x0000,0xe1a6,0.011114
2023-11-28 17:04:40.075212,5,0xe1a6,0x0000,69.0,,,0.00208
2023-11-28 17:04:40.082990,66,0xe1a6,0x0000,76.0,0xe1a6,0x0000,0.007778
2023-11-28 17:04:40.085485,5,0x0000,0xe1a6,76.0,,,0.002495
2023-11-28 17:04:40.102210,54,0x0000,0xec7f,70.0,0x0000,0x3d95,0.016725
2023-11-28 17:04:40.104307,5,0xec7f,0x0000,70.0,,,0.002097
2023-11-28 17:04:40.106901,54,0xec7f,0x3d95,13.0,0x0000,0x3d95,0.002594
2023-11-28 17:04:40.108981,5,0x3d95,0xec7f,13.0,,,0.00208
2023-11-28 17:04:40.116866,66,0x3d95,0x0000,234.0,,,0.007885
2023-11-28 17:04:40.119361,5,0x0000,0x3d95,234.0,,,0.002495
2023-11-28 17:04:40.121435,45,0x0000,0xec7f,71.0,0x0000,0x3d95,0.002074
2023-11-28 17:04:40.123244,5,0xec7f,0x0000,71.0,,,0.001809
2023-11-28 17:04:40.126373,45,0xec7f,0x3d95,14.0,0x0000,0x3d95,0.003129
2023-11-28 17:04:40.128165,5,0x3d95,0xec7f,14.0,,,0.001792
2023-11-28 17:04:40.137100,54,0x0000,0x711c,72.0,,,0.008935
2023-11-28 17:04:40.139211,5,0x711c,0x0000,72.0,,,0.002111
2023-11-28 17:04:40.142346,54,0x711c,0xb1bf,22.0,0x0000,0xb1bf,0.003135
2023-11-28 17:04:40.144427,5,0xb1bf,0x711c,22.0,,,0.002081
2023-11-28 17:04:40.148174,45,0x0000,0xe1a6,73.0,,,0.003747
2023-11-28 17:04:40.149967,5,0xe1a6,0x0000,73.0,,,0.001793
2023-11-28 17:04:40.151773,66,0xb1bf,0x0000,228.0,0xb1bf,0x0000,0.001806
