Device Name,Device Type,Average Packet Length,Packet Standard Variance,Average IAT,IAT Standard Variance,Sequence Number Maximum,Sequence Number Minimum,Sequence Number Average
Aqara Vibration,Vibration,55.0,0.0,0.3049716,0.3916397521221512,127.0,0.0,86.4
Aqara Vibration,Vibration,55.0,0.0,0.15787920000000003,0.3190845098162868,162.0,0.0,93.8
Aqara Vibration,Vibration,55.0,0.0,0.6708256,1.1044677703112482,162.0,54.0,119.4
Aqara Vibration,Vibration,55.0,0.0,0.5261221999999999,1.1419410308917881,220.0,54.0,138.2
Aqara Vibration,Vibration,64.0,20.12461179749811,0.7217534,1.113504694685119,220.0,127.0,153.2
Aqara Vibration,Vibration,73.0,24.647515087732476,0.7125312,1.1206234388034635,221.0,128.0,172.0
Aqara Vibration,Vibration,73.0,24.647515087732476,0.9133154000000001,1.0496073275412572,221.0,128.0,165.8
Aqara Vibration,Vibration,73.0,24.647515087732476,0.4004230000000001,0.5427232892308013,221.0,34.0,147.0
Aqara Vibration,Vibration,73.0,24.647515087732476,0.466414,0.500923869655859,221.0,34.0,129.4
Aqara Vibration,Vibration,64.0,20.12461179749811,0.2708164,0.43607112447833557,221.0,34.0,124.2
Aqara Vibration,Vibration,55.0,0.0,0.310757,0.41414819343865317,133.0,34.0,106.6
Aqara Vibration,Vibration,55.0,0.0,0.109953,0.15226559469722634,210.0,34.0,122.4
Aqara Vibration,Vibration,55.0,0.0,0.366535,0.5333500369630623,210.0,103.0,142.4
Aqara Vibration,Vibration,55.0,0.0,0.3004814,0.5582604639425042,210.0,103.0,137.6
Ledvance Bulb,Bulb,70.4,14.205632685663812,0.8302411999999999,0.8620886457782054,15.0,11.0,13.0
Ledvance Bulb,Bulb,70.4,14.205632685663812,0.6954276,0.9331027556283927,16.0,12.0,14.0
Ledvance Bulb,Bulb,70.4,14.205632685663812,0.5439216,0.7259149398175382,17.0,13.0,15.0
Ledvance Bulb,Bulb,70.6,14.310835055998652,0.28869160000000005,0.48916446472050684,18.0,14.0,16.0
Ledvance Bulb,Bulb,77.0,0.0,0.7514900000000001,0.9893141793487548,19.0,15.0,17.0
Ledvance Bulb,Bulb,77.0,0.0,1.036129,0.9276954153468152,26.0,16.0,19.2
Ledvance Bulb,Bulb,77.0,0.0,1.8249789999999997,1.422123444547097,27.0,17.0,21.4
Ledvance Bulb,Bulb,77.0,0.0,1.6361572,1.587476711476644,28.0,18.0,23.6
Ledvance Bulb,Bulb,73.4,8.049844718999243,1.7691568,1.4631037858148341,29.0,19.0,25.8
Ledvance Bulb,Bulb,67.0,14.560219778561036,1.3066426000000002,1.6055286493103451,30.0,26.0,28.0
Ledvance Bulb,Bulb,67.0,14.560219778561036,1.1590278,1.6240927238599094,31.0,27.0,29.0
Ledvance Bulb,Bulb,67.0,14.560219778561036,0.5888168,0.4745400689290632,32.0,28.0,30.0
Ledvance Bulb,Bulb,67.0,14.560219778561036,0.7371042,0.438845997196283,33.0,29.0,31.0
Ledvance Bulb,Bulb,70.6,14.310835055998652,1.0194774,0.8378943690411101,34.0,30.0,32.0
Ledvance Bulb,Bulb,77.0,0.0,1.3452552,0.6366924075856409,35.0,31.0,33.0
Ledvance Bulb,Bulb,77.0,0.0,1.3069048,0.688815999286602,36.0,32.0,34.0
Ledvance Bulb,Bulb,77.0,0.0,1.1223372,0.8493901855544366,37.0,33.0,35.0
Ledvance Bulb,Bulb,77.0,0.0,0.9934291999999999,0.9281506562138497,38.0,34.0,36.0
Ledvance Bulb,Bulb,77.0,0.0,0.9334796000000001,0.8262703064456571,39.0,35.0,37.0
Ledvance Bulb,Bulb,77.0,0.0,0.7272774,0.7314076098748221,40.0,36.0,38.0
Ledvance Bulb,Bulb,77.0,0.0,1.093645,1.0033407926910975,41.0,37.0,39.0
Ledvance Bulb,Bulb,77.0,0.0,1.1511378,0.9472845374317054,42.0,38.0,40.0
Ledvance Bulb,Bulb,77.0,0.0,1.3768056000000002,0.8200402247065689,43.0,39.0,41.0
Ledvance Bulb,Bulb,77.0,0.0,1.6776313999999999,1.2642324516853298,44.0,40.0,42.0
Ledvance Bulb,Bulb,77.0,0.0,2.2474467999999996,1.2995239128229614,45.0,41.0,43.0
Ledvance Bulb,Bulb,72.0,11.180339887498949,2.0657822,1.3457685799687849,46.0,42.0,44.0
Ledvance Bulb,Bulb,65.6,15.805062480104278,1.9650911999999998,1.501527679411605,47.0,43.0,45.0
Ledvance Bulb,Bulb,60.6,15.241391012633985,1.7998247999999997,1.6162995740206083,48.0,44.0,46.0
Ledvance Bulb,Bulb,54.2,13.217412757419662,1.0984028000000001,1.439772384814072,49.0,45.0,47.0
Ledvance Bulb,Bulb,54.2,13.21741275741966,0.6830478,0.7021819830237742,56.0,46.0,49.2
Ledvance Bulb,Bulb,59.2,16.498484778912275,0.40113699999999997,0.6015063617793248,58.0,47.0,51.6
Ledvance Bulb,Bulb,62.0,14.560219778561036,0.49416779999999993,0.5587785467725116,59.0,48.0,54.0
Ledvance Bulb,Bulb,60.6,16.024980499208105,0.37470480000000006,0.5924749991279802,60.0,49.0,56.4
Ledvance Bulb,Bulb,60.6,16.024980499208105,0.374932,0.5922971150600853,60.0,56.0,58.6
Ledvance Bulb,Bulb,60.6,16.024980499208105,0.21104819999999996,0.2754136854137789,61.0,58.0,59.6
Ledvance Bulb,Bulb,60.6,16.024980499208105,0.37973999999999997,0.372909188054545,62.0,59.0,60.4
Ledvance Bulb,Bulb,64.2,17.527121840165314,0.6111796,0.6763213720179926,63.0,60.0,61.2
Ledvance Bulb,Bulb,70.6,14.310835055998652,1.0937716,0.944252283301608,64.0,60.0,62.0
Ledvance Bulb,Bulb,77.0,0.0,1.1260635999999997,0.8993757561177085,65.0,61.0,63.0
Ledvance Bulb,Bulb,77.0,0.0,1.3197160000000001,0.8483053531762604,66.0,62.0,64.0
Ledvance Bulb,Bulb,77.0,0.0,1.1922633999999999,0.9721581253689133,67.0,63.0,65.0
Ledvance Bulb,Bulb,77.0,0.0,0.9259622000000001,1.0060149299936856,68.0,64.0,66.0
Ledvance Bulb,Bulb,77.0,0.0,0.48438,0.5822043029109282,69.0,65.0,67.0
Ledvance Bulb,Bulb,77.0,0.0,0.4995218,0.5727553453894603,70.0,66.0,68.0
Ledvance Bulb,Bulb,77.0,0.0,0.22013319999999997,0.0608749657962943,75.0,67.0,69.8
Ledvance Bulb,Bulb,77.0,0.0,0.2216012,0.061251885984841326,76.0,68.0,71.6
Ledvance Bulb,Bulb,77.0,0.0,0.2779212,0.17213559938809866,77.0,69.0,73.4
Ledvance Bulb,Bulb,77.0,0.0,0.6215044,0.7498935042833081,78.0,70.0,75.2
Ledvance Bulb,Bulb,77.0,0.0,0.751598,0.7234472120227571,79.0,75.0,77.0
Ledvance Bulb,Bulb,77.0,0.0,0.7804986,0.6945007205999141,86.0,76.0,79.2
Ledvance Bulb,Bulb,77.0,0.0,0.9756104000000001,0.6384401854608621,87.0,77.0,81.4
Ledvance Bulb,Bulb,77.0,0.0,0.9881806,0.6291155900200693,89.0,78.0,83.8
Ledvance Bulb,Bulb,73.4,8.049844718999243,0.737973,0.3469838723031663,90.0,79.0,86.2
Ledvance Bulb,Bulb,67.0,14.560219778561036,0.5606878000000001,0.4574818801107865,91.0,86.0,88.6
Ledvance Bulb,Bulb,67.0,14.560219778561036,0.781841,0.5415151441220273,92.0,87.0,89.8
Ledvance Bulb,Bulb,67.0,14.560219778561036,0.7667002,0.5273313043435787,93.0,89.0,91.0
Ledvance Bulb,Bulb,67.0,14.560219778561036,0.8237650000000001,0.5252495343029825,94.0,90.0,92.0
Ledvance Bulb,Bulb,70.6,14.310835055998652,0.7288933999999999,0.5962438158566511,95.0,91.0,93.0
Ledvance Bulb,Bulb,77.0,0.0,0.9333731999999999,0.4413574544252085,96.0,92.0,94.0
Ledvance Bulb,Bulb,77.0,0.0,0.7733786000000001,0.38177037338601855,97.0,93.0,95.0
Ledvance Bulb,Bulb,77.0,0.0,0.7213842,0.33467665580631706,98.0,94.0,96.0
Ledvance Bulb,Bulb,77.0,0.0,0.5630832,0.3971127862077725,99.0,95.0,97.0
Ledvance Bulb,Bulb,77.0,0.0,0.5477487999999999,0.4155249119194901,100.0,96.0,98.0
Ledvance Bulb,Bulb,77.0,0.0,0.3698716,0.3425179598521806,101.0,97.0,99.0
Ledvance Bulb,Bulb,77.0,0.0,0.4056412,0.3770276684750073,102.0,98.0,100.0
Ledvance Bulb,Bulb,76.8,0.4472135954999579,0.7315894000000001,1.0283128118616436,103.0,99.0,101.0
Ledvance Bulb,Bulb,70.4,14.205632685663812,0.7058994000000001,1.0484741518052794,104.0,100.0,102.0
Ledvance Bulb,Bulb,70.4,14.205632685663812,0.6890278000000001,1.0607298477431473,105.0,101.0,103.0
Ledvance Bulb,Bulb,70.4,14.205632685663812,0.8536265999999999,1.0169066222519156,106.0,102.0,104.0
Ledvance Bulb,Bulb,70.4,14.205632685663812,0.939703,1.0246420562006031,107.0,103.0,105.0
Ledvance Bulb,Bulb,70.6,14.310835055998652,0.6378792000000001,0.5683167105652446,108.0,104.0,106.0
Ledvance Bulb,Bulb,77.0,0.0,0.7903094000000002,0.4439163801644405,115.0,105.0,108.2
Ledvance Bulb,Bulb,77.0,0.0,1.026319,0.18518977789689148,116.0,106.0,110.4
Ledvance Bulb,Bulb,77.0,0.0,1.1237198,0.2568294648725103,117.0,107.0,112.6
Ledvance Bulb,Bulb,73.4,8.049844718999243,1.2688168,0.43993653002188843,118.0,108.0,114.8
Ledvance Bulb,Bulb,67.0,14.560219778561036,1.0700908,0.7250905409289933,119.0,115.0,117.0
Ledvance Bulb,Bulb,67.0,14.560219778561036,1.1095168000000002,0.709528400585699,120.0,116.0,118.0
Ledvance Bulb,Bulb,67.0,14.560219778561036,0.9716262,0.7480376319903298,121.0,117.0,119.0
Ledvance Bulb,Bulb,67.0,14.560219778561036,0.7123799999999999,0.7658271234417072,122.0,118.0,120.0
Ledvance Bulb,Bulb,70.6,14.310835055998652,0.710183,0.7615335781526642,123.0,119.0,121.0
Ledvance Bulb,Bulb,77.0,0.0,0.8098596,0.6735165171915237,124.0,120.0,122.0
Ledvance Bulb,Bulb,77.0,0.0,0.7906839999999999,0.6694596492634937,125.0,121.0,123.0
Ledvance Bulb,Bulb,77.0,0.0,0.9443956,0.6835919995785498,126.0,122.0,124.0
Ledvance Bulb,Bulb,77.0,0.0,1.385003,0.7519993500931368,127.0,123.0,125.0
Ledvance Bulb,Bulb,77.0,0.0,1.4497398000000001,0.8183910067881367,128.0,124.0,126.0
Ledvance Bulb,Bulb,77.0,0.0,1.5241380000000002,0.7219604070279755,129.0,125.0,127.0
Ledvance Bulb,Bulb,77.0,0.0,1.5050716000000002,0.744591219120129,130.0,126.0,128.0
Ledvance Bulb,Bulb,77.0,0.0,1.7804183999999998,0.8907400262466035,131.0,127.0,129.0
Ledvance Bulb,Bulb,77.0,0.0,1.5607784,0.8478911608206564,132.0,128.0,130.0
Ledvance Bulb,Bulb,77.0,0.0,1.1503913999999997,0.9386964056191438,133.0,129.0,131.0
Ledvance Bulb,Bulb,77.0,0.0,1.0007883999999998,1.0470461489520413,134.0,130.0,132.0
Ledvance Bulb,Bulb,72.0,11.180339887498949,0.8562273999999999,1.1331228015285015,141.0,131.0,134.2
Ledvance Bulb,Bulb,65.6,15.805062480104278,0.3213346,0.527226374286985,142.0,132.0,136.4
Ledvance Bulb,Bulb,60.6,15.241391012633985,0.1354988,0.12594499912541188,143.0,133.0,138.6
Ledvance Bulb,Bulb,54.2,13.217412757419662,0.10196939999999999,0.13589028709330184,144.0,134.0,140.8
Ledvance Bulb,Bulb,54.2,13.21741275741966,0.1810848,0.23361824549722138,145.0,141.0,143.0
Ledvance Bulb,Bulb,59.2,16.498484778912275,0.4479342,0.5672157979457202,146.0,142.0,144.0
Ledvance Bulb,Bulb,65.6,15.80506248010428,0.6495070000000001,0.548728518424184,147.0,143.0,145.0
Ledvance Bulb,Bulb,70.6,14.310835055998652,0.6246077999999999,0.569400071309444,148.0,144.0,146.0
Ledvance Bulb,Bulb,73.4,8.049844718999243,0.8216032,0.4610139250447865,149.0,145.0,147.0
Ledvance Bulb,Bulb,67.0,14.560219778561036,0.7179485999999999,0.5864482842555685,150.0,146.0,148.0
Ledvance Bulb,Bulb,67.0,14.560219778561036,0.5829636,0.4592412346972994,151.0,147.0,149.0
Ledvance Bulb,Bulb,67.0,14.560219778561036,0.5172357999999999,0.40255601234759864,152.0,148.0,150.0
Ledvance Bulb,Bulb,67.0,14.560219778561036,0.6750396000000001,0.40347069587616896,153.0,149.0,151.0
Ledvance Bulb,Bulb,70.6,14.310835055998652,0.5440372000000001,0.38187842013551904,154.0,150.0,152.0
Ledvance Bulb,Bulb,77.0,0.0,0.8089534,0.3725850113729751,155.0,151.0,153.0
Ledvance Bulb,Bulb,77.0,0.0,0.8256026000000001,0.3687396863626154,156.0,152.0,154.0
Ledvance Bulb,Bulb,77.0,0.0,1.1292782,0.6991832100173746,157.0,153.0,155.0
Ledvance Bulb,Bulb,77.0,0.0,1.5769521999999998,1.156656824534918,158.0,154.0,156.0
Ledvance Bulb,Bulb,72.2,10.73312629199899,1.5111637999999998,1.2505824316662217,159.0,155.0,157.0
Ledvance Bulb,Bulb,67.4,13.145341380123986,1.2464993999999998,1.4266230455385893,160.0,156.0,158.0
Ledvance Bulb,Bulb,67.2,12.96919426949878,1.0890111999999998,1.5293253909775708,161.0,157.0,159.0
Ledvance Bulb,Bulb,67.2,12.96919426949878,0.7743597999999999,1.3995663725796286,162.0,158.0,160.0
Ledvance Bulb,Bulb,67.2,12.96919426949878,0.5461052,0.9041589077342544,163.0,159.0,161.0
Ledvance Bulb,Bulb,72.0,10.63014581273465,0.7524744,0.8667224723305608,168.0,160.0,162.8
Ledvance Bulb,Bulb,76.8,0.4472135954999579,1.0007059999999999,0.771595252279976,169.0,161.0,164.6
Ledvance Bulb,Bulb,77.0,0.0,1.0388758,0.7123452315013415,170.0,162.0,166.4
Ledvance Bulb,Bulb,77.0,0.0,0.9318342,0.8213556320490534,171.0,163.0,168.2
Ledvance Bulb,Bulb,77.0,0.0,0.5309387999999999,0.563773177049689,172.0,168.0,170.0
Ledvance Bulb,Bulb,76.4,1.3416407864998738,0.36736219999999997,0.4947668608018326,179.0,169.0,172.2
Ledvance Bulb,Bulb,76.4,1.3416407864998738,0.41368119999999997,0.5977203433970605,180.0,170.0,174.4
Ledvance Bulb,Bulb,75.8,1.6431676725154982,0.4206786,0.5947001933994136,181.0,171.0,176.6
