Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
"Oct 12, 2023 17:16:42.786634000",0.002086,45,0x0248,0xc8f0,32.0,,
"Oct 12, 2023 17:16:42.788419000",0.001785,5,,,32.0,,
"Oct 12, 2023 17:16:42.811172000",0.022753,45,0x0000,0xa209,11.0,0x0000,0xc8f0
"Oct 12, 2023 17:16:42.812995000",0.001823,5,,,11.0,,
"Oct 12, 2023 17:16:42.815745000",0.00275,35,0xa209,0xc8f0,33.0,,
"Oct 12, 2023 17:16:43.483972000",0.668227,60,0xc8f0,0x0000,34.0,0xc8f0,0x0000
"Oct 12, 2023 17:16:43.486275000",0.002303,5,,,34.0,,
"Oct 12, 2023 17:16:43.549129000",0.062854,50,0x0000,0xa209,12.0,0x0000,0xc8f0
"Oct 12, 2023 17:16:43.551113000",0.001984,5,,,12.0,,
"Oct 12, 2023 17:16:43.563753000",0.01264,5,,,35.0,,
"Oct 12, 2023 17:16:43.777941000",0.214188,12,0x2cae,0x482d,226.0,,
"Oct 12, 2023 17:16:43.778708000",0.000767,5,,,226.0,,
"Oct 12, 2023 17:16:43.789220000",0.010512,74,0x09ac,0xffff,92.0,0x09ac,0xfffc
"Oct 12, 2023 17:16:44.360999000",0.571779,77,0xe694,0xffff,224.0,0xe694,0xfffc
"Oct 12, 2023 17:16:48.778482000",4.417483,12,0x2cae,0x482d,227.0,,
"Oct 12, 2023 17:16:48.779249000",0.000767,5,,,227.0,,
"Oct 12, 2023 17:16:49.089189000",0.30994,77,0xe5c4,0xffff,97.0,0xe5c4,0xfffc
"Oct 12, 2023 17:16:49.280317000",0.191128,77,0x0000,0xffff,13.0,0x0000,0xfffc
"Oct 12, 2023 17:16:51.202835000",1.922518,106,0x482d,0xffff,85.0,,
"Oct 12, 2023 17:16:52.367516000",1.164681,71,0xa209,0xffff,35.0,0xa209,0xfffc
"Oct 12, 2023 17:16:53.841578000",1.474062,12,0x2cae,0x482d,228.0,,
"Oct 12, 2023 17:16:53.842346000",0.000768,5,,,228.0,,
"Oct 12, 2023 17:16:55.145190000",1.302844,68,0xebe5,0xffff,80.0,0xebe5,0xfffc
"Oct 12, 2023 17:16:56.098144000",0.952954,77,0x82eb,0xffff,38.0,0x82eb,0xfffc
"Oct 12, 2023 17:16:58.004081000",1.905937,77,0x054f,0xffff,12.0,0x054f,0xfffc
"Oct 12, 2023 17:16:58.873865000",0.869784,12,0x2cae,0x482d,229.0,,
"Oct 12, 2023 17:16:59.347536000",0.473671,77,0xe694,0xffff,225.0,0xe694,0xfffc
"Oct 12, 2023 17:17:00.194575000",0.847039,74,0xc8f0,0xffff,37.0,0xc8f0,0xfffc
"Oct 12, 2023 17:17:00.216603000",0.022028,74,0x09ac,0xffff,93.0,0x09ac,0xfffc
"Oct 12, 2023 17:17:03.874345000",3.657742,12,0x2cae,0x482d,230.0,,
"Oct 12, 2023 17:17:03.875112000",0.000767,5,,,230.0,,
"Oct 12, 2023 17:17:04.548320000",0.673208,50,0x0000,0x482d,14.0,0x0000,0x482d
"Oct 12, 2023 17:17:04.550303000",0.001983,5,,,14.0,,
"Oct 12, 2023 17:17:04.555028000",0.004725,55,0x482d,0x0000,86.0,0x482d,0x0000
"Oct 12, 2023 17:17:04.557171000",0.002143,5,,,86.0,,
"Oct 12, 2023 17:17:04.601734000",0.044563,53,0x482d,0x0000,87.0,0x482d,0x0000
"Oct 12, 2023 17:17:04.603812000",0.002078,5,,,87.0,,
"Oct 12, 2023 17:17:04.643960000",0.040148,50,0x0000,0x482d,15.0,0x0000,0x482d
"Oct 12, 2023 17:17:04.645943000",0.001983,5,,,15.0,,
"Oct 12, 2023 17:17:04.649699000",0.003756,55,0x482d,0x0000,88.0,0x482d,0x0000
"Oct 12, 2023 17:17:04.651842000",0.002143,5,,,88.0,,
"Oct 12, 2023 17:17:04.698657000",0.046815,53,0x482d,0x0000,89.0,0x482d,0x0000
"Oct 12, 2023 17:17:04.700736000",0.002079,5,,,89.0,,
"Oct 12, 2023 17:17:06.335837000",1.635101,77,0xe5c4,0xffff,98.0,0xe5c4,0xfffc
"Oct 12, 2023 17:17:06.582643000",0.246806,77,0x0000,0xffff,16.0,0x0000,0xfffc
"Oct 12, 2023 17:17:06.932734000",0.350091,77,0x482d,0xffff,90.0,0x482d,0xfffc
"Oct 12, 2023 17:17:08.437957000",1.505223,76,0x054f,0x0000,13.0,0x054f,0x0000
"Oct 12, 2023 17:17:08.440772000",0.002815,5,,,13.0,,
"Oct 12, 2023 17:17:08.458720000",0.017948,45,0x0000,0xe694,17.0,0x0000,0x054f
"Oct 12, 2023 17:17:08.460511000",0.001791,5,,,17.0,,
"Oct 12, 2023 17:17:08.464428000",0.003917,45,0xe694,0x054f,226.0,0x0000,0x054f
"Oct 12, 2023 17:17:08.466238000",0.00181,5,,,226.0,,
"Oct 12, 2023 17:17:08.487258000",0.02102,50,0x0000,0xe694,18.0,0x0000,0x054f
"Oct 12, 2023 17:17:08.489201000",0.001943,5,,,18.0,,
"Oct 12, 2023 17:17:08.493038000",0.003837,50,0xe694,0x054f,227.0,0x0000,0x054f
"Oct 12, 2023 17:17:08.495007000",0.001969,5,,,227.0,,
"Oct 12, 2023 17:17:08.497223000",0.002216,45,0x054f,0x0000,14.0,0x054f,0x0000
"Oct 12, 2023 17:17:08.499046000",0.001823,5,,,14.0,,
"Oct 12, 2023 17:17:08.937073000",0.438027,12,0x2cae,0x482d,231.0,,
"Oct 12, 2023 17:17:08.937840000",0.000767,5,,,231.0,,
"Oct 12, 2023 17:17:10.097967000",1.160127,68,0xebe5,0xffff,81.0,0xebe5,0xfffc
"Oct 12, 2023 17:17:10.996639000",0.898672,83,0x772c,0xe694,124.0,0x772c,0x0000
"Oct 12, 2023 17:17:10.999647000",0.003008,5,,,124.0,,
"Oct 12, 2023 17:17:11.003908000",0.004261,83,0xe694,0x0000,228.0,0x772c,0x0000
"Oct 12, 2023 17:17:11.006947000",0.003039,5,,,228.0,,
"Oct 12, 2023 17:17:11.107773000",0.100826,77,0x82eb,0xffff,39.0,0x82eb,0xfffc
"Oct 12, 2023 17:17:11.507567000",0.399794,12,0x772c,0xe694,125.0,,
"Oct 12, 2023 17:17:11.508304000",0.000737,5,,,125.0,,
"Oct 12, 2023 17:17:11.522006000",0.013702,74,0x6e5f,0xffff,59.0,0x6e5f,0xfffc
"Oct 12, 2023 17:17:12.588483000",1.066477,52,0x0000,0xe694,19.0,0x0000,0xe694
"Oct 12, 2023 17:17:12.590493000",0.00201,5,,,19.0,,
"Oct 12, 2023 17:17:12.598198000",0.007705,63,0xe694,0x0000,229.0,0xe694,0x0000
"Oct 12, 2023 17:17:12.600596000",0.002398,5,,,229.0,,
"Oct 12, 2023 17:17:12.627312000",0.026716,52,0x0000,0x482d,20.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:12.629359000",0.002047,5,,,20.0,,
"Oct 12, 2023 17:17:12.633381000",0.004022,52,0x482d,0x6e5f,91.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:12.635399000",0.002018,5,,,91.0,,
"Oct 12, 2023 17:17:12.640217000",0.004818,45,0x0000,0xe694,21.0,0x0000,0xe694
"Oct 12, 2023 17:17:12.642009000",0.001792,5,,,21.0,,
"Oct 12, 2023 17:17:12.643019000",0.00101,63,0x6e5f,0x0000,60.0,0x6e5f,0x0000
"Oct 12, 2023 17:17:12.645417000",0.002398,5,,,60.0,,
"Oct 12, 2023 17:17:12.667210000",0.021793,54,0x0000,0xe694,22.0,0x0000,0xe694
"Oct 12, 2023 17:17:12.669281000",0.002071,5,,,22.0,,
"Oct 12, 2023 17:17:12.677190000",0.007909,66,0xe694,0x0000,230.0,0xe694,0x0000
"Oct 12, 2023 17:17:12.679685000",0.002495,5,,,230.0,,
"Oct 12, 2023 17:17:12.681082000",0.001397,54,0x0000,0x482d,23.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:12.685984000",0.004902,54,0x482d,0x6e5f,92.0,,
"Oct 12, 2023 17:17:12.688064000",0.00208,5,,,92.0,,
"Oct 12, 2023 17:17:12.695959000",0.007895,66,0x6e5f,0x0000,61.0,0x6e5f,0x0000
"Oct 12, 2023 17:17:12.698454000",0.002495,5,,,61.0,,
"Oct 12, 2023 17:17:12.703667000",0.005213,54,0x0000,0x482d,23.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:12.705778000",0.002111,5,,,23.0,,
"Oct 12, 2023 17:17:12.719059000",0.013281,45,0x0000,0x482d,24.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:12.721994000",0.002935,45,0x0000,0x482d,24.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:12.723817000",0.001823,5,,,24.0,,
"Oct 12, 2023 17:17:12.726433000",0.002616,45,0x482d,0x6e5f,93.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:12.728226000",0.001793,5,,,93.0,,
"Oct 12, 2023 17:17:12.729934000",0.001708,54,0x0000,0xa209,25.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:12.732045000",0.002111,5,,,25.0,,
"Oct 12, 2023 17:17:12.736760000",0.004715,54,0xa209,0xc8f0,37.0,,
"Oct 12, 2023 17:17:12.742063000",0.005303,45,0x0000,0xe694,26.0,0x0000,0xe694
"Oct 12, 2023 17:17:12.743853000",0.00179,5,,,26.0,,
"Oct 12, 2023 17:17:12.749669000",0.005816,107,0xc8f0,0x6013,38.0,,
"Oct 12, 2023 17:17:12.754878000",0.005209,52,0x0000,0xa209,27.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:12.759858000",0.00498,52,0x0000,0xa209,27.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:12.764191000",0.004333,52,0x0000,0xa209,27.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:12.769574000",0.005383,52,0x0000,0xa209,27.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:12.771621000",0.002047,5,,,27.0,,
"Oct 12, 2023 17:17:12.777007000",0.005386,52,0xa209,0xc8f0,38.0,,
"Oct 12, 2023 17:17:12.781329000",0.004322,45,0x0000,0x482d,28.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:12.783152000",0.001823,5,,,28.0,,
"Oct 12, 2023 17:17:12.783511000",0.000359,66,0xc8f0,0x0000,39.0,0xc8f0,0x0000
"Oct 12, 2023 17:17:12.786006000",0.002495,5,,,39.0,,
"Oct 12, 2023 17:17:12.787542000",0.001536,45,0x482d,0x6e5f,94.0,,
"Oct 12, 2023 17:17:12.794776000",0.007234,45,0x482d,0x6e5f,94.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:12.796488000",0.001712,106,0xc8f0,0x0000,40.0,,
"Oct 12, 2023 17:17:12.801615000",0.005127,18,0xc8f0,0x0000,40.0,,
"Oct 12, 2023 17:17:12.804110000",0.002495,5,,,40.0,,
"Oct 12, 2023 17:17:12.813019000",0.008909,45,0x0000,0xa209,29.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:12.814842000",0.001823,5,,,29.0,,
"Oct 12, 2023 17:17:12.817990000",0.003148,45,,0x5520,71.0,,
"Oct 12, 2023 17:17:12.819772000",0.001782,5,,,,,
"Oct 12, 2023 17:17:12.822253000",0.002481,45,0x0000,0xa209,30.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:12.824076000",0.001823,5,,,30.0,,
"Oct 12, 2023 17:17:12.828481000",0.004405,61,,,,,
"Oct 12, 2023 17:17:12.833209000",0.004728,52,0xa209,0xc8f0,41.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:12.835226000",0.002017,5,,,41.0,,
"Oct 12, 2023 17:17:12.843020000",0.007794,63,0xc8f0,0x0000,41.0,0xc8f0,0x0000
"Oct 12, 2023 17:17:12.845418000",0.002398,5,,,41.0,,
"Oct 12, 2023 17:17:12.860330000",0.014912,45,0x0000,0xa209,31.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:12.862153000",0.001823,5,,,31.0,,
"Oct 12, 2023 17:17:12.864977000",0.002824,45,0xa209,0xc8f0,42.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:12.866758000",0.001781,5,,,42.0,,
"Oct 12, 2023 17:17:13.967519000",1.100761,12,0x2cae,0x482d,232.0,,
"Oct 12, 2023 17:17:13.968286000",0.000767,5,,,232.0,,
"Oct 12, 2023 17:17:14.403713000",0.435427,77,0xe694,0xffff,231.0,0xe694,0xfffc
"Oct 12, 2023 17:17:15.249787000",0.846074,74,0xc8f0,0xffff,42.0,0xc8f0,0xfffc
"Oct 12, 2023 17:17:15.266001000",0.016214,77,0x054f,0xffff,15.0,0x054f,0xfffc
"Oct 12, 2023 17:17:15.661066000",0.395065,104,0x09ac,0xffff,94.0,,
"Oct 12, 2023 17:17:18.999311000",3.338245,12,0x2cae,0x482d,233.0,,
"Oct 12, 2023 17:17:19.000078000",0.000767,5,,,233.0,,
"Oct 12, 2023 17:17:20.796147000",1.796069,77,0xe5c4,0xffff,99.0,0xe5c4,0xfffc
"Oct 12, 2023 17:17:21.061926000",0.265779,105,0x482d,0xffff,95.0,,
"Oct 12, 2023 17:17:21.475977000",0.414051,77,0x0000,0xffff,32.0,0x0000,0xfffc
"Oct 12, 2023 17:17:24.061714000",2.585737,12,0x2cae,0x482d,234.0,,
"Oct 12, 2023 17:17:24.062481000",0.000767,5,,,234.0,,
"Oct 12, 2023 17:17:25.204937000",1.142456,68,0xebe5,0xffff,82.0,0xebe5,0xfffc
"Oct 12, 2023 17:17:26.102041000",0.897104,77,0x82eb,0xffff,40.0,0x82eb,0xfffc
"Oct 12, 2023 17:17:26.484560000",0.382519,95,0x6e5f,0xffff,62.0,,
"Oct 12, 2023 17:17:29.094054000",2.609494,12,0x2cae,0x482d,235.0,,
"Oct 12, 2023 17:17:29.094822000",0.000768,5,,,235.0,,
"Oct 12, 2023 17:17:29.298433000",0.203611,77,0xe694,0xffff,232.0,0xe694,0xfffc
"Oct 12, 2023 17:17:29.345981000",0.047548,77,0x054f,0xffff,16.0,0x054f,0xfffc
"Oct 12, 2023 17:17:30.228831000",0.88285,71,0xc8f0,0xffff,43.0,0xc8f0,0xfffc
"Oct 12, 2023 17:17:31.117744000",0.888913,74,0x09ac,0xffff,95.0,0x09ac,0xfffc
"Oct 12, 2023 17:17:34.123606000",3.005862,12,0x2cae,0x482d,236.0,,
"Oct 12, 2023 17:17:34.124373000",0.000767,5,,,236.0,,
"Oct 12, 2023 17:17:36.306138000",2.181765,77,0xe5c4,0xffff,100.0,0xe5c4,0xfffc
"Oct 12, 2023 17:17:38.857702000",2.551564,77,0x0000,0xffff,33.0,0x0000,0xfffc
"Oct 12, 2023 17:17:38.997380000",0.139678,103,0x482d,0xffff,96.0,,
"Oct 12, 2023 17:17:39.186764000",0.189384,12,0x2cae,0x482d,237.0,,
"Oct 12, 2023 17:17:40.146703000",0.959939,68,0xebe5,0xffff,83.0,0xebe5,0xfffc
"Oct 12, 2023 17:17:41.109749000",0.963046,77,0x82eb,0xffff,41.0,0x82eb,0xfffc
"Oct 12, 2023 17:17:41.560300000",0.450551,71,0x6e5f,0xffff,63.0,0x6e5f,0xfffc
"Oct 12, 2023 17:17:42.595794000",1.035494,52,0x0000,0xe694,34.0,0x0000,0xe694
"Oct 12, 2023 17:17:42.597811000",0.002017,5,,,34.0,,
"Oct 12, 2023 17:17:42.606086000",0.008275,63,0xe694,0x0000,233.0,0xe694,0x0000
"Oct 12, 2023 17:17:42.608485000",0.002399,5,,,233.0,,
"Oct 12, 2023 17:17:42.628595000",0.02011,52,0x0000,0x482d,35.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:42.630642000",0.002047,5,,,35.0,,
"Oct 12, 2023 17:17:42.633474000",0.002832,52,0x482d,0x6e5f,97.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:42.635489000",0.002015,5,,,97.0,,
"Oct 12, 2023 17:17:42.641398000",0.005909,45,0x0000,0xe694,36.0,0x0000,0xe694
"Oct 12, 2023 17:17:42.643190000",0.001792,5,,,36.0,,
"Oct 12, 2023 17:17:42.648340000",0.00515,63,0x6e5f,0x0000,64.0,,
"Oct 12, 2023 17:17:42.650739000",0.002399,5,,,64.0,,
"Oct 12, 2023 17:17:42.653979000",0.00324,54,0x0000,0xe694,37.0,0x0000,0xe694
"Oct 12, 2023 17:17:42.656059000",0.00208,5,,,37.0,,
"Oct 12, 2023 17:17:42.664195000",0.008136,66,0xe694,0x0000,234.0,0xe694,0x0000
"Oct 12, 2023 17:17:42.666690000",0.002495,5,,,234.0,,
"Oct 12, 2023 17:17:42.692083000",0.025393,54,0x0000,0x482d,38.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:42.694195000",0.002112,5,,,38.0,,
"Oct 12, 2023 17:17:42.697625000",0.00343,54,0x482d,0x6e5f,98.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:42.699704000",0.002079,5,,,98.0,,
"Oct 12, 2023 17:17:42.709916000",0.010212,5,,,65.0,,
"Oct 12, 2023 17:17:42.712310000",0.002394,45,0x0000,0x482d,39.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:42.714133000",0.001823,5,,,45.0,,
"Oct 12, 2023 17:17:42.717498000",0.003365,45,0x48fd,0x6d5f,105.0,,
"Oct 12, 2023 17:17:42.719291000",0.001793,5,,,99.0,,
"Oct 12, 2023 17:17:42.731940000",0.012649,45,0x0000,0xe694,40.0,0x0000,0xe694
"Oct 12, 2023 17:17:42.733721000",0.001781,5,,,40.0,,
"Oct 12, 2023 17:17:42.739775000",0.006054,54,0x0000,0xa209,41.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:42.741886000",0.002111,5,,,41.0,,
"Oct 12, 2023 17:17:42.744695000",0.002809,54,0xa209,0xc8f0,44.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:42.746777000",0.002082,5,,,44.0,,
"Oct 12, 2023 17:17:42.751462000",0.004685,52,0x0000,0xa209,42.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:42.753508000",0.002046,5,,,42.0,,
"Oct 12, 2023 17:17:42.754600000",0.001092,66,0xc8f0,0x0000,44.0,0xc8f0,0x0000
"Oct 12, 2023 17:17:42.757095000",0.002495,5,,,44.0,,
"Oct 12, 2023 17:17:42.758221000",0.001126,52,0xa209,0xc8f0,45.0,,
"Oct 12, 2023 17:17:42.760231000",0.00201,5,,,45.0,,
"Oct 12, 2023 17:17:42.767846000",0.007615,63,0xabf0,0x0000,45.0,,
"Oct 12, 2023 17:17:42.772972000",0.005126,63,0xc8f0,0x0000,45.0,,
"Oct 12, 2023 17:17:42.777359000",0.004387,45,0x0000,0x482d,43.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:42.780815000",0.003456,45,0x0000,0x482d,43.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:42.782639000",0.001824,5,,,43.0,,
"Oct 12, 2023 17:17:42.783535000",0.000896,63,0xc8f0,0x0000,45.0,0xc8f0,0x0000
"Oct 12, 2023 17:17:42.785934000",0.002399,5,,,45.0,,
"Oct 12, 2023 17:17:42.788341000",0.002407,45,0x482d,0x6e5f,100.0,0x0000,0x6e5f
"Oct 12, 2023 17:17:42.790121000",0.00178,5,,,100.0,,
"Oct 12, 2023 17:17:42.791186000",0.001065,45,0x0000,0xa209,44.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:42.793009000",0.001823,5,,,44.0,,
"Oct 12, 2023 17:17:42.796924000",0.003915,45,0xa209,0xc8f0,46.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:42.798717000",0.001793,5,,,46.0,,
"Oct 12, 2023 17:17:42.802960000",0.004243,45,0x0000,0xa209,45.0,0x0000,0xc8f0
"Oct 12, 2023 17:17:42.804783000",0.001823,5,,,45.0,,
"Oct 12, 2023 17:17:43.953190000",1.148407,77,0x054f,0xffff,17.0,0x054f,0xfffc
"Oct 12, 2023 17:17:44.218670000",0.26548,12,0x2cae,0x482d,238.0,,
"Oct 12, 2023 17:17:44.219437000",0.000767,5,,,238.0,,
"Oct 12, 2023 17:17:44.360557000",0.14112,77,0xe694,0xffff,235.0,0xe694,0xfffc
"Oct 12, 2023 17:17:45.083063000",0.722506,74,0xa209,0xffff,48.0,0xa209,0xfffc
"Oct 12, 2023 17:17:45.299534000",0.216471,104,0xc8f0,0xffff,46.0,,
"Oct 12, 2023 17:17:49.250431000",3.950897,12,0x2cae,0x482d,239.0,,
"Oct 12, 2023 17:17:49.251198000",0.000767,5,,,239.0,,
"Oct 12, 2023 17:17:52.021628000",2.77043,77,0xe5c4,0xffff,101.0,0xe5c4,0xfffc
"Oct 12, 2023 17:17:54.281969000",2.260341,12,0x2cae,0x482d,240.0,,
"Oct 12, 2023 17:17:54.282736000",0.000767,5,,,240.0,,
"Oct 12, 2023 17:17:54.347770000",0.065034,77,0x0000,0xffff,46.0,0x0000,0xfffc
"Oct 12, 2023 17:17:55.158721000",0.810951,68,0xebe5,0xffff,84.0,0xebe5,0xfffc
"Oct 12, 2023 17:17:56.076541000",0.91782,77,0x482d,0xffff,101.0,0x482d,0xfffc
"Oct 12, 2023 17:17:56.093777000",0.017236,77,0x82eb,0xffff,42.0,0x82eb,0xfffc
"Oct 12, 2023 17:17:56.567895000",0.474118,71,0x6e5f,0xffff,66.0,0x6e5f,0xfffc
"Oct 12, 2023 17:17:59.313664000",2.745769,12,0x2cae,0x482d,241.0,,
"Oct 12, 2023 17:17:59.314431000",0.000767,5,,,241.0,,
"Oct 12, 2023 17:17:59.353594000",0.039163,77,0xe694,0xffff,236.0,0xe694,0xfffc
"Oct 12, 2023 17:18:00.270679000",0.917085,96,0xc8f0,0xffff,47.0,,
"Oct 12, 2023 17:18:00.499752000",0.229073,77,0x054f,0xffff,18.0,0x054f,0xfffc
"Oct 12, 2023 17:18:04.333033000",3.833281,74,0x09ac,0xffff,97.0,0x09ac,0xfffc
"Oct 12, 2023 17:18:04.344816000",0.011783,12,0x2cae,0x482d,242.0,,
"Oct 12, 2023 17:18:04.345583000",0.000767,5,,,242.0,,
"Oct 12, 2023 17:18:08.661945000",4.316362,77,0xe5c4,0xffff,102.0,0xe5c4,0xfffc
"Oct 12, 2023 17:18:09.375671000",0.713726,12,0x2cae,0x482d,243.0,,
"Oct 12, 2023 17:18:09.376438000",0.000767,5,,,243.0,,
"Oct 12, 2023 17:18:10.155505000",0.779067,68,0xebe5,0xffff,85.0,0xebe5,0xfffc
"Oct 12, 2023 17:18:10.723794000",0.568289,77,0x482d,0xffff,102.0,0x482d,0xfffc
"Oct 12, 2023 17:18:11.096685000",0.372891,77,0x82eb,0xffff,43.0,0x82eb,0xfffc
"Oct 12, 2023 17:18:11.464528000",0.367843,74,0x6e5f,0xffff,67.0,0x6e5f,0xfffc
"Oct 12, 2023 17:18:11.701970000",0.237442,77,0x0000,0xffff,47.0,0x0000,0xfffc
"Oct 12, 2023 17:18:12.590977000",0.889007,52,0x0000,0xe694,48.0,0x0000,0xe694
