Device Name,Device Type,Average Packet Length,Packet Standard Variance,Average IAT,IAT Standard Variance,Sequence Number Maximum,Sequence Number Minimum,Sequence Number Average
Power Plug 1,Socket,65.0,1.7320508075688772,0.004903333333333333,0.002466690562947314,226.0,225.0,225.66666666666666
Power Plug 2,Socket,64.5,2.1213203435596424,0.0042144999999999995,0.00223657874889305,58.0,56.0,57.0
Smart Socket,Socket,64.5,2.1213203435596424,0.0072195,6.858935777509501e-05,18.0,17.0,17.5
Unknown,Unknown,7.071428571428571,10.96096971726759,0.0022285714285714283,0.0010189017118509018,226.0,17.0,114.82142857142857
Aqara Motion,Motion,57.0,0.0,1.951351,0.0,34.0,34.0,34.0
Unknown,Unknown,7.333333333333333,4.041451884327381,0.24595266666666668,0.42342843269475106,120.0,34.0,91.33333333333333
Ledvance Bulb,Bulb,77.0,0.0,0.414037,0.0,151.0,151.0,151.0
Unknown,Unknown,33.083333333333336,23.84593860343492,0.011227333333333332,0.009510201033467678,227.0,19.0,106.83333333333333
Power Plug 2,Socket,74.0,0.0,2.314555,0.0,60.0,60.0,60.0
Moes Bulb,Bulb,71.0,0.0,0.526863,0.0,92.0,92.0,92.0
Unknown,Unknown,8.5,4.949747468305833,0.7839165,1.1075406442657083,121.0,121.0,121.0
Ledvance Z3 Plug,Socket,74.0,0.0,0.064131,0.0,169.0,169.0,169.0
Philips Lamp 3,Bulb,54.0,1.1547005383792515,0.02376925,0.022720374136810922,43.0,40.0,41.5
Unknown,Unknown,5.0,0.0,0.002068,7.15290150917793e-05,149.0,40.0,77.16666666666667
Unknown,Unknown,16.0,0.0,0.880243,0.0,,,
Power Plug 1,Socket,74.0,0.0,1.581431,0.0,228.0,228.0,228.0
Philips Lamp 3,Bulb,77.0,0.0,1.219236,0.0,44.0,44.0,44.0
Smart Socket,Socket,77.0,0.0,0.430678,0.0,20.0,20.0,20.0
Unknown,Unknown,8.5,4.949747468305833,0.2182045,0.30750306146849987,122.0,122.0,122.0
Unknown,Unknown,107.0,0.0,1.318738,0.0,56.0,56.0,56.0
Philips Lamp 1,Bulb,77.0,0.0,2.352868,0.0,27.0,27.0,27.0
Unknown,Unknown,8.5,4.949747468305833,0.6797584999999999,0.9602389880360513,123.0,123.0,123.0
Ledvance Smart+ Plug,Socket,74.0,0.0,0.440528,0.0,230.0,230.0,230.0
Ledvance Bulb,Bulb,77.0,0.0,0.13702,0.0,152.0,152.0,152.0
Power Plug 2,Socket,74.0,0.0,1.680962,0.0,61.0,61.0,61.0
Moes Bulb,Bulb,71.0,0.0,0.458522,0.0,93.0,93.0,93.0
Unknown,Unknown,8.5,4.949747468305833,0.83182,1.1752864236508478,124.0,124.0,124.0
Ledvance Z3 Plug,Socket,74.0,0.0,2.066157,0.0,170.0,170.0,170.0
Power Plug 1,Socket,74.0,0.0,0.84257,0.0,229.0,229.0,229.0
Philips Lamp 3,Bulb,77.0,0.0,1.514722,0.0,45.0,45.0,45.0
Smart Socket,Socket,77.0,0.0,0.134902,0.0,21.0,21.0,21.0
Unknown,Unknown,8.5,4.949747468305833,0.25227449999999996,0.35568531753855115,125.0,125.0,125.0
Philips Lamp 2,Bulb,74.0,0.0,0.940659,0.0,57.0,57.0,57.0
Power Plug 1,Socket,64.5,2.1213203435596424,0.0062345000000000005,0.0014884597743976826,231.0,230.0,230.5
Power Plug 2,Socket,64.0,1.7320508075688772,0.006699,0.0024327276871857232,64.0,63.0,63.666666666666664
Smart Socket,Socket,64.5,2.1213203435596424,0.0071855,3.8890872965259754e-05,23.0,22.0,22.5
Unknown,Unknown,5.0,0.0,0.0020496800000000003,0.0002575816569556147,231.0,22.0,130.92
Ledvance Smart+ Plug,Socket,74.0,0.0,0.34078,0.0,231.0,231.0,231.0
Unknown,Unknown,8.5,4.949747468305833,1.4033785,1.9835936202540327,126.0,126.0,126.0
Unknown,Unknown,107.0,0.0,1.596762,0.0,65.0,65.0,65.0
Ledvance Bulb,Bulb,77.0,0.0,0.314549,0.0,157.0,157.0,157.0
Moes Bulb,Bulb,68.0,0.0,0.467469,0.0,94.0,94.0,94.0
Smart Socket,Socket,52.5,10.606601717798213,0.3771945,0.5262196741708732,25.0,24.0,24.5
Unknown,Unknown,6.4,3.1304951684997055,0.28526660000000004,0.6340492970130951,164.0,24.0,93.4
Power Plug 1,Socket,74.0,0.0,1.934125,0.0,232.0,232.0,232.0
Ledvance Z3 Plug,Socket,74.0,0.0,1.125164,0.0,171.0,171.0,171.0
Philips Lamp 3,Bulb,77.0,0.0,0.51134,0.0,51.0,51.0,51.0
Smart Socket,Socket,77.0,0.0,0.119393,0.0,26.0,26.0,26.0
Power Plug 1,Socket,53.0,0.0,0.152859,0.0,233.0,233.0,233.0
