Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-26 19:21:08.000000,52,0x0000,0xe1a6,134.0,0x0000,0xe1a6,0.0
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-26 19:21:08.034666,52,0x0000,0xec7f,135.0,0x0000,0x3d95,0.023081
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-26 19:21:08.048051,45,0x0000,0xe1a6,136.0,0x0000,0xe1a6,0.005876
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-26 19:21:08.051915,45,0x0000,0xe1a6,136.0,0x0000,0xe1a6,0.003864
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,2023-10-26 19:21:08.074120,54,0x0000,0xe1a6,137.0,0x0000,0xe1a6,0.01567
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,2023-10-26 19:21:08.083458,66,0xe1a6,0x0000,18.0,0xe1a6,0x0000,0.007268
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-26 19:21:08.092128,54,0x0000,0xec7f,138.0,0x0000,0x3d95,0.006175
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,2023-10-26 19:21:08.146906,66,0xa706,0x0000,56.0,0xa706,0x0000,0.002633
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-26 19:21:08.178375,45,0x0000,0xec7f,143.0,0x0000,0x3d95,0.009405
Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-26 19:21:08.189547,45,0x0000,0x711c,144.0,0x0000,0xa706,0.004115
