Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:10:10.998666,68,0xebe5,0xffff,243.0,0xebe5,0xfffc,0.006553
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:10:26.031210,68,0xebe5,0xffff,244.0,0xebe5,0xfffc,0.562987
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:10:40.991508,68,0xebe5,0xffff,245.0,0xebe5,0xfffc,0.338925
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:11:01.237335,56,0xebe5,0xffff,133.0,0xebe5,0xfffc,0.052002
Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-13 18:11:01.257042,57,0x0000,0xebe5,2.0,0x0000,0xebe5,0.003592
Moes Bulb,Bulb,Ledvance Z3 Plug,Socket,Moes Bulb,Bulb,Ledvance Z3 Plug,Socket,Moes Bulb,Bulb,2023-10-13 18:11:01.421369,77,0x09ac,0xebe5,138.0,0x09ac,0xebe5,0.003376
Moes Bulb,Bulb,Moes Bulb,Bulb,Ledvance Z3 Plug,Socket,Moes Bulb,Bulb,Coordinator,Coordinator,2023-10-13 18:11:01.433520,58,0xebe5,0x09ac,134.0,0xebe5,0x0000,0.009346
Moes Bulb,Bulb,Moes Bulb,Bulb,Ledvance Z3 Plug,Socket,Moes Bulb,Bulb,Coordinator,Coordinator,2023-10-13 18:11:01.488015,45,0xebe5,0x09ac,137.0,0xebe5,0x0000,0.005453
Moes Bulb,Bulb,Ledvance Z3 Plug,Socket,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-13 18:11:01.515345,45,0x09ac,0xebe5,144.0,0x0000,0xebe5,0.00239
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:11:01.756388,51,0xebe5,0xffff,141.0,0xebe5,0xfffc,0.002436
Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-13 18:11:01.767556,77,0x0000,0xebe5,7.0,0x0000,0xebe5,0.011168
Moes Bulb,Bulb,Moes Bulb,Bulb,Smart Socket,Socket,Moes Bulb,Bulb,Coordinator,Coordinator,2023-10-13 18:11:02.191545,52,0xebe5,0xe694,143.0,0xebe5,0x0000,0.01199
Moes Bulb,Bulb,Smart Socket,Socket,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-13 18:11:02.223285,45,0xe694,0xebe5,125.0,0x0000,0xebe5,0.003732
Moes Bulb,Bulb,Smart Socket,Socket,Moes Bulb,Bulb,Smart Socket,Socket,Moes Bulb,Bulb,2023-10-13 18:11:03.079110,45,0xe694,0xebe5,128.0,0xe694,0xebe5,0.004083
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:11:16.229254,68,0xebe5,0xffff,153.0,0xebe5,0xfffc,0.006677
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:11:31.174255,68,0xebe5,0xffff,157.0,0xebe5,0xfffc,0.125505
