Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,"Oct 27, 2023 16:52:43.963014000",2.057967,53,0x3d95,0x0000,59.0,0x3d95,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,"Oct 27, 2023 16:52:43.979382000",0.014289,45,0x0000,0x3d95,247.0,0x0000,0x3d95
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:52:44.189436000",0.208273,48,0x0000,0xec7f,248.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:44.202894000",0.00776,50,0x1e15,0x0000,47.0,0x1e15,0x0000
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,"Oct 27, 2023 16:52:44.235592000",0.030715,53,0xe1a6,0x0000,79.0,0xe1a6,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:52:44.254228000",0.016557,54,0x0000,0xec7f,249.0,0x0000,0x1e15
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,"Oct 27, 2023 16:52:44.265667000",0.003333,45,0x0000,0xe1a6,250.0,0x0000,0xe1a6
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:44.271846000",0.004396,50,0x1e15,0x0000,48.0,0x1e15,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:44.328821000",0.054993,55,0xec7f,0x0000,227.0,0xec7f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:44.372956000",0.041992,57,0xec7f,0x0000,228.0,0xec7f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:52:44.390708000",0.015545,45,0x0000,0xec7f,251.0,0x0000,0xec7f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:52:44.414395000",0.021877,50,0x0000,0xec7f,252.0,0x0000,0xec7f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:44.419720000",0.003356,55,0xec7f,0x0000,229.0,0xec7f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:44.469469000",0.047606,45,0xec7f,0x0000,230.0,0xec7f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:52:46.924358000",0.650948,48,0x0000,0xec7f,254.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:46.939392000",0.007728,50,0x1e15,0x0000,51.0,0x1e15,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:52:46.979734000",0.038359,54,0x0000,0xec7f,255.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:46.997314000",0.009487,50,0x1e15,0x0000,52.0,0x1e15,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:52:50.009868000",3.010571,48,0x0000,0xec7f,0.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:50.024638000",0.007778,50,0x1e15,0x0000,53.0,0x1e15,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:52:50.064300000",0.015264,52,0x0000,0xec7f,1.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:50.078469000",0.008184,50,0x1e15,0x0000,54.0,0x1e15,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:52:52.719600000",2.025197,48,0x0000,0xec7f,3.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:52.732943000",0.007657,50,0x1e15,0x0000,56.0,0x1e15,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:52:52.773202000",0.038276,52,0x0000,0xec7f,4.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:52.787630000",0.008157,50,0x1e15,0x0000,57.0,0x1e15,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:52:54.759723000",1.963048,48,0x0000,0xec7f,5.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:54.774984000",0.007655,50,0x1e15,0x0000,58.0,0x1e15,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:52:54.814249000",0.037282,52,0x0000,0xec7f,6.0,0x0000,0x1e15
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,"Oct 27, 2023 16:52:56.013134000",0.896641,77,0x0000,0xffff,8.0,0x0000,0xfffc
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:52:56.621672000",0.312981,48,0x0000,0xec7f,9.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:56.635691000",0.007686,50,0x1e15,0x0000,61.0,0x1e15,0x0000
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:56.640222000",0.002549,50,0x1e15,0x0000,61.0,0x1e15,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:52:56.683267000",0.041062,52,0x0000,0xec7f,10.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:52:56.697103000",0.008177,50,0x1e15,0x0000,62.0,0x1e15,0x0000
Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 27, 2023 16:52:59.417759000",0.757047,57,0x27d7,0x0000,1.0,0x27d7,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:53:00.322078000",0.197177,51,0x0000,0xec7f,12.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:00.345239000",0.015343,50,0x1e15,0x0000,65.0,0x1e15,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:53:03.312153000",2.964931,48,0x0000,0xec7f,13.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:03.329145000",0.007759,50,0x1e15,0x0000,66.0,0x1e15,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:53:03.369947000",0.038819,54,0x0000,0xec7f,14.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:03.386463000",0.009405,50,0x1e15,0x0000,67.0,0x1e15,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:53:05.722269000",1.774339,48,0x0000,0xec7f,16.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:05.739744000",0.007717,50,0x1e15,0x0000,69.0,0x1e15,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:53:05.780897000",0.03917,54,0x0000,0xec7f,17.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:05.797853000",0.00951,50,0x1e15,0x0000,70.0,0x1e15,0x0000
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,"Oct 27, 2023 16:53:07.238694000",1.222394,53,0xe1a6,0x0000,87.0,0xe1a6,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,"Oct 27, 2023 16:53:07.253428000",0.012655,45,0x0000,0xe1a6,18.0,0x0000,0xe1a6
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:53:08.583581000",0.194238,48,0x0000,0xec7f,20.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:08.598193000",0.00765,50,0x1e15,0x0000,72.0,0x1e15,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 27, 2023 16:53:08.639902000",0.039726,54,0x0000,0xec7f,21.0,0x0000,0x1e15
Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:08.656882000",0.009522,50,0x1e15,0x0000,73.0,0x1e15,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,"Oct 27, 2023 16:53:11.587176000",2.928311,52,0x0000,0xe1a6,22.0,0x0000,0xe1a6
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,"Oct 27, 2023 16:53:11.596504000",0.007311,63,0xe1a6,0x0000,89.0,0xe1a6,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,"Oct 27, 2023 16:53:11.617484000",0.018581,52,0x0000,0x3d95,23.0,0x0000,0x3d95
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,"Oct 27, 2023 16:53:11.626571000",0.007077,63,0x3d95,0x0000,68.0,0x3d95,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,"Oct 27, 2023 16:53:11.645472000",0.016502,45,0x0000,0xe1a6,24.0,0x0000,0xe1a6
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,"Oct 27, 2023 16:53:11.655138000",0.007874,54,0x0000,0xe1a6,25.0,0x0000,0xe1a6
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,"Oct 27, 2023 16:53:11.664555000",0.007338,66,0xe1a6,0x0000,90.0,0xe1a6,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,"Oct 27, 2023 16:53:11.676141000",0.009091,54,0x0000,0x3d95,26.0,0x0000,0x3d95
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,"Oct 27, 2023 16:53:11.685592000",0.00737,66,0x3d95,0x0000,69.0,0x3d95,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,"Oct 27, 2023 16:53:11.704173000",0.016086,45,0x0000,0x3d95,27.0,0x0000,0x3d95
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,"Oct 27, 2023 16:53:11.712773000",0.006807,54,0x0000,0xa706,28.0,0x0000,0xa706
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,"Oct 27, 2023 16:53:11.722487000",0.007633,66,0xa706,0x0000,193.0,0xa706,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,"Oct 27, 2023 16:53:11.739415000",0.014433,52,0x0000,0xa706,29.0,0x0000,0xa706
Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,"Oct 27, 2023 16:53:11.748832000",0.007399,63,0xa706,0x0000,194.0,0xa706,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,"Oct 27, 2023 16:53:11.754499000",0.003268,45,0x0000,0xe1a6,30.0,0x0000,0xe1a6
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,"Oct 27, 2023 16:53:11.766788000",0.010497,45,0x0000,0x3d95,31.0,0x0000,0x3d95
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,"Oct 27, 2023 16:53:11.773125000",0.004545,45,0x0000,0xa706,32.0,0x0000,0xa706
Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,"Oct 27, 2023 16:53:11.779924000",0.005007,45,0x0000,0xa706,33.0,0x0000,0xa706
Coordinator,Coordinator,Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,"Oct 27, 2023 16:53:12.115960000",0.328002,77,0x0000,0xffff,34.0,0x0000,0xfffc
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,"Oct 27, 2023 16:53:12.239826000",0.123866,53,0xe1a6,0x0000,91.0,0xe1a6,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,"Oct 27, 2023 16:53:12.256855000",0.014951,45,0x0000,0xe1a6,35.0,0x0000,0xe1a6
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:14.236298000",0.701008,55,0xec7f,0x0000,250.0,0xec7f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:14.277343000",0.038902,57,0xec7f,0x0000,251.0,0xec7f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:14.293399000",0.013849,45,0x0000,0xec7f,37.0,0x0000,0xec7f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:14.318422000",0.023214,50,0x0000,0xec7f,38.0,0x0000,0xec7f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:14.322456000",0.002065,55,0xec7f,0x0000,252.0,0xec7f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:14.369734000",0.045135,45,0xec7f,0x0000,253.0,0xec7f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:16.198079000",1.075083,51,0x0000,0xec7f,39.0,0x0000,0xec7f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:16.218172000",0.018091,55,0xec7f,0x0000,254.0,0xec7f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:16.223519000",0.003205,55,0xec7f,0x0000,255.0,0xec7f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:16.250519000",0.024857,50,0xec7f,0x0000,0.0,0xec7f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:16.264655000",0.00264,45,0x0000,0xec7f,40.0,0x0000,0xec7f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:16.267213000",0.002558,52,0xec7f,0x0000,1.0,0xec7f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:16.270770000",0.00151,45,0x0000,0xec7f,40.0,0x0000,0xec7f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:16.283686000",0.011107,45,0x0000,0xec7f,41.0,0x0000,0xec7f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:16.300531000",0.015036,55,0x0000,0xec7f,42.0,0x0000,0xec7f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:16.313754000",0.011093,55,0xec7f,0x0000,2.0,0xec7f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:16.320250000",0.004353,50,0x0000,0xec7f,43.0,0x0000,0xec7f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:16.324894000",0.002675,55,0xec7f,0x0000,3.0,0xec7f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:16.360424000",0.033387,50,0xec7f,0x0000,4.0,0xec7f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:16.372989000",0.010582,45,0xec7f,0x0000,5.0,0xec7f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:16.378023000",0.003211,45,0x0000,0xec7f,44.0,0x0000,0xec7f
Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,"Oct 27, 2023 16:53:17.240271000",0.041688,53,0xe1a6,0x0000,95.0,0xe1a6,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,"Oct 27, 2023 16:53:17.264754000",0.01507,45,0x0000,0xe1a6,46.0,0x0000,0xe1a6
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:18.299097000",1.032552,48,0x0000,0xec7f,47.0,0x0000,0xec7f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:18.306630000",0.005628,55,0xec7f,0x0000,6.0,0xec7f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:18.353825000",0.045052,50,0xec7f,0x0000,7.0,0xec7f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:18.369571000",0.013764,45,0x0000,0xec7f,48.0,0x0000,0xec7f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:18.396871000",0.025491,54,0x0000,0xec7f,49.0,0x0000,0xec7f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:18.407319000",0.008351,55,0xec7f,0x0000,8.0,0xec7f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:18.455383000",0.045921,50,0xec7f,0x0000,9.0,0xec7f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:18.470508000",0.013142,45,0x0000,0xec7f,50.0,0x0000,0xec7f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:18.520431000",0.048114,55,0xec7f,0x0000,10.0,0xec7f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:18.565081000",0.042507,58,0xec7f,0x0000,11.0,0xec7f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:18.581275000",0.013955,45,0x0000,0xec7f,51.0,0x0000,0xec7f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:18.609839000",0.026754,50,0x0000,0xec7f,52.0,0x0000,0xec7f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:18.615789000",0.003981,55,0xec7f,0x0000,12.0,0xec7f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:18.663667000",0.045735,45,0xec7f,0x0000,13.0,0xec7f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:21.016578000",2.351088,48,0x0000,0xec7f,53.0,0x0000,0xec7f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:21.024457000",0.005973,55,0xec7f,0x0000,14.0,0xec7f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:21.072389000",0.04579,50,0xec7f,0x0000,15.0,0xec7f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:21.087521000",0.013149,45,0x0000,0xec7f,54.0,0x0000,0xec7f
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:21.114270000",0.024939,54,0x0000,0xec7f,55.0,0x0000,0xec7f
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:21.122915000",0.006547,55,0xec7f,0x0000,16.0,0xec7f,0x0000
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:53:21.168441000",0.043383,50,0xec7f,0x0000,17.0,0xec7f,0x0000
Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Oct 27, 2023 16:53:21.183321000",0.012897,45,0x0000,0xec7f,56.0,0x0000,0xec7f
