Device Name,Device Type,Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
Philips Lamp 1,Bulb,"Oct 28, 2023 13:20:53.984778",0.00454,57,0x1cd8,0x0000,0x8861,248.0,0xc31c,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:53.986985",0.002207,5,,,0x0002,248.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:20:54.032116",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:54.034195",0.002079,5,,,0x0002,249.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:20:54.085725",,48,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:54.087613",0.001888,5,,,0x0002,91.0,,,,,,physicalInteraction2.pcapng
Smart Socket,Socket,"Oct 28, 2023 13:20:54.091414",,48,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:54.093301",0.001887,5,,,0x0002,234.0,,,,,,physicalInteraction2.pcapng
Moes Bulb,Bulb,"Oct 28, 2023 13:20:54.100932",,50,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:54.102915",0.001983,5,,,0x0002,85.0,,,,,,physicalInteraction2.pcapng
Power Plug 1,Socket,"Oct 28, 2023 13:20:54.558837",0.455922,77,0x3d95,0xffff,0x8841,124.0,0x3d95,0xfffc,0x1209,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:20:54.700513",0.141676,77,0xec7f,0xffff,0x8841,171.0,0xec7f,0xfffc,0x1209,,,physicalInteraction2.pcapng
Moes Bulb,Bulb,"Oct 28, 2023 13:20:55.515324",0.814811,68,0x1e15,0xffff,0x8841,86.0,0x1e15,0xfffc,0x1209,,,physicalInteraction2.pcapng
Aqara Button,Button,"Oct 28, 2023 13:20:56.509986",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:56.512065",0.002079,5,,,0x0002,151.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:20:56.515789",0.003724,57,0x1cd8,0x0000,0x8861,250.0,0xc31c,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:56.517995",0.002206,5,,,0x0002,250.0,,,,,,physicalInteraction2.pcapng
Sonoff Door 1,Door,"Oct 28, 2023 13:20:56.560050",,54,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:56.562161",0.002111,5,,,0x0002,42.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:20:56.564711",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:56.566790",0.002079,5,,,0x0002,251.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:20:56.618677",,48,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:56.620597",0.00192,5,,,0x0002,92.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:20:56.623949",0.003352,55,0x1cd8,0x0000,0x8861,252.0,0x1cd8,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:56.626091",0.002142,5,,,0x0002,252.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:20:56.674573",,50,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:56.676555",0.001982,5,,,0x0002,253.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:20:56.791873",0.115318,55,0x1cd8,0x0000,0x8861,254.0,0x1cd8,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:56.794016",0.002143,5,,,0x0002,254.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:20:56.796668",0.002652,55,0x1cd8,0x0000,0x8861,255.0,0x1cd8,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:56.798811",0.002143,5,,,0x0002,255.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:20:56.827072",,52,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:56.829118",0.002046,5,,,0x0002,0.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:20:56.833046",,52,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:56.835092",0.002046,5,,,0x0002,1.0,,,,,,physicalInteraction2.pcapng
Sonoff Door 1,Door,"Oct 28, 2023 13:20:57.066664",0.231572,12,0x946e,0x0000,0x8863,43.0,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:57.067431",0.000767,5,,,0x0002,43.0,,,,,,physicalInteraction2.pcapng
Philips Motion,Motion,"Oct 28, 2023 13:20:57.178593",0.111162,12,0x059b,0xec7f,0x8863,97.0,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:57.179346",0.000753,5,,,0x0002,97.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:20:57.804523",0.625177,55,0x1cd8,0x0000,0x8861,2.0,0x1cd8,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:57.806666",0.002143,5,,,0x0002,2.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:20:57.841081",,52,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:57.843128",0.002047,5,,,0x0002,3.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:20:58.633521",0.790393,77,0x0000,0xffff,0x8841,93.0,0x0000,0xfffc,0x1209,,,physicalInteraction2.pcapng
Aqara Motion,Motion,"Oct 28, 2023 13:20:59.433851",,57,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.436058",0.002207,5,,,0x0002,84.0,,,,,,physicalInteraction2.pcapng
Power Plug 1,Socket,"Oct 28, 2023 13:20:59.506978",,53,,,,,,,,,,physicalInteraction2.pcapng
Power Plug 1,Socket,"Oct 28, 2023 13:20:59.517035",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.519113",0.002078,5,,,0x0002,125.0,,,,,,physicalInteraction2.pcapng
Power Plug 1,Socket,"Oct 28, 2023 13:20:59.520056",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.522135",0.002079,5,,,0x0002,126.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:20:59.542453",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.544262",0.001809,5,,,0x0002,94.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:20:59.546402",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.548184",0.001782,5,,,0x0002,172.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:20:59.550299",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.552108",0.001809,5,,,0x0002,95.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:20:59.554271",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.556052",0.001781,5,,,0x0002,173.0,,,,,,physicalInteraction2.pcapng
Aqara Button,Button,"Oct 28, 2023 13:20:59.803724",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.805803",0.002079,5,,,0x0002,152.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:20:59.809615",0.003812,57,0x1cd8,0x0000,0x8861,4.0,0xc31c,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.811822",0.002207,5,,,0x0002,4.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:20:59.856894",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.858973",0.002079,5,,,0x0002,5.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:20:59.905179",,48,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.907084",0.001905,5,,,0x0002,96.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:20:59.938998",0.031914,55,0xec7f,0x0000,0x8861,174.0,0xec7f,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.941141",0.002143,5,,,0x0002,174.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:20:59.950884",0.009743,55,0xec7f,0x0000,0x8861,175.0,0xec7f,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.953027",0.002143,5,,,0x0002,175.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:20:59.960528",0.007501,55,0xec7f,0x0000,0x8861,176.0,0xec7f,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.962671",0.002143,5,,,0x0002,176.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:20:59.977722",,50,,,,,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:20:59.987473",,50,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:20:59.989456",0.001983,5,,,0x0002,177.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:20:59.998098",,52,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.000145",0.002047,5,,,0x0002,178.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:21:00.006279",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.008088",0.001809,5,,,0x0002,97.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:21:00.009657",,52,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.011704",0.002047,5,,,0x0002,179.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:21:00.025212",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.027022",0.00181,5,,,0x0002,98.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:21:00.031456",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.033266",0.00181,5,,,0x0002,99.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:21:00.048394",,50,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.050363",0.001969,5,,,0x0002,100.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:21:00.062729",,50,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.064698",0.001969,5,,,0x0002,101.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:21:00.067567",0.002869,55,0xec7f,0x0000,0x8861,180.0,0xec7f,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.069709",0.002142,5,,,0x0002,180.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:21:00.079456",0.009747,55,0xec7f,0x0000,0x8861,181.0,0xec7f,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.081599",0.002143,5,,,0x0002,181.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:21:00.120340",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.122163",0.001823,5,,,0x0002,182.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:21:00.129323",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.131145",0.001822,5,,,0x0002,183.0,,,,,,physicalInteraction2.pcapng
Aqara Button,Button,"Oct 28, 2023 13:21:00.233741",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.235820",0.002079,5,,,0x0002,153.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:21:00.238960",0.00314,57,0x1cd8,0x0000,0x8861,6.0,0xc31c,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.241166",0.002206,5,,,0x0002,6.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:21:00.288886",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.290964",0.002078,5,,,0x0002,7.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:21:00.932259",0.641295,55,0xec7f,0x0000,0x8861,184.0,0xec7f,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.934402",0.002143,5,,,0x0002,184.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:21:00.975942",,52,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.977989",0.002047,5,,,0x0002,185.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:21:00.992619",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:00.994428",0.001809,5,,,0x0002,102.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:21:01.016744",,50,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:01.018714",0.00197,5,,,0x0002,103.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:21:01.021345",0.002631,55,0xec7f,0x0000,0x8861,186.0,0xec7f,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:01.023488",0.002143,5,,,0x0002,186.0,,,,,,physicalInteraction2.pcapng
Ledvance Bulb,Bulb,"Oct 28, 2023 13:21:01.068297",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:01.070120",0.001823,5,,,0x0002,187.0,,,,,,physicalInteraction2.pcapng
Aqara Vibration,Vibration,"Oct 28, 2023 13:21:01.756202",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:01.758282",0.00208,5,,,0x0002,249.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:21:01.765580",0.007298,57,0x1cd8,0x0000,0x8861,8.0,0x187a,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:01.767787",0.002207,5,,,0x0002,8.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:21:01.813013",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:01.815092",0.002079,5,,,0x0002,9.0,,,,,,physicalInteraction2.pcapng
Philips Motion,Motion,"Oct 28, 2023 13:21:02.208117",0.393025,12,0x059b,0xec7f,0x8863,98.0,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:02.208871",0.000754,5,,,0x0002,98.0,,,,,,physicalInteraction2.pcapng
Sonoff Door 1,Door,"Oct 28, 2023 13:21:03.109537",,54,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:03.111648",0.002111,5,,,0x0002,44.0,,,,,,physicalInteraction2.pcapng
Ledvance Z3 Plug,Socket,"Oct 28, 2023 13:21:03.435613",0.323965,77,0x4e11,0xffff,0x8841,3.0,0x4e11,0xfffc,0x1209,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:03.518586",0.082973,101,,,0x0065,136.0,,,,,,physicalInteraction2.pcapng
Smart Socket,Socket,"Oct 28, 2023 13:21:03.525254",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:03.527332",0.002078,5,,,0x0002,235.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:21:03.550805",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:03.552598",0.001793,5,,,0x0002,104.0,,,,,,physicalInteraction2.pcapng
Sonoff Door 1,Door,"Oct 28, 2023 13:21:03.617540",0.064942,12,0x946e,0x0000,0x8863,45.0,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:03.618307",0.000767,5,,,0x0002,45.0,,,,,,physicalInteraction2.pcapng
Aqara Button,Button,"Oct 28, 2023 13:21:05.861869",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:05.863948",0.002079,5,,,0x0002,154.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:21:05.867927",0.003979,57,0x1cd8,0x0000,0x8861,10.0,0xc31c,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:05.870133",0.002206,5,,,0x0002,10.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:21:05.916415",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:05.918494",0.002079,5,,,0x0002,11.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:21:05.967120",,48,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:05.969004",0.001884,5,,,0x0002,105.0,,,,,,physicalInteraction2.pcapng
Smart Socket,Socket,"Oct 28, 2023 13:21:05.972709",,48,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:05.974595",0.001886,5,,,0x0002,236.0,,,,,,physicalInteraction2.pcapng
Moes Bulb,Bulb,"Oct 28, 2023 13:21:05.982258",,50,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:05.984241",0.001983,5,,,0x0002,87.0,,,,,,physicalInteraction2.pcapng
Smart Socket,Socket,"Oct 28, 2023 13:21:07.171619",,60,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:07.173922",0.002303,5,,,0x0002,237.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:21:07.216362",,50,,,,,,,,,,physicalInteraction2.pcapng
Smart Socket,Socket,"Oct 28, 2023 13:21:07.223273",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:07.225096",0.001823,5,,,0x0002,238.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:21:07.228548",,50,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:07.230500",0.001952,5,,,0x0002,106.0,,,,,,physicalInteraction2.pcapng
Smart Socket,Socket,"Oct 28, 2023 13:21:07.235436",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:07.237259",0.001823,5,,,0x0002,239.0,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:07.241474",0.004215,12,,,0x5863,103.0,,,,,,physicalInteraction2.pcapng
Philips Motion,Motion,"Oct 28, 2023 13:21:07.248916",0.007442,12,0x059b,0xec7f,0x8863,99.0,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:07.249669",0.000753,5,,,0x0002,99.0,,,,,,physicalInteraction2.pcapng
Smart Socket,Socket,"Oct 28, 2023 13:21:07.909412",0.659743,77,0xe1a6,0xffff,0x8841,240.0,0xe1a6,0xfffc,0x1209,,,physicalInteraction2.pcapng
Power Plug 2,Socket,"Oct 28, 2023 13:21:08.189429",,52,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:08.191475",0.002046,5,,,0x0002,184.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:21:08.233439",,50,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:08.235422",0.001983,5,,,0x0002,107.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 3,Bulb,"Oct 28, 2023 13:21:08.240005",,50,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:08.241957",0.001952,5,,,0x0002,35.0,,,,,,physicalInteraction2.pcapng
Power Plug 2,Socket,"Oct 28, 2023 13:21:08.247286",0.005329,45,0xa706,0x0000,0x8861,185.0,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:08.249109",0.001823,5,,,0x0002,185.0,,,,,,physicalInteraction2.pcapng
Smart Socket,Socket,"Oct 28, 2023 13:21:08.520938",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:08.523017",0.002079,5,,,0x0002,241.0,,,,,,physicalInteraction2.pcapng
Coordinator,Coordinator,"Oct 28, 2023 13:21:08.536482",,45,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:08.538274",0.001792,5,,,0x0002,108.0,,,,,,physicalInteraction2.pcapng
Power Plug 2,Socket,"Oct 28, 2023 13:21:08.650008",0.111734,74,0xa706,0xffff,0x8841,186.0,0xa706,0xfffc,0x1209,,,physicalInteraction2.pcapng
Power Plug 1,Socket,"Oct 28, 2023 13:21:09.588084",0.938076,77,0x3d95,0xffff,0x8841,127.0,0x3d95,0xfffc,0x1209,,,physicalInteraction2.pcapng
Aqara Button,Button,"Oct 28, 2023 13:21:09.857797",,53,,,,,,,,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:09.859877",0.00208,5,,,0x0002,155.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:21:09.863959",0.004082,57,0x1cd8,0x0000,0x8861,12.0,0xc31c,0x0000,0x1a09,,,physicalInteraction2.pcapng
Unknown,Unknown,"Oct 28, 2023 13:21:09.866166",0.002207,5,,,0x0002,12.0,,,,,,physicalInteraction2.pcapng
Philips Lamp 1,Bulb,"Oct 28, 2023 13:21:09.898596",0.03243,77,0x1cd8,0xffff,0x8841,13.0,0x1cd8,0xfffc,0x1209,,,physicalInteraction2.pcapng
