Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 27, 2023 16:52:13.099046000",0.00413,57,0x27d7,0x0000,0.0,0x27d7,0x0000
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Oct 27, 2023 16:52:59.417759000",0.757047,57,0x27d7,0x0000,1.0,0x27d7,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:43.443152000",0.028199,55,0xec7f,0x0000,169.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:43.453030000",0.007736,55,0xec7f,0x0000,170.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:43.463227000",0.008055,55,0xec7f,0x0000,171.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:43.485930000",0.02056,50,0xec7f,0x0000,172.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:43.498153000",0.010241,52,0xec7f,0x0000,173.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:43.508295000",0.003532,52,0xec7f,0x0000,174.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:43.513347000",0.003006,52,0xec7f,0x0000,174.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:43.569217000",0.006204,55,0xec7f,0x0000,175.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:43.578460000",0.0071,55,0xec7f,0x0000,176.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:43.618072000",0.037469,45,0xec7f,0x0000,177.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:43.625687000",0.005792,45,0xec7f,0x0000,178.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:44.439766000",0.812256,55,0xec7f,0x0000,179.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 27, 2023 16:50:44.474139000",0.03223,77,0xec7f,0xffff,180.0,0xec7f,0xfffc
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:44.483414000",0.009275,52,0xec7f,0x0000,181.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:44.529737000",0.00264,55,0xec7f,0x0000,182.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:44.581311000",0.004862,45,0xec7f,0x0000,183.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:51.782977000",0.010758,55,0xec7f,0x0000,184.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:51.794776000",0.001406,55,0xec7f,0x0000,185.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:51.806657000",0.009738,55,0xec7f,0x0000,186.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:51.823191000",0.014391,50,0xec7f,0x0000,187.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:51.833390000",0.008216,52,0xec7f,0x0000,188.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:51.855051000",0.002235,52,0xec7f,0x0000,189.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:51.899004000",0.002637,55,0xec7f,0x0000,190.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:51.909846000",0.008699,55,0xec7f,0x0000,191.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:51.947847000",0.035858,45,0xec7f,0x0000,192.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 27, 2023 16:50:51.958343000",0.008673,45,0xec7f,0x0000,193.0,0xec7f,0x0000
