Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-29 18:03:31.000000,47,0xa706,0xffff,234,,,0.0
2023-10-29 18:03:31.042066,51,0xa706,0xffff,235,,,0.042066
2023-10-29 18:03:31.297626,51,0xa706,0xffff,236,,,0.25556
2023-10-29 18:03:31.551891,51,0xa706,0xffff,237,0xa706,0xfffc,0.254265
2023-10-29 18:03:31.806000,51,0xa706,0xffff,238,0xa706,0xfffc,0.254109
2023-10-29 18:03:32.060225,51,0xa706,0xffff,239,,,0.254225
2023-10-29 18:03:33.559353,50,0x0000,0xffff,82,0x0000,0xfffc,1.499128
2023-10-29 18:03:34.521416,59,0xa706,0xffff,240,0xa706,0xfffc,0.962063
2023-10-29 18:03:34.777227,59,0xa706,0xffff,241,0xa706,0xfffc,0.255811
2023-10-29 18:03:35.031414,59,0xa706,0xffff,242,0xa706,0xfffc,0.254187
2023-10-29 18:03:35.285709,59,0xa706,0xffff,243,,,0.254295
2023-10-29 18:03:35.539807,59,0xa706,0xffff,244,,,0.254098
2023-10-29 18:03:36.123979,59,0xa706,0xffff,245,0xa706,0xfffc,0.584172
2023-10-29 18:03:36.379768,59,0xa706,0xffff,246,,,0.255789
2023-10-29 18:03:36.633827,59,0xa706,0xffff,247,0xa706,0xfffc,0.254059
2023-10-29 18:03:36.887938,59,0xa706,0xffff,248,0xa706,0xfffc,0.254111
2023-10-29 18:03:37.142004,59,0xa706,0xffff,249,0xa706,0xfffc,0.254066
2023-10-29 18:03:45.994793,47,0xa706,0xffff,250,0xa706,0xfffc,8.852789
2023-10-29 18:03:48.415468,50,0x0000,0xffff,83,0x0000,0xfffc,2.420675
2023-10-29 18:03:49.199586,59,0xa706,0xffff,251,0xa706,0xfffc,0.784118
2023-10-29 18:03:49.455437,59,0xa706,0xffff,252,0xa706,0xfffc,0.255851
2023-10-29 18:03:49.709687,59,0xa706,0xffff,253,0xa706,0xfffc,0.25425
2023-10-29 18:03:49.963902,59,0xa706,0xffff,254,0xa706,0xfffc,0.254215
2023-10-29 18:03:50.012040,59,0x0000,0xffff,84,0x0000,0xfffc,0.048138
2023-10-29 18:03:50.029976,52,0x0000,0xa706,85,,,0.017936
2023-10-29 18:03:50.033937,52,0x0000,0xa706,85,,,0.003961
2023-10-29 18:03:50.037789,52,0x0000,0xa706,85,,,0.003852
2023-10-29 18:03:50.043663,52,0x0000,0xa706,85,,,0.005874
2023-10-29 18:03:50.051791,54,0x0000,0xa706,86,0x0000,0xa706,0.008128
2023-10-29 18:03:50.056141,54,0x0000,0xa706,86,0x0000,0xa706,0.00435
2023-10-29 18:03:50.061361,54,0x0000,0xa706,86,0x0000,0xa706,0.00522
2023-10-29 18:03:50.066973,54,0x0000,0xa706,86,0x0000,0xa706,0.005612
2023-10-29 18:03:50.073402,52,0x0000,0xa706,87,0x0000,0xa706,0.006429
2023-10-29 18:03:50.077045,52,0x0000,0xa706,87,0x0000,0xa706,0.003643
2023-10-29 18:03:50.082376,52,0x0000,0xa706,87,0x0000,0xa706,0.005331
2023-10-29 18:03:50.087932,52,0x0000,0xa706,87,0x0000,0xa706,0.005556
2023-10-29 18:03:50.100541,54,0x0000,0xa706,88,,,0.012609
2023-10-29 18:03:50.104825,54,0x0000,0xa706,88,,,0.004284
2023-10-29 18:03:50.108500,54,0x0000,0xa706,88,,,0.003675
2023-10-29 18:03:50.112178,54,0x0000,0xa706,88,,,0.003678
2023-10-29 18:03:50.134212,52,0x0000,0xa706,89,0x0000,0xa706,0.022034
2023-10-29 18:03:50.138510,52,0x0000,0xa706,89,0x0000,0xa706,0.004298
2023-10-29 18:03:50.143146,52,0x0000,0xa706,89,0x0000,0xa706,0.004636
2023-10-29 18:03:50.147836,52,0x0000,0xa706,89,0x0000,0xa706,0.00469
2023-10-29 18:03:50.155183,54,0x0000,0xa706,90,,,0.007347
2023-10-29 18:03:50.158776,54,0x0000,0xa706,90,,,0.003593
