Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-29 15:32:07.000000,53,0x4615,0x0000,223.0,0x4615,0x0000,0.0
2023-10-29 15:32:07.002078,5,0x0000,0x4615,223.0,,,0.002078
2023-10-29 15:32:07.506895,12,0x4615,0x0000,224.0,,,0.504817
2023-10-29 15:32:07.507662,5,0x0000,0x4615,224.0,,,0.000767
2023-10-29 15:32:08.271005,53,0x0112,0xffff,186.0,0x0112,0xfffc,0.763343
2023-10-29 15:32:11.291442,53,0xa706,0xffff,103.0,0xa706,0xfffc,3.020437
2023-10-29 15:32:12.095849,65,0xec7f,0xffff,4.0,,,0.804407
2023-10-29 15:32:12.099267,47,0xec7f,0xffff,5.0,0xec7f,0xfffc,0.003418
2023-10-29 15:32:12.103758,64,0xec7f,0xffff,6.0,0xec7f,0xfffd,0.004491
2023-10-29 15:32:12.110245,108,0xa706,0xffff,104.0,,,0.006487
2023-10-29 15:32:12.120424,53,0x0112,0xffff,187.0,0x0112,0xfffc,0.010179
2023-10-29 15:32:12.143175,64,0xa706,0xffff,105.0,0xec7f,0xfffd,0.022751
2023-10-29 15:32:12.149221,57,0x0000,0xec7f,169.0,,,0.006046
2023-10-29 15:32:12.151414,5,0xec7f,0x0000,169.0,,,0.002193
2023-10-29 15:32:12.154838,55,0xec7f,0x0000,7.0,,,0.003424
2023-10-29 15:32:12.156980,5,0x0000,0xec7f,7.0,,,0.002142
2023-10-29 15:32:12.164125,54,0x0000,0xec7f,170.0,0x0000,0x711c,0.007145
2023-10-29 15:32:12.166222,5,0xec7f,0x0000,170.0,,,0.002097
2023-10-29 15:32:12.169073,54,0xec7f,0x711c,8.0,0x0000,0x711c,0.002851
2023-10-29 15:32:12.177126,49,0x0000,0xec7f,171.0,0x0000,0xec7f,0.008053
2023-10-29 15:32:12.179063,5,0xec7f,0x0000,171.0,,,0.001937
2023-10-29 15:32:12.179834,54,0xec7f,0x711c,8.0,0x0000,0x711c,0.000771
2023-10-29 15:32:12.181805,64,0x0112,0xffff,189.0,,,0.001971
2023-10-29 15:32:12.184793,54,0xec7f,0x711c,8.0,0x0000,0x711c,0.002988
2023-10-29 15:32:12.187848,54,0xec7f,0x711c,8.0,0x0000,0x711c,0.003055
2023-10-29 15:32:12.190187,65,0x0000,0xffff,172.0,0xec7f,0xfffd,0.002339
2023-10-29 15:32:12.201230,64,0x0000,0xffff,173.0,0xec7f,0xfffd,0.011043
2023-10-29 15:32:12.207582,59,0x0000,0xec7f,174.0,0x0000,0xec7f,0.006352
2023-10-29 15:32:12.209840,5,0xec7f,0x0000,174.0,,,0.002258
2023-10-29 15:32:12.211321,55,0xec7f,0x0000,9.0,,,0.001481
2023-10-29 15:32:12.213463,5,0x0000,0xec7f,9.0,,,0.002142
2023-10-29 15:32:12.215067,45,0xec7f,0x0000,10.0,,,0.001604
2023-10-29 15:32:12.216889,5,0x0000,0xec7f,10.0,,,0.001822
2023-10-29 15:32:12.220435,55,0xec7f,0x0000,11.0,,,0.003546
2023-10-29 15:32:12.222577,5,0x0000,0xec7f,11.0,,,0.002142
2023-10-29 15:32:12.228670,55,0xec7f,0x0000,11.0,,,0.006093
2023-10-29 15:32:12.230813,5,0x0000,0xec7f,11.0,,,0.002143
2023-10-29 15:32:12.233391,54,0xec7f,0x711c,12.0,0x0000,0x711c,0.002578
2023-10-29 15:32:12.238038,54,0xec7f,0x711c,12.0,0x0000,0x711c,0.004647
2023-10-29 15:32:12.242037,54,0xec7f,0x711c,12.0,0x0000,0x711c,0.003999
2023-10-29 15:32:12.247010,54,0xec7f,0x711c,12.0,0x0000,0x711c,0.004973
2023-10-29 15:32:12.252226,50,0xec7f,0x0000,13.0,,,0.005216
2023-10-29 15:32:12.254208,5,0x0000,0xec7f,13.0,,,0.001982
2023-10-29 15:32:12.261845,45,0xec7f,0x0000,14.0,,,0.007637
2023-10-29 15:32:12.263667,5,0x0000,0xec7f,14.0,,,0.001822
2023-10-29 15:32:12.268244,54,0xec7f,0x711c,15.0,,,0.004577
2023-10-29 15:32:12.272866,54,0xec7f,0x711c,15.0,,,0.004622
2023-10-29 15:32:12.276035,45,0x0000,0xec7f,175.0,,,0.003169
2023-10-29 15:32:12.277845,5,0xec7f,0x0000,175.0,,,0.00181
2023-10-29 15:32:12.286803,54,0xec7f,0x711c,15.0,,,0.008958
2023-10-29 15:32:12.297282,54,0xec7f,0x711c,15.0,,,0.010479
2023-10-29 15:32:12.342253,54,0xec7f,0x711c,16.0,0x0000,0x711c,0.044971
2023-10-29 15:32:12.345935,54,0xec7f,0x711c,16.0,0x0000,0x711c,0.003682
2023-10-29 15:32:12.349291,54,0xec7f,0x711c,16.0,0x0000,0x711c,0.003356
2023-10-29 15:32:12.353640,54,0xec7f,0x711c,16.0,0x0000,0x711c,0.004349
2023-10-29 15:32:12.356124,65,0xa706,0xffff,106.0,,,0.002484
2023-10-29 15:32:12.389084,64,0xa706,0xffff,107.0,0xec7f,0xfffd,0.03296
2023-10-29 15:32:12.402477,54,0xec7f,0x711c,17.0,0x0000,0x711c,0.013393
2023-10-29 15:32:12.406178,54,0xec7f,0x711c,17.0,0x0000,0x711c,0.003701
2023-10-29 15:32:12.419162,54,0xec7f,0x711c,17.0,0x0000,0x711c,0.012984
2023-10-29 15:32:12.423177,54,0xec7f,0x711c,17.0,0x0000,0x711c,0.004015
2023-10-29 15:32:12.475907,57,0xec7f,0x0000,18.0,,,0.05273
2023-10-29 15:32:12.478113,5,0x0000,0xec7f,18.0,,,0.002206
2023-10-29 15:32:12.657975,107,0x0000,0xffff,176.0,,,0.179862
2023-10-29 15:32:12.955585,55,0xec7f,0x0000,21.0,0xec7f,0x0000,0.29761
2023-10-29 15:32:12.957728,5,0x0000,0xec7f,21.0,,,0.002143
2023-10-29 15:32:12.990235,52,0xec7f,0x0000,22.0,,,0.032507
2023-10-29 15:32:12.992282,5,0x0000,0xec7f,22.0,,,0.002047
2023-10-29 15:32:13.013862,64,0xec7f,0xffff,23.0,0xec7f,0xfffd,0.02158
2023-10-29 15:32:13.016915,45,0x0000,0xec7f,177.0,0x0000,0xec7f,0.003053
2023-10-29 15:32:13.018724,5,0xec7f,0x0000,177.0,,,0.001809
2023-10-29 15:32:13.044052,50,0x0000,0xec7f,178.0,0x0000,0xec7f,0.025328
2023-10-29 15:32:13.046021,5,0xec7f,0x0000,178.0,,,0.001969
2023-10-29 15:32:13.050972,55,0xec7f,0x0000,24.0,,,0.004951
2023-10-29 15:32:13.053115,5,0x0000,0xec7f,24.0,,,0.002143
2023-10-29 15:32:13.103884,65,0xec7f,0xffff,26.0,0xec7f,0xfffd,0.050769
2023-10-29 15:32:13.138331,45,0xec7f,0x0000,27.0,0xec7f,0x0000,0.034447
2023-10-29 15:32:13.140154,5,0x0000,0xec7f,27.0,,,0.001823
2023-10-29 15:32:13.155733,65,0x0000,0xffff,179.0,,,0.015579
2023-10-29 15:32:13.418436,56,0x0000,0xffff,180.0,,,0.262703
2023-10-29 15:32:13.806161,55,0xec7f,0x0000,31.0,,,0.387725
2023-10-29 15:32:13.808304,5,0x0000,0xec7f,31.0,,,0.002143
2023-10-29 15:32:13.815013,52,0xec7f,0x0000,32.0,,,0.006709
2023-10-29 15:32:13.817060,5,0x0000,0xec7f,32.0,,,0.002047
2023-10-29 15:32:13.830490,45,0x0000,0xec7f,181.0,,,0.01343
2023-10-29 15:32:13.832299,5,0xec7f,0x0000,181.0,,,0.001809
2023-10-29 15:32:13.858200,50,0x0000,0xec7f,182.0,0x0000,0xec7f,0.025901
2023-10-29 15:32:13.860170,5,0xec7f,0x0000,182.0,,,0.00197
2023-10-29 15:32:13.863780,55,0xec7f,0x0000,33.0,0xec7f,0x0000,0.00361
2023-10-29 15:32:13.865922,5,0x0000,0xec7f,33.0,,,0.002142
2023-10-29 15:32:13.909451,45,0xec7f,0x0000,34.0,,,0.043529
2023-10-29 15:32:13.911273,5,0x0000,0xec7f,34.0,,,0.001822
2023-10-29 15:32:16.290126,53,0xec7f,0xffff,35.0,0xec7f,0xfffc,2.378853
2023-10-29 15:32:17.026544,54,0x946e,0x0000,225.0,0x946e,0x0000,0.736418
2023-10-29 15:32:17.028655,5,0x0000,0x946e,225.0,,,0.002111
2023-10-29 15:32:17.201608,54,0x0000,0xec7f,183.0,,,0.172953
2023-10-29 15:32:17.203705,5,0xec7f,0x0000,183.0,,,0.002097
2023-10-29 15:32:17.206580,54,0xec7f,0x711c,36.0,,,0.002875
2023-10-29 15:32:17.210589,54,0xec7f,0x711c,36.0,,,0.004009
2023-10-29 15:32:17.215887,54,0xec7f,0x711c,36.0,,,0.005298
2023-10-29 15:32:17.219867,54,0xec7f,0x711c,36.0,,,0.00398
2023-10-29 15:32:17.257941,54,0xec7f,0x711c,37.0,0x0000,0x711c,0.038074
2023-10-29 15:32:17.261946,54,0xec7f,0x711c,37.0,0x0000,0x711c,0.004005
2023-10-29 15:32:17.265003,54,0xec7f,0x711c,37.0,0x0000,0x711c,0.003057
