Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-29 17:35:18.000000,47,0x0000,0xffff,45,0x0000,0xfffc,0.0
2023-10-29 17:35:20.046878,59,0x0000,0xffff,46,0x0000,0xfffc,2.046878
2023-10-29 17:35:20.062524,52,0x0000,0xa706,47,,,0.015646
2023-10-29 17:35:20.068002,52,0x0000,0xa706,47,,,0.005478
2023-10-29 17:35:20.073183,52,0x0000,0xa706,47,,,0.005181
2023-10-29 17:35:20.077313,52,0x0000,0xa706,47,,,0.00413
2023-10-29 17:35:20.090378,54,0x0000,0xa706,48,0x0000,0xa706,0.013065
2023-10-29 17:35:20.093905,54,0x0000,0xa706,48,0x0000,0xa706,0.003527
2023-10-29 17:35:20.099560,54,0x0000,0xa706,48,0x0000,0xa706,0.005655
2023-10-29 17:35:20.103773,54,0x0000,0xa706,48,0x0000,0xa706,0.004213
2023-10-29 17:35:20.127378,52,0x0000,0xa706,49,0x0000,0xa706,0.023605
2023-10-29 17:35:20.150843,52,0x0000,0xa706,49,0x0000,0xa706,0.023465
2023-10-29 17:35:20.156279,52,0x0000,0xa706,49,0x0000,0xa706,0.005436
2023-10-29 17:35:20.159662,52,0x0000,0xa706,49,0x0000,0xa706,0.003383
2023-10-29 17:35:20.167055,54,0x0000,0xa706,50,,,0.007393
2023-10-29 17:35:20.170705,54,0x0000,0xa706,50,,,0.00365
2023-10-29 17:35:20.174701,54,0x0000,0xa706,50,,,0.003996
2023-10-29 17:35:20.194572,54,0x0000,0xa706,50,,,0.019871
2023-10-29 17:35:20.214090,52,0x0000,0xa706,51,,,0.019518
2023-10-29 17:35:20.218122,52,0x0000,0xa706,51,,,0.004032
2023-10-29 17:35:20.222436,52,0x0000,0xa706,51,,,0.004314
2023-10-29 17:35:20.225740,52,0x0000,0xa706,51,,,0.003304
2023-10-29 17:35:20.248889,54,0x0000,0xa706,52,,,0.023149
2023-10-29 17:35:20.253130,54,0x0000,0xa706,52,,,0.004241
2023-10-29 17:35:20.257448,54,0x0000,0xa706,52,,,0.004318
2023-10-29 17:35:20.262091,54,0x0000,0xa706,52,,,0.004643
2023-10-29 17:35:20.280135,52,0x0000,0xa706,53,,,0.018044
2023-10-29 17:35:20.283783,52,0x0000,0xa706,53,,,0.003648
2023-10-29 17:35:20.298290,52,0x0000,0xa706,53,,,0.014507
2023-10-29 17:35:20.303960,52,0x0000,0xa706,53,,,0.00567
2023-10-29 17:35:20.314715,54,0x0000,0xa706,54,0x0000,0xa706,0.010755
2023-10-29 17:35:20.320236,54,0x0000,0xa706,54,0x0000,0xa706,0.005521
2023-10-29 17:35:20.325786,54,0x0000,0xa706,54,0x0000,0xa706,0.00555
2023-10-29 17:35:20.331663,54,0x0000,0xa706,54,0x0000,0xa706,0.005877
2023-10-29 17:35:20.383206,59,0x0000,0xffff,55,,,0.051543
2023-10-29 17:35:20.757359,59,0x0000,0xffff,56,0x0000,0xfffc,0.374153
2023-10-29 17:35:21.115631,59,0x0000,0xffff,57,,,0.358272
2023-10-29 17:35:21.630517,57,0x0112,0xffff,6,,,0.514886
2023-10-29 17:35:21.677297,59,0x0000,0xffff,58,0x0000,0xfffc,0.04678
2023-10-29 17:35:21.700907,69,0x0112,0x0000,7,0x0112,0x0000,0.02361
2023-10-29 17:35:21.715390,69,0x0112,0x0000,7,0x0112,0x0000,0.014483
2023-10-29 17:35:21.717981,5,0x0000,0x0112,7,,,0.002591
2023-10-29 17:35:21.877430,49,0x0000,0x0112,60,,,0.159449
2023-10-29 17:35:21.879386,5,0x0112,0x0000,60,,,0.001956
2023-10-29 17:35:21.897180,50,0x0112,0x0000,8,,,0.017794
2023-10-29 17:35:21.899163,5,0x0000,0x0112,8,,,0.001983
2023-10-29 17:35:21.956084,59,0x0000,0xffff,61,,,0.056921
2023-10-29 17:35:22.120675,57,0x0112,0xffff,9,0x0112,0xfffd,0.164591
2023-10-29 17:35:22.326285,59,0x0000,0xffff,62,,,0.20561
2023-10-29 17:35:22.628139,57,0x0112,0xffff,10,0x0112,0xfffd,0.301854
2023-10-29 17:35:22.708137,59,0x0000,0xffff,63,0x0000,0xfffc,0.079998
2023-10-29 17:35:23.660366,56,0x8113,0x62ff,11,,,0.952229
2023-10-29 17:35:28.622811,52,0x0112,0x0000,12,0x0112,0x0000,4.962445
2023-10-29 17:35:28.624858,5,0x0000,0x0112,12,,,0.002047
2023-10-29 17:35:33.921385,47,0x0000,0xffff,64,0x0000,0xfffc,5.296527
2023-10-29 17:35:38.664043,56,0x0112,0xffff,13,,,4.7426580000000005
2023-10-29 17:35:48.456662,50,0x0000,0xffff,65,0x0000,0xfffc,9.792619
2023-10-29 17:35:50.057324,59,0x0000,0xffff,66,0x0000,0xfffc,1.600662
2023-10-29 17:35:50.072152,52,0x0000,0xa706,67,0x0000,0xa706,0.014828
2023-10-29 17:35:50.077344,52,0x0000,0xa706,67,0x0000,0xa706,0.005192
2023-10-29 17:35:50.087227,52,0x0000,0xa706,67,0x0000,0xa706,0.009883
2023-10-29 17:35:50.098749,52,0x0000,0xa706,67,,,0.011522
2023-10-29 17:35:50.111685,54,0x0000,0xa706,68,,,0.012936
2023-10-29 17:35:50.116496,54,0x0000,0xa706,68,,,0.004811
2023-10-29 17:35:50.122038,54,0x0000,0xa706,68,,,0.005542
2023-10-29 17:35:50.126314,54,0x0000,0xa706,68,,,0.004276
2023-10-29 17:35:50.135133,52,0x0000,0xa706,69,0x0000,0xa706,0.008819
2023-10-29 17:35:50.139804,52,0x0000,0xa706,69,0x0000,0xa706,0.004671
2023-10-29 17:35:50.143432,52,0x0000,0xa706,69,0x0000,0xa706,0.003628
2023-10-29 17:35:50.147422,52,0x0000,0xa706,69,0x0000,0xa706,0.00399
2023-10-29 17:35:50.173246,54,0x0000,0xa706,70,0x0000,0xa706,0.025824
2023-10-29 17:35:50.176569,54,0x0000,0xa706,70,0x0000,0xa706,0.003323
2023-10-29 17:35:50.180560,54,0x0000,0xa706,70,0x0000,0xa706,0.003991
2023-10-29 17:35:50.185602,54,0x0000,0xa706,70,0x0000,0xa706,0.005042
2023-10-29 17:35:50.198986,52,0x0000,0xa706,71,0x0000,0xa706,0.013384
2023-10-29 17:35:50.202523,52,0x0000,0xa706,71,0x0000,0xa706,0.003537
2023-10-29 17:35:50.207792,52,0x0000,0xa706,71,0x0000,0xa706,0.005269
2023-10-29 17:35:50.213145,52,0x0000,0xa706,71,0x0000,0xa706,0.005353
2023-10-29 17:35:50.222943,54,0x0000,0xa706,72,0x0000,0xa706,0.009798
2023-10-29 17:35:50.228473,54,0x0000,0xa706,72,0x0000,0xa706,0.00553
2023-10-29 17:35:50.233704,54,0x0000,0xa706,72,0x0000,0xa706,0.005231
2023-10-29 17:35:50.250506,54,0x0000,0xa706,72,0x0000,0xa706,0.016802
2023-10-29 17:35:50.261503,52,0x0000,0xa706,73,,,0.010997
2023-10-29 17:35:50.266744,52,0x0000,0xa706,73,,,0.005241
2023-10-29 17:35:50.271721,52,0x0000,0xa706,73,,,0.004977
2023-10-29 17:35:50.276300,52,0x0000,0xa706,73,,,0.004579
2023-10-29 17:35:50.287764,54,0x0000,0xa706,74,,,0.011464
2023-10-29 17:35:50.298215,54,0x0000,0xa706,74,,,0.010451
2023-10-29 17:35:50.302549,54,0x0000,0xa706,74,,,0.004334
