Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-29 16:39:50.000000,52,0x0000,0xe1a6,34,0x0000,0xe1a6,0.0
2023-10-29 16:39:50.030411,52,0x0000,0xe1a6,34,0x0000,0xe1a6,0.030411
2023-10-29 16:39:50.047030,52,0x0000,0xe1a6,34,0x0000,0xe1a6,0.016619
2023-10-29 16:39:50.051386,52,0x0000,0xe1a6,34,0x0000,0xe1a6,0.004356
2023-10-29 16:39:50.068435,59,0x0000,0xffff,35,,,0.017049
2023-10-29 16:39:50.075710,54,0x0000,0xe1a6,36,,,0.007275
2023-10-29 16:39:50.079233,54,0x0000,0xe1a6,36,,,0.003523
2023-10-29 16:39:50.084085,54,0x0000,0xe1a6,36,,,0.004852
2023-10-29 16:39:50.088252,54,0x0000,0xe1a6,36,,,0.004167
2023-10-29 16:39:50.095018,54,0x0000,0xa706,37,0x0000,0xa706,0.006766
2023-10-29 16:39:50.099524,54,0x0000,0xa706,37,0x0000,0xa706,0.004506
2023-10-29 16:39:50.104438,54,0x0000,0xa706,37,0x0000,0xa706,0.004914
2023-10-29 16:39:50.109307,54,0x0000,0xa706,37,0x0000,0xa706,0.004869
2023-10-29 16:39:50.116320,52,0x0000,0xe1a6,38,,,0.007013
2023-10-29 16:39:50.120160,52,0x0000,0xe1a6,38,,,0.00384
2023-10-29 16:39:50.124053,52,0x0000,0xe1a6,38,,,0.003893
2023-10-29 16:39:50.128605,52,0x0000,0xe1a6,38,,,0.004552
2023-10-29 16:39:50.137586,54,0x0000,0xe1a6,39,0x0000,0xe1a6,0.008981
2023-10-29 16:39:50.141210,54,0x0000,0xe1a6,39,0x0000,0xe1a6,0.003624
2023-10-29 16:39:50.144462,54,0x0000,0xe1a6,39,0x0000,0xe1a6,0.003252
2023-10-29 16:39:50.149891,54,0x0000,0xe1a6,39,0x0000,0xe1a6,0.005429
2023-10-29 16:39:50.158588,54,0x0000,0xa706,40,,,0.008697
2023-10-29 16:39:50.163750,54,0x0000,0xa706,40,,,0.005162
2023-10-29 16:39:50.169617,54,0x0000,0xa706,40,,,0.005867
2023-10-29 16:39:50.174783,54,0x0000,0xa706,40,,,0.005166
2023-10-29 16:39:50.182843,52,0x0000,0xe1a6,41,,,0.00806
2023-10-29 16:39:50.187684,52,0x0000,0xe1a6,41,,,0.004841
2023-10-29 16:39:50.193287,52,0x0000,0xe1a6,41,,,0.005603
2023-10-29 16:39:50.198240,52,0x0000,0xe1a6,41,,,0.004953
2023-10-29 16:39:50.206877,54,0x0000,0xe1a6,42,,,0.008637
2023-10-29 16:39:50.211656,54,0x0000,0xe1a6,42,,,0.004779
2023-10-29 16:39:50.215886,54,0x0000,0xe1a6,42,,,0.00423
2023-10-29 16:39:50.221484,54,0x0000,0xe1a6,42,,,0.005598
2023-10-29 16:39:50.229915,54,0x0000,0xa706,43,0x0000,0xa706,0.008431
2023-10-29 16:39:50.234694,54,0x0000,0xa706,43,0x0000,0xa706,0.004779
2023-10-29 16:39:50.239741,54,0x0000,0xa706,43,0x0000,0xa706,0.005047
2023-10-29 16:39:50.243203,54,0x0000,0xa706,43,0x0000,0xa706,0.003462
2023-10-29 16:39:50.254800,54,0x0000,0xe1a6,44,0x0000,0xe1a6,0.011597
2023-10-29 16:39:50.271253,54,0x0000,0xe1a6,44,0x0000,0xe1a6,0.016453
2023-10-29 16:39:50.275262,54,0x0000,0xe1a6,44,0x0000,0xe1a6,0.004009
2023-10-29 16:39:50.279984,54,0x0000,0xe1a6,44,0x0000,0xe1a6,0.004722
2023-10-29 16:39:50.287961,52,0x0000,0xa706,45,0x0000,0xa706,0.007977
2023-10-29 16:39:50.291204,52,0x0000,0xa706,45,0x0000,0xa706,0.003243
2023-10-29 16:39:50.296952,52,0x0000,0xa706,45,0x0000,0xa706,0.005748
2023-10-29 16:39:50.300263,52,0x0000,0xa706,45,0x0000,0xa706,0.003311
2023-10-29 16:39:50.340288,52,0x0000,0xa706,46,,,0.040025
2023-10-29 16:39:50.345717,52,0x0000,0xa706,46,,,0.005429
2023-10-29 16:39:50.349795,52,0x0000,0xa706,46,,,0.004078
2023-10-29 16:39:50.355552,52,0x0000,0xa706,46,,,0.005757
2023-10-29 16:39:50.380336,52,0x0000,0xa706,47,,,0.024784
2023-10-29 16:39:50.383444,52,0x0000,0xa706,47,,,0.003108
2023-10-29 16:39:50.387389,52,0x0000,0xa706,47,,,0.003945
2023-10-29 16:39:50.392619,52,0x0000,0xa706,47,,,0.00523
2023-10-29 16:39:50.399388,59,0x0000,0xffff,48,,,0.006769
2023-10-29 16:39:50.418865,52,0x0000,0xa706,49,,,0.019477
2023-10-29 16:39:50.422677,52,0x0000,0xa706,49,,,0.003812
2023-10-29 16:39:50.427809,52,0x0000,0xa706,49,,,0.005132
2023-10-29 16:39:50.431566,52,0x0000,0xa706,49,,,0.003757
2023-10-29 16:39:50.485601,52,0x0000,0xa706,50,,,0.054035
2023-10-29 16:39:50.489091,52,0x0000,0xa706,50,,,0.00349
2023-10-29 16:39:50.492961,52,0x0000,0xa706,50,,,0.00387
2023-10-29 16:39:50.498106,52,0x0000,0xa706,50,,,0.005145
2023-10-29 16:39:50.694561,59,0x0000,0xffff,51,0x0000,0xfffc,0.196455
2023-10-29 16:39:50.992065,59,0x0000,0xffff,52,,,0.297504
2023-10-29 16:39:51.114383,47,0x3d95,0xffff,185,0x3d95,0xfffc,0.122318
2023-10-29 16:39:51.157657,51,0x3d95,0xffff,186,0x3d95,0xfffc,0.043274
2023-10-29 16:39:51.413378,51,0x3d95,0xffff,187,0x3d95,0xfffc,0.255721
2023-10-29 16:39:51.667558,51,0x3d95,0xffff,188,,,0.25418
2023-10-29 16:39:51.921690,51,0x3d95,0xffff,189,,,0.254132
2023-10-29 16:39:52.175837,51,0x3d95,0xffff,190,0x3d95,0xfffc,0.254147
2023-10-29 16:39:54.105350,50,0x0000,0xffff,53,,,1.929513
2023-10-29 16:39:55.138326,54,0x3d95,0x0000,191,,,1.032976
2023-10-29 16:39:55.140437,5,0x0000,0x3d95,191,,,0.002111
2023-10-29 16:39:55.339640,54,0x3d95,0x0000,192,,,0.199203
2023-10-29 16:39:55.341751,5,0x0000,0x3d95,192,,,0.002111
2023-10-29 16:39:55.540471,54,0x3d95,0x0000,193,,,0.19872
2023-10-29 16:39:55.542582,5,0x0000,0x3d95,193,,,0.002111
2023-10-29 16:39:55.741085,54,0x3d95,0x0000,194,,,0.198503
2023-10-29 16:39:55.743196,5,0x0000,0x3d95,194,,,0.002111
2023-10-29 16:39:55.940839,54,0x3d95,0x0000,195,0x3d95,0x0000,0.197643
2023-10-29 16:39:55.942950,5,0x0000,0x3d95,195,,,0.002111
2023-10-29 16:39:56.342135,54,0x3d95,0x0000,196,0x3d95,0x0000,0.399185
2023-10-29 16:39:56.344246,5,0x0000,0x3d95,196,,,0.002111
2023-10-29 16:39:56.744092,78,0x3d95,0x0000,197,,,0.399846
2023-10-29 16:39:56.746970,5,0x0000,0x3d95,197,,,0.002878
2023-10-29 16:39:56.793221,59,0x0000,0xffff,54,,,0.046251
2023-10-29 16:39:56.798746,45,0x3d95,0x0000,198,,,0.005525
2023-10-29 16:39:56.800568,5,0x0000,0x3d95,198,,,0.001822
2023-10-29 16:39:56.993261,50,0x0000,0x3d95,55,0x0000,0x3d95,0.192693
2023-10-29 16:39:56.995214,5,0x3d95,0x0000,55,,,0.001953
2023-10-29 16:39:57.000375,45,0x3d95,0x0000,199,0x3d95,0x0000,0.005161
2023-10-29 16:39:57.002198,5,0x0000,0x3d95,199,,,0.001823
2023-10-29 16:39:57.145176,95,0x3d95,0x0000,200,,,0.142978
2023-10-29 16:39:57.148599,5,0x0000,0x3d95,200,,,0.003423
2023-10-29 16:39:57.170665,59,0x0000,0xffff,56,0x0000,0xfffc,0.022066
2023-10-29 16:39:57.199988,50,0x0000,0x3d95,57,0x0000,0x3d95,0.029323
2023-10-29 16:39:57.201940,5,0x3d95,0x0000,57,,,0.001952
2023-10-29 16:39:57.207092,45,0x3d95,0x0000,201,,,0.005152
2023-10-29 16:39:57.208914,5,0x0000,0x3d95,201,,,0.001822
