Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-29 16:56:35.000000,59,0x1cd8,0xffff,72,,,0.0
2023-10-29 16:56:35.007279,47,0x1cd8,0xffff,73,,,0.007279
2023-10-29 16:56:35.291512,50,0x0000,0xffff,150,0x0000,0xfffc,0.284233
2023-10-29 16:56:35.337608,59,0x1cd8,0xffff,74,,,0.046096
2023-10-29 16:56:35.625890,59,0x1cd8,0xffff,75,,,0.288282
2023-10-29 16:56:35.691985,50,0x1cd8,0xffff,76,,,0.066095
2023-10-29 16:56:35.937460,59,0x1cd8,0xffff,77,0x1cd8,0xfffc,0.245475
2023-10-29 16:56:35.947432,77,0x0000,0x1cd8,151,,,0.009972
2023-10-29 16:56:35.950279,5,0x1cd8,0x0000,151,,,0.002847
2023-10-29 16:56:36.143945,48,0x1cd8,0x0000,78,,,0.193666
2023-10-29 16:56:36.145864,5,0x0000,0x1cd8,78,,,0.001919
2023-10-29 16:56:36.160353,62,0x0000,0x1cd8,152,,,0.014489
2023-10-29 16:56:36.162720,5,0x1cd8,0x0000,152,,,0.002367
2023-10-29 16:56:36.168488,45,0x0000,0x1cd8,153,0x0000,0x1cd8,0.005768
2023-10-29 16:56:36.170311,5,0x1cd8,0x0000,153,,,0.001823
2023-10-29 16:56:36.172403,55,0x1cd8,0x0000,79,0x1cd8,0x0000,0.002092
2023-10-29 16:56:36.174545,5,0x0000,0x1cd8,79,,,0.002142
2023-10-29 16:56:36.176064,45,0x0000,0x1cd8,154,,,0.001519
2023-10-29 16:56:36.177887,5,0x1cd8,0x0000,154,,,0.001823
2023-10-29 16:56:36.179235,55,0x1cd8,0x0000,80,,,0.001348
2023-10-29 16:56:36.181378,5,0x0000,0x1cd8,80,,,0.002143
2023-10-29 16:56:36.216449,58,0x1cd8,0x0000,81,0x1cd8,0x0000,0.035071
2023-10-29 16:56:36.218688,5,0x0000,0x1cd8,81,,,0.002239
2023-10-29 16:56:36.220959,45,0x1cd8,0x0000,82,,,0.002271
2023-10-29 16:56:36.222781,5,0x0000,0x1cd8,82,,,0.001822
2023-10-29 16:56:36.244545,90,0x0000,0x1cd8,155,,,0.021764
2023-10-29 16:56:36.247808,5,0x1cd8,0x0000,155,,,0.003263
2023-10-29 16:56:36.252925,55,0x1cd8,0x0000,83,0x1cd8,0x0000,0.005117
2023-10-29 16:56:36.255068,5,0x0000,0x1cd8,83,,,0.002143
2023-10-29 16:56:36.301231,65,0x1cd8,0x0000,84,0x1cd8,0x0000,0.046163
2023-10-29 16:56:36.303694,5,0x0000,0x1cd8,84,,,0.002463
2023-10-29 16:56:36.319786,39,0x0000,0x1cd8,156,,,0.016092
2023-10-29 16:56:36.321417,5,0x1cd8,0x0000,156,,,0.001631
2023-10-29 16:56:36.325934,67,0x0000,0x1cd8,157,0x0000,0x1cd8,0.004517
2023-10-29 16:56:36.333159,67,0x0000,0x1cd8,157,0x0000,0x1cd8,0.007225
2023-10-29 16:56:36.339107,67,0x0000,0x1cd8,157,0x0000,0x1cd8,0.005948
2023-10-29 16:56:36.344780,67,0x0000,0x1cd8,157,0x0000,0x1cd8,0.005673
2023-10-29 16:56:36.347308,5,0x1cd8,0x0000,157,,,0.002528
2023-10-29 16:56:36.353577,55,0x1cd8,0x0000,85,0x1cd8,0x0000,0.006269
2023-10-29 16:56:36.355720,5,0x0000,0x1cd8,85,,,0.002143
2023-10-29 16:56:36.357140,77,0x0000,0x1cd8,158,0x0000,0x1cd8,0.00142
2023-10-29 16:56:36.359987,5,0x1cd8,0x0000,158,,,0.002847
2023-10-29 16:56:36.401863,48,0x1cd8,0x0000,86,0x1cd8,0x0000,0.041876
2023-10-29 16:56:36.403782,5,0x0000,0x1cd8,86,,,0.001919
2023-10-29 16:56:36.453824,10,,0xffff,87,,,0.050042
2023-10-29 16:56:36.536165,28,0x0000,,159,,,0.082341
2023-10-29 16:56:36.767753,77,0x0000,0x1cd8,160,,,0.231588
2023-10-29 16:56:36.771664,77,0x0000,0x1cd8,160,,,0.003911
2023-10-29 16:56:36.775859,77,0x0000,0x1cd8,160,,,0.004195
2023-10-29 16:56:36.781654,77,0x0000,0x1cd8,160,,,0.005795
2023-10-29 16:56:39.240430,65,0x1cd8,0xffff,103,,,2.458776
2023-10-29 16:56:39.285216,49,0x0000,0x1cd8,161,,,0.044786
2023-10-29 16:56:39.287167,5,0x1cd8,0x0000,161,,,0.001951
2023-10-29 16:56:39.290884,55,0x1cd8,0x0000,104,,,0.003717
2023-10-29 16:56:39.293027,5,0x0000,0x1cd8,104,,,0.002143
2023-10-29 16:56:39.294356,55,0x1cd8,0x0000,104,,,0.001329
2023-10-29 16:56:39.296498,5,0x0000,0x1cd8,104,,,0.002142
2023-10-29 16:56:39.307664,65,0x0000,0xffff,162,0x1cd8,0xfffd,0.011166
2023-10-29 16:56:39.339393,50,0x1cd8,0x0000,105,,,0.031729
2023-10-29 16:56:39.341375,5,0x0000,0x1cd8,105,,,0.001982
2023-10-29 16:56:39.725697,65,0x1cd8,0xffff,106,,,0.384322
2023-10-29 16:56:40.014350,50,0x1cd8,0xffff,107,0x1cd8,0xfffc,0.288653
2023-10-29 16:56:40.214419,65,0x1cd8,0xffff,108,,,0.200069
2023-10-29 16:56:43.719087,50,0x1cd8,0xffff,109,0x1cd8,0xfffc,3.504668
2023-10-29 16:56:45.518084,55,0x1cd8,0x0000,110,,,1.798997
2023-10-29 16:56:45.520227,5,0x0000,0x1cd8,110,,,0.002143
2023-10-29 16:56:45.523847,55,0x1cd8,0x0000,111,,,0.00362
2023-10-29 16:56:45.525990,5,0x0000,0x1cd8,111,,,0.002143
2023-10-29 16:56:45.553207,52,0x1cd8,0x0000,112,0x1cd8,0x0000,0.027217
2023-10-29 16:56:45.555254,5,0x0000,0x1cd8,112,,,0.002047
2023-10-29 16:56:45.557348,52,0x1cd8,0x0000,113,,,0.002094
2023-10-29 16:56:45.559395,5,0x0000,0x1cd8,113,,,0.002047
2023-10-29 16:56:49.762020,50,0x0000,0xffff,163,,,4.202625
2023-10-29 16:56:49.912143,52,0x0000,0xe1a6,164,,,0.150123
2023-10-29 16:56:49.917217,52,0x0000,0xe1a6,164,,,0.005074
2023-10-29 16:56:49.923175,52,0x0000,0xe1a6,164,,,0.005958
2023-10-29 16:56:49.927548,52,0x0000,0xe1a6,164,,,0.004373
2023-10-29 16:56:49.939033,59,0x0000,0xffff,165,0x0000,0xfffc,0.011485
2023-10-29 16:56:49.946299,54,0x0000,0xe1a6,166,0x0000,0xe1a6,0.007266
2023-10-29 16:56:49.951417,54,0x0000,0xe1a6,166,0x0000,0xe1a6,0.005118
2023-10-29 16:56:49.955614,54,0x0000,0xe1a6,166,0x0000,0xe1a6,0.004197
2023-10-29 16:56:49.960961,54,0x0000,0xe1a6,166,0x0000,0xe1a6,0.005347
2023-10-29 16:56:49.972128,52,0x0000,0xe1a6,167,0x0000,0xe1a6,0.011167
2023-10-29 16:56:49.975622,52,0x0000,0xe1a6,167,0x0000,0xe1a6,0.003494
2023-10-29 16:56:49.980475,52,0x0000,0xe1a6,167,0x0000,0xe1a6,0.004853
2023-10-29 16:56:49.984705,52,0x0000,0xe1a6,167,0x0000,0xe1a6,0.00423
2023-10-29 16:56:49.992368,54,0x0000,0xa706,168,0x0000,0xa706,0.007663
2023-10-29 16:56:49.997922,54,0x0000,0xa706,168,0x0000,0xa706,0.005554
2023-10-29 16:56:50.002449,54,0x0000,0xa706,168,0x0000,0xa706,0.004527
2023-10-29 16:56:50.006356,54,0x0000,0xa706,168,0x0000,0xa706,0.003907
2023-10-29 16:56:50.013649,54,0x0000,0xe1a6,169,,,0.007293
2023-10-29 16:56:50.017811,54,0x0000,0xe1a6,169,,,0.004162
2023-10-29 16:56:50.025376,54,0x0000,0xe1a6,169,,,0.007565
2023-10-29 16:56:50.030296,54,0x0000,0xe1a6,169,,,0.00492
2023-10-29 16:56:50.037300,52,0x0000,0xe1a6,170,,,0.007004
2023-10-29 16:56:50.041422,52,0x0000,0xe1a6,170,,,0.004122
2023-10-29 16:56:50.046316,52,0x0000,0xe1a6,170,,,0.004894
2023-10-29 16:56:50.051824,52,0x0000,0xe1a6,170,,,0.005508
2023-10-29 16:56:50.057234,59,0x1cd8,0xffff,114,0x0000,0xfffc,0.00541
2023-10-29 16:56:50.060815,54,0x0000,0xa706,171,0x0000,0xa706,0.003581
2023-10-29 16:56:50.065014,54,0x0000,0xa706,171,0x0000,0xa706,0.004199
2023-10-29 16:56:50.070225,54,0x0000,0xa706,171,0x0000,0xa706,0.005211
2023-10-29 16:56:50.073431,54,0x0000,0xa706,171,0x0000,0xa706,0.003206
2023-10-29 16:56:50.082479,54,0x0000,0xe1a6,172,,,0.009048
2023-10-29 16:56:50.088257,54,0x0000,0xe1a6,172,,,0.005778
2023-10-29 16:56:50.093806,54,0x0000,0xe1a6,172,,,0.005549
2023-10-29 16:56:50.098971,54,0x0000,0xe1a6,172,,,0.005165
2023-10-29 16:56:50.107329,52,0x0000,0xe1a6,173,,,0.008358
2023-10-29 16:56:50.111210,52,0x0000,0xe1a6,173,,,0.003881
2023-10-29 16:56:50.115398,52,0x0000,0xe1a6,173,,,0.004188
2023-10-29 16:56:50.118946,52,0x0000,0xe1a6,173,,,0.003548
2023-10-29 16:56:50.127648,54,0x0000,0xa706,174,,,0.008702
2023-10-29 16:56:50.130930,54,0x0000,0xa706,174,,,0.003282
2023-10-29 16:56:50.136422,54,0x0000,0xa706,174,,,0.005492
2023-10-29 16:56:50.145685,54,0x0000,0xa706,174,,,0.009263
2023-10-29 16:56:50.154671,54,0x0000,0xe1a6,175,0x0000,0xe1a6,0.008986
2023-10-29 16:56:50.159811,54,0x0000,0xe1a6,175,0x0000,0xe1a6,0.00514
2023-10-29 16:56:50.164162,54,0x0000,0xe1a6,175,0x0000,0xe1a6,0.004351
2023-10-29 16:56:50.167712,54,0x0000,0xe1a6,175,0x0000,0xe1a6,0.00355
2023-10-29 16:56:50.195725,54,0x0000,0xa706,176,,,0.028013
2023-10-29 16:56:50.203102,54,0x0000,0xa706,176,,,0.007377
2023-10-29 16:56:50.208224,54,0x0000,0xa706,176,,,0.005122
2023-10-29 16:56:50.211790,54,0x0000,0xa706,176,,,0.003566
2023-10-29 16:56:50.220064,52,0x0000,0xa706,177,,,0.008274
2023-10-29 16:56:50.223306,52,0x0000,0xa706,177,,,0.003242
2023-10-29 16:56:50.227774,52,0x0000,0xa706,177,,,0.004468
2023-10-29 16:56:50.232924,52,0x0000,0xa706,177,,,0.00515
2023-10-29 16:56:50.284020,52,0x0000,0xa706,178,0x0000,0xa706,0.051096
2023-10-29 16:56:50.287737,52,0x0000,0xa706,178,0x0000,0xa706,0.003717
2023-10-29 16:56:50.293509,52,0x0000,0xa706,178,0x0000,0xa706,0.005772
2023-10-29 16:56:50.296866,52,0x0000,0xa706,178,0x0000,0xa706,0.003357
2023-10-29 16:56:50.311882,59,0x0000,0xffff,179,0x0000,0xfffc,0.015016
2023-10-29 16:56:50.321976,59,0x1cd8,0xffff,115,0x0000,0xfffc,0.010094
2023-10-29 16:56:50.344862,52,0x0000,0xa706,180,,,0.022886
2023-10-29 16:56:50.347937,52,0x0000,0xa706,180,,,0.003075
2023-10-29 16:56:50.352600,52,0x0000,0xa706,180,,,0.004663
2023-10-29 16:56:50.357014,52,0x0000,0xa706,180,,,0.004414
2023-10-29 16:56:50.401919,52,0x0000,0xa706,181,,,0.044905
2023-10-29 16:56:50.406145,52,0x0000,0xa706,181,,,0.004226
2023-10-29 16:56:50.410877,52,0x0000,0xa706,181,,,0.004732
2023-10-29 16:56:50.414074,52,0x0000,0xa706,181,,,0.003197
2023-10-29 16:56:50.447934,52,0x0000,0xa706,182,0x0000,0xa706,0.03386
2023-10-29 16:56:50.451344,52,0x0000,0xa706,182,0x0000,0xa706,0.00341
2023-10-29 16:56:50.456174,52,0x0000,0xa706,182,0x0000,0xa706,0.00483
2023-10-29 16:56:50.461851,52,0x0000,0xa706,182,0x0000,0xa706,0.005677
2023-10-29 16:56:50.630730,59,0x0000,0xffff,183,,,0.168879
2023-10-29 16:56:50.700732,59,0x1cd8,0xffff,116,,,0.070002
2023-10-29 16:56:50.917798,59,0x0000,0xffff,184,0x0000,0xfffc,0.217066
2023-10-29 16:56:54.168163,63,0x1cd8,0xffff,117,,,3.250365
2023-10-29 16:56:54.187803,63,0x0000,0xffff,185,,,0.01964
2023-10-29 16:56:54.633843,63,0x1cd8,0xffff,118,,,0.44604
2023-10-29 16:56:55.122745,63,0x1cd8,0xffff,119,,,0.488902
2023-10-29 16:56:55.979737,80,0xc31c,0x1cd8,31,0xc31c,0x0000,0.856992
2023-10-29 16:56:55.982680,5,0x1cd8,0xc31c,31,,,0.002943
2023-10-29 16:56:55.986140,57,0x1cd8,0x0000,120,0xc31c,0x0000,0.00346
2023-10-29 16:56:55.988347,5,0x0000,0x1cd8,120,,,0.002207
2023-10-29 16:56:56.035345,80,0x1cd8,0x0000,121,0xc31c,0x0000,0.046998
2023-10-29 16:56:56.038288,5,0x0000,0x1cd8,121,,,0.002943
2023-10-29 16:56:56.490020,12,0xc31c,0x1cd8,32,,,0.451732
2023-10-29 16:56:56.490788,5,0x1cd8,0xc31c,32,,,0.000768
2023-10-29 16:56:59.327207,50,0x1cd8,0xffff,122,,,2.836419
2023-10-29 16:57:04.114903,50,0x0000,0xffff,186,,,4.787696
2023-10-29 16:57:16.970215,50,0x1cd8,0xffff,123,,,12.855312
2023-10-29 16:57:19.914717,52,0x0000,0xe1a6,187,,,2.944502
2023-10-29 16:57:19.923459,52,0x0000,0xe1a6,187,,,0.008742
2023-10-29 16:57:19.927512,52,0x0000,0xe1a6,187,,,0.004053
2023-10-29 16:57:19.969146,59,0x0000,0xffff,188,0x0000,0xfffc,0.041634
2023-10-29 16:57:19.975780,54,0x0000,0xe1a6,189,,,0.006634
2023-10-29 16:57:19.980286,54,0x0000,0xe1a6,189,,,0.004506
2023-10-29 16:57:19.985458,54,0x0000,0xe1a6,189,,,0.005172
2023-10-29 16:57:19.989368,54,0x0000,0xe1a6,189,,,0.00391
2023-10-29 16:57:19.997726,54,0x0000,0xa706,190,0x0000,0xa706,0.008358
2023-10-29 16:57:20.003207,54,0x0000,0xa706,190,0x0000,0xa706,0.005481
2023-10-29 16:57:20.007731,54,0x0000,0xa706,190,0x0000,0xa706,0.004524
2023-10-29 16:57:20.011994,54,0x0000,0xa706,190,0x0000,0xa706,0.004263
2023-10-29 16:57:20.019923,52,0x0000,0xe1a6,191,0x0000,0xe1a6,0.007929
2023-10-29 16:57:20.025085,52,0x0000,0xe1a6,191,0x0000,0xe1a6,0.005162
2023-10-29 16:57:20.064485,59,0x1cd8,0xffff,124,,,0.0394
2023-10-29 16:57:20.069593,54,0x0000,0xe1a6,192,,,0.005108
2023-10-29 16:57:20.072972,54,0x0000,0xe1a6,192,,,0.003379
2023-10-29 16:57:20.076865,54,0x0000,0xe1a6,192,,,0.003893
2023-10-29 16:57:20.082653,54,0x0000,0xe1a6,192,,,0.005788
2023-10-29 16:57:20.089514,54,0x0000,0xa706,193,,,0.006861
2023-10-29 16:57:20.094019,54,0x0000,0xa706,193,,,0.004505
2023-10-29 16:57:20.097248,54,0x0000,0xa706,193,,,0.003229
2023-10-29 16:57:20.103060,54,0x0000,0xa706,193,,,0.005812
2023-10-29 16:57:20.110049,52,0x0000,0xe1a6,194,0x0000,0xe1a6,0.006989
2023-10-29 16:57:20.114899,52,0x0000,0xe1a6,194,0x0000,0xe1a6,0.00485
2023-10-29 16:57:20.118807,52,0x0000,0xe1a6,194,0x0000,0xe1a6,0.003908
2023-10-29 16:57:20.122479,52,0x0000,0xe1a6,194,0x0000,0xe1a6,0.003672
2023-10-29 16:57:20.150448,54,0x0000,0xe1a6,195,0x0000,0xe1a6,0.027969
2023-10-29 16:57:20.153948,54,0x0000,0xe1a6,195,0x0000,0xe1a6,0.0035
2023-10-29 16:57:20.157410,54,0x0000,0xe1a6,195,0x0000,0xe1a6,0.003462
2023-10-29 16:57:20.160255,54,0x0000,0xe1a6,195,0x0000,0xe1a6,0.002845
2023-10-29 16:57:20.182699,54,0x0000,0xa706,196,,,0.022444
2023-10-29 16:57:20.187405,54,0x0000,0xa706,196,,,0.004706
2023-10-29 16:57:20.192274,54,0x0000,0xa706,196,,,0.004869
2023-10-29 16:57:20.197143,54,0x0000,0xa706,196,,,0.004869
2023-10-29 16:57:20.236264,52,0x0000,0xa706,197,0x0000,0xa706,0.039121
2023-10-29 16:57:20.240547,52,0x0000,0xa706,197,0x0000,0xa706,0.004283
2023-10-29 16:57:20.293425,52,0x0000,0xa706,198,0x0000,0xa706,0.052878
2023-10-29 16:57:20.298833,52,0x0000,0xa706,198,0x0000,0xa706,0.005408
2023-10-29 16:57:20.317617,52,0x0000,0xa706,198,0x0000,0xa706,0.018784
2023-10-29 16:57:20.320620,52,0x0000,0xa706,198,0x0000,0xa706,0.003003
2023-10-29 16:57:20.327174,59,0x0000,0xffff,199,0x0000,0xfffc,0.006554
2023-10-29 16:57:20.366528,52,0x0000,0xa706,200,0x0000,0xa706,0.039354
2023-10-29 16:57:20.370354,52,0x0000,0xa706,200,0x0000,0xa706,0.003826
2023-10-29 16:57:20.375806,52,0x0000,0xa706,200,0x0000,0xa706,0.005452
2023-10-29 16:57:20.381084,52,0x0000,0xa706,200,0x0000,0xa706,0.005278
2023-10-29 16:57:20.418199,52,0x0000,0xa706,201,,,0.037115
2023-10-29 16:57:20.421356,52,0x0000,0xa706,201,,,0.003157
2023-10-29 16:57:20.424541,52,0x0000,0xa706,201,,,0.003185
2023-10-29 16:57:20.427725,52,0x0000,0xa706,201,,,0.003184
2023-10-29 16:57:20.462414,52,0x0000,0xa706,202,0x0000,0xa706,0.034689
2023-10-29 16:57:20.471507,52,0x0000,0xa706,202,0x0000,0xa706,0.009093
2023-10-29 16:57:20.576566,50,0x0000,0xffff,203,0x0000,0xfffc,0.105059
2023-10-29 16:57:20.713773,59,0x0000,0xffff,204,,,0.137207
2023-10-29 16:57:20.783867,59,0x1cd8,0xffff,126,,,0.070094
2023-10-29 16:57:20.983351,59,0x0000,0xffff,205,,,0.199484
2023-10-29 16:57:32.812967,50,0x1cd8,0xffff,127,0x1cd8,0xfffc,11.829616
2023-10-29 16:57:35.594176,50,0x0000,0xffff,206,0x0000,0xfffc,2.781209
2023-10-29 16:57:49.938294,52,0x0000,0xe1a6,207,,,14.344118
2023-10-29 16:57:49.974787,59,0x0000,0xffff,208,0x0000,0xfffc,0.036493
2023-10-29 16:57:49.982827,54,0x0000,0xe1a6,209,0x0000,0xe1a6,0.00804
2023-10-29 16:57:49.987349,54,0x0000,0xe1a6,209,0x0000,0xe1a6,0.004522
2023-10-29 16:57:49.991218,54,0x0000,0xe1a6,209,0x0000,0xe1a6,0.003869
2023-10-29 16:57:49.994815,54,0x0000,0xe1a6,209,0x0000,0xe1a6,0.003597
2023-10-29 16:57:50.002585,59,0x1cd8,0xffff,128,,,0.00777
2023-10-29 16:57:50.007748,54,0x0000,0xa706,210,,,0.005163
2023-10-29 16:57:50.013253,54,0x0000,0xa706,210,,,0.005505
2023-10-29 16:57:50.018802,54,0x0000,0xa706,210,,,0.005549
2023-10-29 16:57:50.023092,54,0x0000,0xa706,210,,,0.00429
2023-10-29 16:57:50.029489,52,0x0000,0xe1a6,211,,,0.006397
2023-10-29 16:57:50.037387,52,0x0000,0xe1a6,211,,,0.007898
2023-10-29 16:57:50.048814,52,0x0000,0xe1a6,211,,,0.011427
2023-10-29 16:57:50.055322,52,0x0000,0xe1a6,211,,,0.006508
2023-10-29 16:57:50.063273,54,0x0000,0xe1a6,212,0x0000,0xe1a6,0.007951
2023-10-29 16:57:50.067115,54,0x0000,0xe1a6,212,0x0000,0xe1a6,0.003842
2023-10-29 16:57:50.072583,54,0x0000,0xe1a6,212,0x0000,0xe1a6,0.005468
2023-10-29 16:57:50.078178,54,0x0000,0xe1a6,212,0x0000,0xe1a6,0.005595
2023-10-29 16:57:50.086175,54,0x0000,0xa706,213,,,0.007997
2023-10-29 16:57:50.089377,54,0x0000,0xa706,213,,,0.003202
