Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-31 16:55:17.000000,59,0x5bb9,0xffff,72,,,0.0
2023-10-31 16:55:17.008144,47,0x5bb9,0xffff,73,,,0.008144
2023-10-31 16:55:17.142261,50,0x0000,0xffff,188,0x0000,0xfffc,0.134117
2023-10-31 16:55:17.282450,59,0x5bb9,0xffff,74,0x5bb9,0xfffc,0.140189
2023-10-31 16:55:17.556767,59,0x5bb9,0xffff,75,,,0.274317
2023-10-31 16:55:17.916481,59,0x5bb9,0xffff,76,0x5bb9,0xfffc,0.359714
2023-10-31 16:55:18.547086,55,0x5bb9,0x0000,77,,,0.630605
2023-10-31 16:55:18.549229,5,0x0000,0x5bb9,77,,,0.002143
2023-10-31 16:55:18.595878,48,0x5bb9,0x0000,78,0x5bb9,0x0000,0.046649
2023-10-31 16:55:18.597797,5,0x0000,0x5bb9,78,,,0.001919
2023-10-31 16:55:18.612190,62,0x0000,0x5bb9,189,,,0.014393
2023-10-31 16:55:18.614557,5,0x5bb9,0x0000,189,,,0.002367
2023-10-31 16:55:18.619493,45,0x0000,0x5bb9,190,0x0000,0x5bb9,0.004936
2023-10-31 16:55:18.621316,5,0x5bb9,0x0000,190,,,0.001823
2023-10-31 16:55:18.622326,55,0x5bb9,0x0000,79,,,0.00101
2023-10-31 16:55:18.624469,5,0x0000,0x5bb9,79,,,0.002143
2023-10-31 16:55:18.627058,55,0x5bb9,0x0000,80,,,0.002589
2023-10-31 16:55:18.629201,5,0x0000,0x5bb9,80,,,0.002143
2023-10-31 16:55:18.634141,45,0x0000,0x5bb9,191,,,0.00494
2023-10-31 16:55:18.635964,5,0x5bb9,0x0000,191,,,0.001823
2023-10-31 16:55:18.669081,58,0x5bb9,0x0000,81,0x5bb9,0x0000,0.033117
2023-10-31 16:55:18.671320,5,0x0000,0x5bb9,81,,,0.002239
2023-10-31 16:55:18.674882,45,0x5bb9,0x0000,82,,,0.003562
2023-10-31 16:55:18.676705,5,0x0000,0x5bb9,82,,,0.001823
2023-10-31 16:55:18.696708,90,0x0000,0x5bb9,192,,,0.020003
2023-10-31 16:55:18.699972,5,0x5bb9,0x0000,192,,,0.003264
2023-10-31 16:55:18.704988,55,0x5bb9,0x0000,83,0x5bb9,0x0000,0.005016
2023-10-31 16:55:18.707131,5,0x0000,0x5bb9,83,,,0.002143
2023-10-31 16:55:18.752286,10,,0xffff,84,,,0.045155
2023-10-31 16:55:18.825006,28,0x0000,,193,,,0.07272
2023-10-31 16:55:20.034922,50,0x5bb9,0xffff,100,0x5bb9,0xfffc,1.209916
2023-10-31 16:55:20.329140,50,0x0000,0x1cd8,194,,,0.294218
2023-10-31 16:55:20.332064,50,0x0000,0x1cd8,194,,,0.002924
2023-10-31 16:55:20.335652,50,0x0000,0x1cd8,194,,,0.003588
2023-10-31 16:55:20.339626,50,0x0000,0x1cd8,194,,,0.003974
2023-10-31 16:55:20.387782,50,0x0000,0x1cd8,195,,,0.048156
2023-10-31 16:55:20.392623,50,0x0000,0x1cd8,195,,,0.004841
2023-10-31 16:55:20.396164,50,0x0000,0x1cd8,195,,,0.003541
2023-10-31 16:55:20.401032,50,0x0000,0x1cd8,195,,,0.004868
2023-10-31 16:55:20.456088,50,0x0000,0x1cd8,196,0x0000,0x1cd8,0.055056
2023-10-31 16:55:20.461355,50,0x0000,0x1cd8,196,0x0000,0x1cd8,0.005267
2023-10-31 16:55:20.465433,50,0x0000,0x1cd8,196,0x0000,0x1cd8,0.004078
2023-10-31 16:55:20.470673,50,0x0000,0x1cd8,196,0x0000,0x1cd8,0.00524
2023-10-31 16:55:20.522042,50,0x0000,0x1cd8,197,0x0000,0x1cd8,0.051369
2023-10-31 16:55:20.526835,50,0x0000,0x1cd8,197,0x0000,0x1cd8,0.004793
2023-10-31 16:55:20.531910,50,0x0000,0x1cd8,197,0x0000,0x1cd8,0.005075
2023-10-31 16:55:20.535130,50,0x0000,0x1cd8,197,0x0000,0x1cd8,0.00322
2023-10-31 16:55:20.609043,50,0x0000,0x1cd8,198,0x0000,0x1cd8,0.073913
2023-10-31 16:55:20.612979,50,0x0000,0x1cd8,198,0x0000,0x1cd8,0.003936
2023-10-31 16:55:20.616467,50,0x0000,0x1cd8,198,0x0000,0x1cd8,0.003488
2023-10-31 16:55:20.619736,50,0x0000,0x1cd8,198,0x0000,0x1cd8,0.003269
2023-10-31 16:55:20.666498,50,0x0000,0x1cd8,199,,,0.046762
2023-10-31 16:55:20.670381,50,0x0000,0x1cd8,199,,,0.003883
2023-10-31 16:55:20.674189,50,0x0000,0x1cd8,199,,,0.003808
2023-10-31 16:55:20.678956,50,0x0000,0x1cd8,199,,,0.004767
2023-10-31 16:55:20.730427,50,0x0000,0x1cd8,200,,,0.051471
2023-10-31 16:55:20.734412,50,0x0000,0x1cd8,200,,,0.003985
