Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-29 15:49:37.000000,53,0x0000,0xffff,227.0,0x0000,0xfffc,0.0
2023-10-29 15:49:38.061167,65,0x4e11,0xffff,94.0,,,1.061167
2023-10-29 15:49:38.065648,53,0x0112,0xffff,95.0,,,0.004481
2023-10-29 15:49:38.068715,47,0x4e11,0xffff,95.0,0x4e11,0xfffc,0.003067
2023-10-29 15:49:38.108614,53,0x0000,0xec7f,228.0,0x0000,0x4e11,0.039899
2023-10-29 15:49:38.114251,53,0x0000,0xec7f,228.0,0x0000,0x4e11,0.005637
2023-10-29 15:49:38.119095,53,0x0000,0xec7f,228.0,0x0000,0x4e11,0.004844
2023-10-29 15:49:38.122429,53,0x0000,0xec7f,228.0,0x0000,0x4e11,0.003334
2023-10-29 15:49:38.129003,65,0x0000,0xffff,229.0,0x4e11,0xfffd,0.006574
2023-10-29 15:49:38.143442,65,0xa706,0xffff,190.0,,,0.014439
2023-10-29 15:49:38.149674,53,0x0000,0xec7f,230.0,,,0.006232
2023-10-29 15:49:38.155400,53,0x0000,0xec7f,230.0,,,0.005726
2023-10-29 15:49:38.158645,53,0x0000,0xec7f,230.0,,,0.003245
2023-10-29 15:49:38.170058,53,0x0000,0xec7f,230.0,,,0.011413
2023-10-29 15:49:38.207722,65,0x0112,0xffff,96.0,,,0.037664
2023-10-29 15:49:38.213132,53,0x0000,0xec7f,231.0,,,0.00541
2023-10-29 15:49:38.216834,53,0x0000,0xec7f,231.0,,,0.003702
2023-10-29 15:49:38.226708,53,0x0000,0xec7f,231.0,,,0.009874
2023-10-29 15:49:38.232040,53,0x0000,0xec7f,231.0,,,0.005332
2023-10-29 15:49:38.258040,53,0x0000,0xec7f,232.0,0x0000,0x4e11,0.026
2023-10-29 15:49:38.261897,53,0x0000,0xec7f,232.0,0x0000,0x4e11,0.003857
2023-10-29 15:49:38.276292,53,0x0000,0xec7f,232.0,0x0000,0x4e11,0.014395
