Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-29 15:37:47.000000,57,0x27d7,0x0000,134.0,0x27d7,0x0000,0.0
2023-10-29 15:37:47.002207,5,0x0000,0x27d7,134.0,,,0.002207
2023-10-29 15:37:50.266465,52,0x0000,0xe1a6,194.0,0x0000,0xe1a6,3.264258
2023-10-29 15:37:50.270574,52,0x0000,0xe1a6,194.0,0x0000,0xe1a6,0.004109
2023-10-29 15:37:50.276481,52,0x0000,0xe1a6,194.0,0x0000,0xe1a6,0.005907
2023-10-29 15:37:50.280509,52,0x0000,0xe1a6,194.0,0x0000,0xe1a6,0.004028
2023-10-29 15:37:50.294303,59,0x0000,0xffff,195.0,,,0.013794
2023-10-29 15:37:50.307814,54,0x0000,0xe1a6,196.0,,,0.013511
2023-10-29 15:37:50.311647,54,0x0000,0xe1a6,196.0,,,0.003833
2023-10-29 15:37:50.315783,59,0x0112,0xffff,238.0,,,0.004136
2023-10-29 15:37:50.318315,54,0x0000,0xe1a6,196.0,,,0.002532
2023-10-29 15:37:50.323005,54,0x0000,0xe1a6,196.0,,,0.00469
2023-10-29 15:37:50.330059,54,0x0000,0xa706,197.0,,,0.007054
2023-10-29 15:37:50.332141,5,0xa706,0x0000,197.0,,,0.002082
2023-10-29 15:37:50.339679,66,0xa706,0x0000,208.0,,,0.007538
2023-10-29 15:37:50.342174,5,0x0000,0xa706,208.0,,,0.002495
2023-10-29 15:37:50.342969,52,0x0000,0xe1a6,198.0,,,0.000795
2023-10-29 15:37:50.356677,52,0x0000,0xe1a6,198.0,,,0.013708
2023-10-29 15:37:50.361957,52,0x0000,0xe1a6,198.0,,,0.00528
2023-10-29 15:37:50.366731,52,0x0000,0xe1a6,198.0,,,0.004774
2023-10-29 15:37:50.373569,45,0x0000,0xa706,199.0,0x0000,0xa706,0.006838
2023-10-29 15:37:50.375363,5,0xa706,0x0000,199.0,,,0.001794
2023-10-29 15:37:50.381146,54,0x0000,0xe1a6,200.0,0x0000,0xe1a6,0.005783
2023-10-29 15:37:50.385134,54,0x0000,0xe1a6,200.0,0x0000,0xe1a6,0.003988
2023-10-29 15:37:50.391109,54,0x0000,0xe1a6,200.0,0x0000,0xe1a6,0.005975
2023-10-29 15:37:50.396821,54,0x0000,0xe1a6,200.0,0x0000,0xe1a6,0.005712
2023-10-29 15:37:50.405008,52,0x0000,0xa706,201.0,,,0.008187
2023-10-29 15:37:50.409519,52,0x0000,0xa706,201.0,,,0.004511
2023-10-29 15:37:50.411533,5,0xa706,0x0000,201.0,,,0.002014
2023-10-29 15:37:50.417066,52,0x0000,0xa706,201.0,,,0.005533
2023-10-29 15:37:50.420628,52,0x0000,0xa706,201.0,,,0.003562
2023-10-29 15:37:50.437448,59,0xa706,0xffff,210.0,0x0000,0xfffc,0.01682
2023-10-29 15:37:50.440655,63,0xa706,0x0000,211.0,,,0.003207
2023-10-29 15:37:50.443054,5,0x0000,0xa706,211.0,,,0.002399
2023-10-29 15:37:50.445706,63,0xa706,0x0000,211.0,,,0.002652
2023-10-29 15:37:50.448105,5,0x0000,0xa706,211.0,,,0.002399
2023-10-29 15:37:50.453469,52,0x0000,0xe1a6,202.0,0x0000,0xe1a6,0.005364
2023-10-29 15:37:50.458958,52,0x0000,0xe1a6,202.0,0x0000,0xe1a6,0.005489
2023-10-29 15:37:50.464111,52,0x0000,0xe1a6,202.0,0x0000,0xe1a6,0.005153
2023-10-29 15:37:50.467803,52,0x0000,0xe1a6,202.0,0x0000,0xe1a6,0.003692
2023-10-29 15:37:50.477358,54,0x0000,0xe1a6,203.0,,,0.009555
2023-10-29 15:37:50.495786,54,0x0000,0xe1a6,203.0,,,0.018428
2023-10-29 15:37:50.502101,54,0x0000,0xe1a6,203.0,,,0.006315
2023-10-29 15:37:50.505278,54,0x0000,0xe1a6,203.0,,,0.003177
2023-10-29 15:37:50.513057,52,0x0000,0xa706,204.0,,,0.007779
2023-10-29 15:37:50.515063,5,0xa706,0x0000,204.0,,,0.002006
2023-10-29 15:37:50.524304,45,0x0000,0xa706,205.0,,,0.009241
2023-10-29 15:37:50.527161,45,0x0000,0xa706,205.0,,,0.002857
2023-10-29 15:37:50.544869,65,0xec7f,0xffff,112.0,0xec7f,0xfffd,0.017708
2023-10-29 15:37:50.547956,47,0xec7f,0xffff,113.0,,,0.003087
2023-10-29 15:37:50.551194,64,0xec7f,0xffff,114.0,,,0.003238
2023-10-29 15:37:50.565965,64,0xa706,0xffff,212.0,0xec7f,0xfffd,0.014771
2023-10-29 15:37:50.589542,65,0x0000,0xffff,206.0,0xec7f,0xfffd,0.023577
2023-10-29 15:37:50.592314,93,,,240.0,,,0.002772
2023-10-29 15:37:50.600450,57,0x0000,0xec7f,207.0,,,0.008136
2023-10-29 15:37:50.602643,5,0xec7f,0x0000,207.0,,,0.002193
2023-10-29 15:37:50.607638,55,0xec7f,0x0000,115.0,,,0.004995
2023-10-29 15:37:50.609781,5,0x0000,0xec7f,115.0,,,0.002143
2023-10-29 15:37:50.611400,64,0x0112,0xffff,241.0,,,0.001619
2023-10-29 15:37:50.617374,49,0x0000,0xec7f,208.0,0x0000,0xec7f,0.005974
2023-10-29 15:37:50.619312,5,0xec7f,0x0000,208.0,,,0.001938
2023-10-29 15:37:50.630195,64,0x0000,0xffff,209.0,0xec7f,0xfffd,0.010883
2023-10-29 15:37:50.636022,55,0xec7f,0x0000,116.0,,,0.005827
2023-10-29 15:37:50.638718,59,0x0000,0xec7f,210.0,0x0000,0xec7f,0.002696
2023-10-29 15:37:50.642296,59,0x0000,0xec7f,210.0,0x0000,0xec7f,0.003578
2023-10-29 15:37:50.645371,55,0xec7f,0x0000,116.0,,,0.003075
2023-10-29 15:37:50.647513,5,0x0000,0xec7f,116.0,,,0.002142
2023-10-29 15:37:50.650214,59,0x0000,0xec7f,210.0,0x0000,0xec7f,0.002701
2023-10-29 15:37:50.652471,5,0xec7f,0x0000,210.0,,,0.002257
2023-10-29 15:37:50.655347,45,0xec7f,0x0000,117.0,,,0.002876
2023-10-29 15:37:50.657169,5,0x0000,0xec7f,117.0,,,0.001822
2023-10-29 15:37:50.658751,55,0xec7f,0x0000,118.0,0xec7f,0x0000,0.001582
2023-10-29 15:37:50.660893,5,0x0000,0xec7f,118.0,,,0.002142
2023-10-29 15:37:50.672087,50,0xec7f,0x0000,119.0,0xec7f,0x0000,0.011194
2023-10-29 15:37:50.674070,5,0x0000,0xec7f,119.0,,,0.001983
2023-10-29 15:37:50.678819,59,0x0000,0xffff,211.0,0x0000,0xfffc,0.004749
2023-10-29 15:37:50.688341,45,0x0000,0xec7f,212.0,0x0000,0xec7f,0.009522
2023-10-29 15:37:50.690150,5,0xec7f,0x0000,212.0,,,0.001809
2023-10-29 15:37:50.690590,59,0xa016,0xffff,214.0,,,0.00044
2023-10-29 15:37:50.702368,45,0xec7f,0x0000,120.0,0xec7f,0x0000,0.011778
2023-10-29 15:37:50.704191,5,0x0000,0xec7f,120.0,,,0.001823
2023-10-29 15:37:50.811821,64,0xa706,0xffff,215.0,,,0.10763
2023-10-29 15:37:50.858279,65,0xa706,0xffff,216.0,,,0.046458
2023-10-29 15:37:50.944780,59,0xa706,0xffff,217.0,,,0.086501
2023-10-29 15:37:50.966029,59,0x0000,0xffff,213.0,0x0000,0xfffc,0.021249
2023-10-29 15:37:50.995744,64,0xec7f,0xffff,121.0,,,0.029715
2023-10-29 15:37:51.018719,65,0xec7f,0xffff,122.0,,,0.022975
2023-10-29 15:37:51.040426,65,0x0000,0xffff,214.0,0xec7f,0xfffd,0.021707
2023-10-29 15:37:51.057659,64,0xa706,0xffff,218.0,0xec7f,0xfffd,0.017233
2023-10-29 15:37:51.089041,64,0x0000,0xffff,215.0,,,0.031382
2023-10-29 15:37:51.104242,65,0xa706,0xffff,219.0,,,0.015201
2023-10-29 15:37:51.341013,59,0x0000,0xffff,216.0,,,0.236771
2023-10-29 15:37:51.376104,59,0x0112,0xffff,243.0,,,0.035091
2023-10-29 15:37:51.391647,55,0xec7f,0x0000,123.0,0xec7f,0x0000,0.015543
2023-10-29 15:37:51.393790,5,0x0000,0xec7f,123.0,,,0.002143
2023-10-29 15:37:51.435362,52,0xec7f,0x0000,124.0,,,0.041572
2023-10-29 15:37:51.437408,5,0x0000,0xec7f,124.0,,,0.002046
2023-10-29 15:37:51.450585,45,0x0000,0xec7f,217.0,,,0.013177
2023-10-29 15:37:51.452394,5,0xec7f,0x0000,217.0,,,0.001809
2023-10-29 15:37:51.464953,64,0xec7f,0xffff,125.0,0xec7f,0xfffd,0.012559
2023-10-29 15:37:51.476673,50,0x0000,0xec7f,218.0,0x0000,0xec7f,0.01172
2023-10-29 15:37:51.478642,5,0xec7f,0x0000,218.0,,,0.001969
2023-10-29 15:37:51.484225,55,0xec7f,0x0000,126.0,0xec7f,0x0000,0.005583
2023-10-29 15:37:51.486368,5,0x0000,0xec7f,126.0,,,0.002143
2023-10-29 15:37:51.507133,65,0xec7f,0xffff,127.0,0xec7f,0xfffd,0.020765
2023-10-29 15:37:51.529661,45,0xec7f,0x0000,128.0,0xec7f,0x0000,0.022528
