Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-29 15:12:36.000000,57,0x27d7,0x0000,116.0,,,0.0
2023-10-29 15:12:36.002207,5,0x0000,0x27d7,116.0,,,0.002207
2023-10-29 15:12:38.326376,53,0x0112,0xffff,220.0,0x0112,0xfffc,2.324169
2023-10-29 15:12:40.225122,47,0xe1a6,0xffff,149.0,0xe1a6,0xfffc,1.898746
2023-10-29 15:12:40.275106,51,0xe1a6,0xffff,150.0,,,0.049984
2023-10-29 15:12:40.288788,51,0xa706,0xffff,178.0,0xe1a6,0xfffc,0.013682
2023-10-29 15:12:40.304260,77,0x0000,0xa706,242.0,0x0000,0xa706,0.015472
2023-10-29 15:12:40.311697,77,0x0000,0xa706,242.0,0x0000,0xa706,0.007437
2023-10-29 15:12:40.314504,5,0xa706,0x0000,242.0,,,0.002807
2023-10-29 15:12:40.320183,5,,,179.0,,,0.005679
2023-10-29 15:12:40.324677,78,0xe1a6,0xa706,151.0,,,0.004494
2023-10-29 15:12:40.327527,5,0xa706,0xe1a6,151.0,,,0.00285
2023-10-29 15:12:40.331579,78,0xa706,0x0000,180.0,,,0.004052
2023-10-29 15:12:40.334458,5,0x0000,0xa706,180.0,,,0.002879
2023-10-29 15:12:40.382563,50,0x0000,0xa706,243.0,,,0.048105
2023-10-29 15:12:40.384505,5,0xa706,0x0000,243.0,,,0.001942
2023-10-29 15:12:40.388251,50,0xa706,0xe1a6,181.0,,,0.003746
2023-10-29 15:12:40.390203,5,0xe1a6,0xa706,181.0,,,0.001952
2023-10-29 15:12:40.395738,45,0xe1a6,0xa706,152.0,,,0.005535
2023-10-29 15:12:40.397521,5,0xa706,0xe1a6,152.0,,,0.001783
2023-10-29 15:12:40.401157,45,0xa706,0x0000,182.0,,,0.003636
2023-10-29 15:12:40.405708,45,0xa706,0x0000,182.0,0xe1a6,0x0000,0.004551
2023-10-29 15:12:40.407531,5,0x0000,0xa706,182.0,,,0.001823
2023-10-29 15:12:40.411379,95,0xe1a6,0xa706,153.0,,,0.003848
2023-10-29 15:12:40.414770,5,0xa706,0xe1a6,153.0,,,0.003391
2023-10-29 15:12:40.418815,95,0xa706,0x0000,183.0,,,0.004045
2023-10-29 15:12:40.422237,5,0x0000,0xa706,183.0,,,0.003422
2023-10-29 15:12:40.471917,50,0x0000,0xa706,244.0,,,0.04968
2023-10-29 15:12:40.473869,5,0xa706,0x0000,244.0,,,0.001952
2023-10-29 15:12:40.477606,50,0xa706,0xe1a6,184.0,0x0000,0xe1a6,0.003737
2023-10-29 15:12:40.479558,5,0xe1a6,0xa706,184.0,,,0.001952
2023-10-29 15:12:40.484807,45,0xe1a6,0xa706,154.0,0xe1a6,0x0000,0.005249
2023-10-29 15:12:40.486598,5,0xa706,0xe1a6,154.0,,,0.001791
2023-10-29 15:12:40.490334,45,0xa706,0x0000,185.0,,,0.003736
2023-10-29 15:12:40.492157,5,0x0000,0xa706,185.0,,,0.001823
2023-10-29 15:12:40.530962,51,0xe1a6,0xffff,155.0,0xe1a6,0xfffc,0.038805
2023-10-29 15:12:40.542976,51,0xa706,0xffff,186.0,0xe1a6,0xfffc,0.012014
2023-10-29 15:12:40.618359,51,0x0112,0xffff,222.0,,,0.075383
2023-10-29 15:12:40.719706,77,0x0000,0xa706,245.0,,,0.101347
2023-10-29 15:12:40.722518,5,0xa706,0x0000,245.0,,,0.002812
2023-10-29 15:12:40.724216,77,0x0000,0xa706,245.0,,,0.001698
2023-10-29 15:12:40.728085,77,0x0000,0xa706,245.0,,,0.003869
2023-10-29 15:12:40.732571,5,,,187.0,,,0.004486
2023-10-29 15:12:40.735202,45,0xa706,0xe1a6,187.0,,,0.002631
2023-10-29 15:12:40.736984,5,0xe1a6,0xa706,187.0,,,0.001782
2023-10-29 15:12:40.738100,77,0x0000,0xa706,245.0,,,0.001116
2023-10-29 15:12:40.740917,5,0xa706,0x0000,245.0,,,0.002817
2023-10-29 15:12:40.744786,45,0xa706,0xe1a6,188.0,,,0.003869
2023-10-29 15:12:40.746578,5,0xe1a6,0xa706,188.0,,,0.001792
2023-10-29 15:12:40.785065,51,0xe1a6,0xffff,156.0,0xe1a6,0xfffc,0.038487
2023-10-29 15:12:40.797149,51,0xa706,0xffff,189.0,0xe1a6,0xfffc,0.012084
2023-10-29 15:12:41.039361,51,0xe1a6,0xffff,157.0,,,0.242212
2023-10-29 15:12:41.147108,77,0x0000,0xa706,246.0,0x0000,0xa706,0.107747
2023-10-29 15:12:41.149924,5,0xa706,0x0000,246.0,,,0.002816
2023-10-29 15:12:41.153857,45,0xa706,0xe1a6,190.0,0xa706,0xe1a6,0.003933
2023-10-29 15:12:41.155651,5,0xe1a6,0xa706,190.0,,,0.001794
2023-10-29 15:12:41.236413,102,0xa706,0xffff,191.0,,,0.080762
2023-10-29 15:12:41.293336,51,0xe1a6,0xffff,158.0,,,0.056923
