Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
"Oct 26, 2023 18:20:20.550306000",0.004775,45,0x3d95,0x0000,228.0,0x3d95,0x0000
"Oct 26, 2023 18:20:20.552129000",0.001823,5,,,228.0,,
"Oct 26, 2023 18:20:21.716246000",1.164117,12,0x48f1,0x0000,64.0,,
"Oct 26, 2023 18:20:21.717012000",0.000766,5,,,64.0,,
"Oct 26, 2023 18:20:21.755159000",0.038147,77,0x711c,0xffff,101.0,0x711c,0xfffc
"Oct 26, 2023 18:20:23.032019000",1.27686,77,0x4e11,0xffff,176.0,0x4e11,0xfffc
"Oct 26, 2023 18:20:23.282176000",0.250157,77,0x0000,0xffff,167.0,0x0000,0xfffc
"Oct 26, 2023 18:20:26.233138000",2.950962,100,0x0112,0xffff,235.0,,
"Oct 26, 2023 18:20:26.777835000",0.544697,12,0x48f1,0x0000,65.0,,
"Oct 26, 2023 18:20:26.778602000",0.000767,5,,,65.0,,
"Oct 26, 2023 18:20:28.275253000",1.496651,74,0xa706,0xffff,83.0,0xa706,0xfffc
"Oct 26, 2023 18:20:29.032059000",0.756806,74,0x5bb9,0xffff,227.0,0x5bb9,0xfffc
"Oct 26, 2023 18:20:29.242915000",0.210856,71,0x1e15,0xffff,33.0,0x1e15,0xfffc
"Oct 26, 2023 18:20:31.810763000",2.567848,12,0x48f1,0x0000,66.0,,
"Oct 26, 2023 18:20:31.811530000",0.000767,5,,,66.0,,
"Oct 26, 2023 18:20:33.361088000",1.549558,74,0x3d95,0xffff,229.0,0x3d95,0xfffc
"Oct 26, 2023 18:20:33.442168000",0.08108,77,0x1cd8,0xffff,141.0,0x1cd8,0xfffc
"Oct 26, 2023 18:20:34.868782000",1.426614,77,0xec7f,0xffff,194.0,0xec7f,0xfffc
"Oct 26, 2023 18:20:35.230112000",0.36133,77,0xe1a6,0xffff,67.0,0xe1a6,0xfffc
"Oct 26, 2023 18:20:36.811244000",1.581132,12,0x48f1,0x0000,67.0,,
"Oct 26, 2023 18:20:36.812010000",0.000766,5,,,67.0,,
"Oct 26, 2023 18:20:37.387591000",0.575581,77,0x711c,0xffff,102.0,0x711c,0xfffc
"Oct 26, 2023 18:20:37.858561000",0.47097,52,0x0000,0xe1a6,168.0,0x0000,0xe1a6
"Oct 26, 2023 18:20:37.860566000",0.002005,5,,,168.0,,
"Oct 26, 2023 18:20:37.867677000",0.007111,63,0xe1a6,0x0000,68.0,0xe1a6,0x0000
"Oct 26, 2023 18:20:37.870076000",0.002399,5,,,68.0,,
"Oct 26, 2023 18:20:37.891310000",0.021234,52,0x0000,0xec7f,169.0,0x0000,0x3d95
"Oct 26, 2023 18:20:37.893343000",0.002033,5,,,169.0,,
"Oct 26, 2023 18:20:37.894894000",0.001551,52,0xec7f,0x3d95,195.0,0x0000,0x3d95
"Oct 26, 2023 18:20:37.896910000",0.002016,5,,,195.0,,
"Oct 26, 2023 18:20:37.903990000",0.00708,45,0x0000,0xe1a6,170.0,0x0000,0xe1a6
"Oct 26, 2023 18:20:37.908949000",0.004959,63,0x3d95,0x0000,230.0,0x3d95,0x0000
"Oct 26, 2023 18:20:37.911348000",0.002399,5,,,230.0,,
"Oct 26, 2023 18:20:37.913899000",0.002551,63,0x3d95,0x0000,230.0,0x3d95,0x0000
"Oct 26, 2023 18:20:37.916298000",0.002399,5,,,230.0,,
"Oct 26, 2023 18:20:37.917364000",0.001066,45,0x0000,0xe1a6,170.0,0x0000,0xe1a6
"Oct 26, 2023 18:20:37.919155000",0.001791,5,,,170.0,,
"Oct 26, 2023 18:20:37.938725000",0.01957,54,0x0000,0xe1a6,171.0,0x0000,0xe1a6
"Oct 26, 2023 18:20:37.940805000",0.00208,5,,,171.0,,
"Oct 26, 2023 18:20:37.947987000",0.007182,66,0xe1a6,0x0000,69.0,0xe1a6,0x0000
"Oct 26, 2023 18:20:37.950482000",0.002495,5,,,69.0,,
"Oct 26, 2023 18:20:37.951925000",0.001443,45,0x0000,0xec7f,172.0,0x0000,0x3d95
"Oct 26, 2023 18:20:37.953734000",0.001809,5,,,172.0,,
"Oct 26, 2023 18:20:37.957503000",0.003769,45,0xec7f,0x3d95,196.0,0x0000,0x3d95
"Oct 26, 2023 18:20:37.959296000",0.001793,5,,,196.0,,
"Oct 26, 2023 18:20:37.973284000",0.013988,54,0x0000,0xec7f,173.0,0x0000,0x3d95
"Oct 26, 2023 18:20:37.975381000",0.002097,5,,,173.0,,
"Oct 26, 2023 18:20:37.977327000",0.001946,54,0xec7f,0x3d95,197.0,0x0000,0x3d95
"Oct 26, 2023 18:20:37.979408000",0.002081,5,,,197.0,,
"Oct 26, 2023 18:20:37.986594000",0.007186,18,0xef44,0xc07c,,,
"Oct 26, 2023 18:20:37.991457000",0.004863,54,0x0000,0x711c,174.0,0x0000,0xa706
"Oct 26, 2023 18:20:37.996858000",0.005401,66,0x3d95,0x0000,231.0,0x3d95,0x0000
"Oct 26, 2023 18:20:37.999353000",0.002495,5,,,231.0,,
"Oct 26, 2023 18:20:38.000912000",0.001559,54,0x711c,0xa706,103.0,0x0000,0xa706
"Oct 26, 2023 18:20:38.002990000",0.002078,5,,,103.0,,
"Oct 26, 2023 18:20:38.010954000",0.007964,66,0xa706,0x0000,84.0,0xa706,0x0000
"Oct 26, 2023 18:20:38.013412000",0.002458,45,0x0000,0xe1a6,175.0,0x0000,0xe1a6
"Oct 26, 2023 18:20:38.015204000",0.001792,5,,,175.0,,
"Oct 26, 2023 18:20:38.016081000",0.000877,66,0xa706,0x0000,84.0,0xa706,0x0000
"Oct 26, 2023 18:20:38.018576000",0.002495,5,,,84.0,,
"Oct 26, 2023 18:20:38.024702000",0.006126,52,0x0000,0x711c,176.0,0x0000,0xa706
"Oct 26, 2023 18:20:38.026749000",0.002047,5,,,176.0,,
"Oct 26, 2023 18:20:38.029076000",0.002327,52,0x711c,0xa706,104.0,0x0000,0xa706
"Oct 26, 2023 18:20:38.031093000",0.002017,5,,,104.0,,
"Oct 26, 2023 18:20:38.038347000",0.007254,63,0xa706,0x0000,85.0,0xa706,0x0000
