Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:45:39.309217000",0.004935,55,0x054f,0x0000,120.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:45:39.356027000",0.044668,45,0x054f,0x0000,121.0,0x054f,0x0000
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:45:41.492112000",0.143978,74,0x054f,0xffff,122.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:45:57.501042000",1.689496,74,0x054f,0xffff,123.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:46:11.499692000",0.765074,74,0x054f,0xffff,124.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:46:25.821336000",0.034438,74,0x054f,0xffff,125.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:46:41.349462000",0.102504,74,0x054f,0xffff,126.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:46:57.550388000",0.094088,74,0x054f,0xffff,130.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:47:12.380520000",1.576461,74,0x054f,0xffff,131.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:47:30.089831000",0.03298,74,0x054f,0xffff,132.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:47:47.006456000",0.054859,74,0x054f,0xffff,133.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:48:04.884596000",3.032004,74,0x054f,0xffff,134.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:48:22.403237000",0.521513,74,0x054f,0xffff,135.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:48:38.460536000",2.867114,74,0x054f,0xffff,136.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:48:52.830373000",5.922691,74,0x054f,0xffff,137.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:49:08.593337000",6.636203,74,0x054f,0xffff,138.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:49:25.847506000",1.255736,74,0x054f,0xffff,139.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:49:40.832771000",0.022354,74,0x054f,0xffff,140.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:49:54.884276000",0.272317,74,0x054f,0xffff,141.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:50:09.347074000",0.407729,74,0x054f,0xffff,142.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:50:25.398791000",0.732159,74,0x054f,0xffff,146.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:50:38.295201000",1.771237,55,0x054f,0x0000,147.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:50:38.337707000",0.040363,59,0x054f,0x0000,148.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:50:38.401726000",0.004305,55,0x054f,0x0000,149.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:50:38.450230000",0.033903,45,0x054f,0x0000,150.0,0x054f,0x0000
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:50:42.767164000",1.402072,74,0x054f,0xffff,151.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:50:56.910182000",0.212746,74,0x054f,0xffff,152.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:51:11.741081000",0.610062,71,0x054f,0xffff,153.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:51:29.369352000",0.334117,74,0x054f,0xffff,154.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:51:46.019488000",0.72413,74,0x054f,0xffff,155.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:52:02.905009000",0.097511,74,0x054f,0xffff,156.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:52:20.413590000",0.981417,74,0x054f,0xffff,157.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:52:36.555688000",2.371111,74,0x054f,0xffff,158.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:52:51.381811000",4.493683,74,0x054f,0xffff,159.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:53:08.979875000",1.046533,74,0x054f,0xffff,160.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:53:25.426372000",0.750973,74,0x054f,0xffff,161.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:53:41.203580000",0.345755,55,0x054f,0x0000,162.0,0x054f,0x0000
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:53:41.227914000",0.022191,74,0x054f,0xffff,163.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:53:41.248503000",0.020589,76,0x054f,0x0000,164.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:53:41.301811000",0.002667,55,0x054f,0x0000,165.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:53:41.350426000",0.046472,45,0x054f,0x0000,166.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:53:45.307912000",0.231753,55,0x054f,0x0000,167.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:53:45.352031000",0.041976,52,0x054f,0x0000,168.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:53:45.398505000",0.002361,55,0x054f,0x0000,169.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:53:45.448022000",0.047374,45,0x054f,0x0000,170.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:53:46.384957000",0.935112,55,0x054f,0x0000,171.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:53:46.429063000",0.041963,52,0x054f,0x0000,172.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:53:46.474069000",0.002963,55,0x054f,0x0000,173.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:53:46.520714000",0.044503,45,0x054f,0x0000,174.0,0x054f,0x0000
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:53:57.792031000",1.368267,74,0x054f,0xffff,178.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:54:13.827147000",0.039774,74,0x054f,0xffff,179.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:54:28.164163000",1.161626,74,0x054f,0xffff,180.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:54:43.786458000",1.396557,74,0x054f,0xffff,181.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:55:00.395330000",0.299,74,0x054f,0xffff,182.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:55:16.870949000",0.65837,74,0x054f,0xffff,183.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:55:33.070423000",1.055037,74,0x054f,0xffff,184.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:55:37.381776000",2.676274,55,0x054f,0x0000,185.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:55:37.429724000",0.045805,59,0x054f,0x0000,186.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:55:37.479852000",0.005893,55,0x054f,0x0000,187.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 13:55:37.526348000",0.044353,45,0x054f,0x0000,188.0,0x054f,0x0000
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:55:47.785928000",0.826174,74,0x054f,0xffff,189.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:56:04.572017000",0.890079,74,0x054f,0xffff,190.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:56:21.880673000",0.94102,74,0x054f,0xffff,191.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:56:37.266849000",0.36518,74,0x054f,0xffff,192.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:56:53.089135000",0.605186,74,0x054f,0xffff,193.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:57:10.592834000",0.842895,74,0x054f,0xffff,194.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:57:26.558903000",0.64672,74,0x054f,0xffff,198.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:57:43.907881000",0.119236,74,0x054f,0xffff,199.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:57:59.505393000",0.641787,74,0x054f,0xffff,200.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:58:16.214921000",0.525607,74,0x054f,0xffff,201.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:58:33.161322000",1.161333,74,0x054f,0xffff,202.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:58:51.055871000",1.452008,74,0x054f,0xffff,203.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:59:08.607777000",3.38843,74,0x054f,0xffff,204.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:59:25.042228000",0.305808,74,0x054f,0xffff,205.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:59:40.741955000",1.031766,74,0x054f,0xffff,206.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 13:59:57.855520000",1.915348,74,0x054f,0xffff,207.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:00:12.347832000",0.082251,74,0x054f,0xffff,208.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:00:28.700494000",1.114553,74,0x054f,0xffff,209.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 14:00:36.458604000",1.163469,55,0x054f,0x0000,210.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 14:00:36.504617000",0.04387,59,0x054f,0x0000,211.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 14:00:36.556028000",0.00524,55,0x054f,0x0000,212.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 14:00:36.602246000",0.044075,45,0x054f,0x0000,213.0,0x054f,0x0000
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:00:44.358164000",0.499527,74,0x054f,0xffff,214.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:01:00.810315000",0.686562,74,0x054f,0xffff,218.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:01:15.876283000",0.757007,74,0x054f,0xffff,219.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:01:30.427033000",0.308714,74,0x054f,0xffff,220.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:01:46.990686000",0.016168,74,0x054f,0xffff,221.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:02:03.223467000",1.177494,74,0x054f,0xffff,222.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:02:18.311728000",1.255213,74,0x054f,0xffff,223.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:02:32.808930000",0.717122,74,0x054f,0xffff,224.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:02:49.071192000",1.856617,74,0x054f,0xffff,225.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:03:04.049653000",1.527297,74,0x054f,0xffff,226.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:03:18.162697000",1.085314,74,0x054f,0xffff,227.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:03:32.971892000",0.021953,74,0x054f,0xffff,228.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:03:50.493680000",1.831955,74,0x054f,0xffff,229.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:04:06.604638000",1.372153,74,0x054f,0xffff,230.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:04:21.172594000",3.768751,74,0x054f,0xffff,234.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:04:37.088376000",1.657225,74,0x054f,0xffff,235.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:04:54.882646000",0.085792,74,0x054f,0xffff,236.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:05:12.128278000",1.173739,74,0x054f,0xffff,237.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:05:27.131801000",0.270499,74,0x054f,0xffff,238.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 14:05:35.535189000",3.238605,55,0x054f,0x0000,239.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 14:05:35.582493000",0.045161,59,0x054f,0x0000,240.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 14:05:35.631526000",0.004598,55,0x054f,0x0000,241.0,0x054f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Oct 16, 2023 14:05:35.678085000",0.044416,45,0x054f,0x0000,242.0,0x054f,0x0000
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:05:41.335788000",0.279003,74,0x054f,0xffff,243.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:05:59.320862000",0.390335,74,0x054f,0xffff,244.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:06:17.085142000",0.066844,74,0x054f,0xffff,245.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:06:34.188203000",2.168633,74,0x054f,0xffff,246.0,0x054f,0xfffc
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Oct 16, 2023 14:06:48.840922000",1.790981,74,0x054f,0xffff,247.0,0x054f,0xfffc
