Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
2023-10-13 17:00:18.000000,71,0x054f,0xffff,0.0,,,0.0
2023-10-13 17:00:20.848283,68,0xa209,0xffff,181.0,,,2.848283
2023-10-13 17:00:21.327998,71,0x09ac,0xffff,76.0,0x09ac,0xfffc,0.479715
2023-10-13 17:00:22.038838,55,0x482d,0x0000,226.0,0x482d,0x0000,0.71084
2023-10-13 17:00:22.040980,5,0x0000,0x482d,226.0,,,0.002142
2023-10-13 17:00:22.075726,52,0x482d,0x0000,227.0,,,0.034746
2023-10-13 17:00:22.077773,5,0x0000,0x482d,227.0,,,0.002047
2023-10-13 17:00:22.368501,12,0x2cae,0x0000,242.0,,,0.290728
2023-10-13 17:00:22.369268,5,0x0000,0x2cae,242.0,,,0.000767
2023-10-13 17:00:27.005892,68,0x6e5f,0xffff,170.0,,,4.636624
2023-10-13 17:00:27.430622,12,0x2cae,0x0000,243.0,,,0.42473
2023-10-13 17:00:27.431388,5,0x0000,0x2cae,243.0,,,0.000766
2023-10-13 17:00:27.567008,71,0xe694,0xffff,164.0,,,0.13562
2023-10-13 17:00:29.955236,55,0x4199,0x0000,182.0,,,2.388228
2023-10-13 17:00:29.976877,52,0xa209,0x0000,183.0,,,0.021641
2023-10-13 17:00:29.978924,5,0x0000,0xa209,183.0,,,0.002047
2023-10-13 17:00:30.004657,55,0xa209,0x0000,184.0,,,0.025733
2023-10-13 17:00:30.006800,5,0x0000,0xa209,184.0,,,0.002143
2023-10-13 17:00:30.219335,68,0xc8f0,0xffff,200.0,,,0.212535
2023-10-13 17:00:30.250422,68,0x482d,0xffff,228.0,0x482d,0xfffc,0.031087
2023-10-13 17:00:30.276813,71,0x82eb,0xffff,154.0,0x82eb,0xfffc,0.026391
2023-10-13 17:00:32.431006,12,0x2cae,0x0000,244.0,,,2.154193
2023-10-13 17:00:32.431773,5,0x0000,0x2cae,244.0,,,0.000767
2023-10-13 17:00:32.789641,57,0xe694,0x0000,165.0,,,0.357868
2023-10-13 17:00:32.791848,5,0x0000,0xe694,165.0,,,0.002207
2023-10-13 17:00:32.832687,50,0x0000,0xe694,192.0,0x0000,0xe694,0.040839
2023-10-13 17:00:32.834638,5,0xe694,0x0000,192.0,,,0.001951
2023-10-13 17:00:32.839973,45,0xe694,0x0000,166.0,,,0.005335
2023-10-13 17:00:32.841796,5,0x0000,0xe694,166.0,,,0.001823
2023-10-13 17:00:32.854140,63,0xe694,0x0000,167.0,,,0.012344
2023-10-13 17:00:32.856539,5,0x0000,0xe694,167.0,,,0.002399
2023-10-13 17:00:32.901700,50,0x0000,0xe694,193.0,,,0.045161
2023-10-13 17:00:32.903655,5,0xe694,0x0000,193.0,,,0.001955
2023-10-13 17:00:32.909030,45,0xe694,0x0000,168.0,0xe694,0x0000,0.005375
2023-10-13 17:00:32.910853,5,0x0000,0xe694,168.0,,,0.001823
2023-10-13 17:00:33.159384,55,0x482d,0x0000,229.0,,,0.248531
2023-10-13 17:00:33.162574,55,0x482d,0x0000,229.0,0x482d,0x0000,0.00319
2023-10-13 17:00:33.164716,5,0x0000,0x482d,229.0,,,0.002142
2023-10-13 17:00:33.197962,52,0x482d,0x0000,230.0,,,0.033246
2023-10-13 17:00:33.200008,5,0x0000,0x482d,230.0,,,0.002046
2023-10-13 17:00:33.774122,55,0x054f,0x0000,1.0,,,0.574114
2023-10-13 17:00:33.776265,5,0x0000,0x054f,1.0,,,0.002143
2023-10-13 17:00:33.818571,52,0x054f,0x0000,2.0,0x054f,0x0000,0.042306
2023-10-13 17:00:33.820618,5,0x0000,0x054f,2.0,,,0.002047
2023-10-13 17:00:33.834870,45,0x0000,0x054f,194.0,,,0.014252
2023-10-13 17:00:33.836679,5,0x054f,0x0000,194.0,,,0.001809
2023-10-13 17:00:33.861482,50,0x0000,0x054f,195.0,0x0000,0x054f,0.024803
2023-10-13 17:00:33.863451,5,0x054f,0x0000,195.0,,,0.001969
2023-10-13 17:00:33.867429,55,0x054f,0x0000,3.0,,,0.003978
2023-10-13 17:00:33.869572,5,0x0000,0x054f,3.0,,,0.002143
2023-10-13 17:00:33.913644,45,0x054f,0x0000,4.0,0x054f,0x0000,0.044072
2023-10-13 17:00:33.915466,5,0x0000,0x054f,4.0,,,0.001822
2023-10-13 17:00:34.182641,71,0x054f,0xffff,5.0,,,0.267175
2023-10-13 17:00:34.550308,71,0x0000,0xffff,196.0,,,0.367667
2023-10-13 17:00:36.809741,69,,,136.0,,,2.259433
2023-10-13 17:00:37.463211,12,0x2cae,0x0000,245.0,,,0.65347
2023-10-13 17:00:37.463978,5,0x0000,0x2cae,245.0,,,0.000767
2023-10-13 17:00:38.615055,71,0x09ac,0xffff,77.0,0x09ac,0xfffc,1.151077
2023-10-13 17:00:40.537437,48,0x0000,0xa209,197.0,,,1.922382
2023-10-13 17:00:40.539357,5,0xa209,0x0000,197.0,,,0.00192
2023-10-13 17:00:40.544280,55,0x5409,0x0000,186.0,,,0.004923
2023-10-13 17:00:40.546423,5,0x0000,0x5409,186.0,,,0.002143
2023-10-13 17:00:40.564540,48,0x0000,0xe5c4,198.0,0x0000,0xe5c4,0.018117
2023-10-13 17:00:40.568179,48,0x0000,0xe5c4,198.0,0x0000,0xe5c4,0.003639
2023-10-13 17:00:40.572834,48,0x0000,0xe5c4,198.0,0x0000,0xe5c4,0.004655
2023-10-13 17:00:40.578712,48,0x0000,0xe5c4,198.0,0x0000,0xe5c4,0.005878
2023-10-13 17:00:40.590572,50,0xa209,0x0000,187.0,,,0.01186
2023-10-13 17:00:40.592555,5,0x0000,0xa209,187.0,,,0.001983
2023-10-13 17:00:40.596271,48,0x0000,0xe5c4,199.0,,,0.003716
2023-10-13 17:00:40.602325,48,0x0000,0xe5c4,199.0,,,0.006054
2023-10-13 17:00:40.607376,48,0x0000,0xe5c4,199.0,,,0.005051
2023-10-13 17:00:40.612240,48,0x0000,0xe5c4,199.0,,,0.004864
2023-10-13 17:00:40.619429,48,0x0000,0x054f,200.0,,,0.007189
2023-10-13 17:00:40.626326,48,0x0000,0x054f,200.0,,,0.006897
2023-10-13 17:00:40.628232,5,0x054f,0x0000,200.0,,,0.001906
2023-10-13 17:00:40.637409,48,0x0000,0x482d,201.0,0x0000,0x482d,0.009177
2023-10-13 17:00:40.639328,5,0x482d,0x0000,201.0,,,0.001919
2023-10-13 17:00:40.644383,55,0x482d,0x0000,231.0,0x482d,0x0000,0.005055
2023-10-13 17:00:40.646526,5,0x0000,0x482d,231.0,,,0.002143
2023-10-13 17:00:40.653325,48,0x0000,0xe5c4,202.0,0x0000,0xe5c4,0.006799
2023-10-13 17:00:40.656351,55,0x054f,0x0000,6.0,0x054f,0x0000,0.003026
2023-10-13 17:00:40.658494,5,0x0000,0x054f,6.0,,,0.002143
2023-10-13 17:00:40.660003,48,0x0000,0xe5c4,202.0,0x0000,0xe5c4,0.001509
2023-10-13 17:00:40.667340,48,0x0000,0xe5c4,202.0,0x0000,0xe5c4,0.007337
2023-10-13 17:00:40.670013,55,0x054f,0x0000,7.0,,,0.002673
2023-10-13 17:00:40.672155,5,0x0000,0x054f,7.0,,,0.002142
